Text_Type,Book,Chapter,Window,GGL,LL,LLL,G,LGL,LGG,LLG,GGG,LG,GLL,L,GLG,GG,GL
SN,AH,uttara,3466,40,0,3,34,46,46,26,70,1,20,3,65,1,0
SN,AH,uttara,3467,39,0,3,34,46,45,27,71,1,21,3,64,1,0
SN,AH,uttara,3468,38,0,3,34,47,45,27,71,1,21,3,64,1,0
SN,AH,uttara,3469,38,0,3,34,47,43,27,73,1,21,3,64,1,0
SN,AH,uttara,3470,37,0,3,34,45,43,27,70,1,21,3,62,1,0
SN,AH,uttara,3471,36,0,3,35,44,42,27,70,1,21,2,60,1,0
SN,AH,uttara,3472,37,0,3,35,44,42,27,68,1,21,3,58,1,0
SN,AH,uttara,3473,37,0,3,35,44,43,28,66,1,21,3,58,1,0
SN,AH,uttara,3474,37,0,2,36,46,43,26,68,1,21,3,57,0,0
SN,AH,uttara,3475,36,0,1,36,47,44,24,69,1,20,3,57,0,0
SN,AH,uttara,3476,36,0,1,37,48,44,20,67,1,19,3,59,0,0
SN,AH,uttara,3477,37,0,1,37,49,43,20,67,1,18,3,59,0,0
SN,AH,uttara,3478,36,0,1,37,51,41,20,68,1,17,3,59,0,0
SN,AH,uttara,3479,36,0,1,38,52,42,20,67,1,15,2,60,0,0
SN,AH,uttara,3480,36,0,1,37,53,44,21,68,1,16,2,65,0,0
SN,AH,uttara,3481,34,0,1,37,52,43,21,69,1,16,2,68,0,0
SN,AH,uttara,3482,36,0,1,37,52,42,22,74,1,16,2,69,0,0
SN,AH,uttara,3483,35,0,1,37,51,42,23,75,1,16,2,69,0,0
SN,AH,uttara,3484,30,0,0,37,51,40,22,72,1,14,2,67,0,0
SN,AH,uttara,3485,32,0,0,37,51,39,22,71,1,14,2,67,0,0
SN,AH,uttara,3486,30,0,0,38,53,37,22,70,1,15,2,66,0,0
SN,AH,uttara,3487,31,0,0,38,53,38,23,69,1,15,2,64,0,0
SN,AH,uttara,3488,31,0,0,39,54,38,21,67,1,15,2,64,0,0
SN,AH,uttara,3489,30,0,0,39,56,38,21,67,1,15,2,63,0,0
SN,AH,uttara,3490,33,0,0,38,56,41,21,66,2,14,2,64,0,0
SN,AH,uttara,3491,32,0,0,38,55,41,21,68,2,14,2,64,0,0
SN,AH,uttara,3492,31,0,0,37,57,45,22,72,2,15,2,72,0,0
SN,AH,uttara,3493,30,0,0,37,57,45,22,72,2,15,2,73,0,0
SN,AH,uttara,3494,30,0,0,37,56,46,22,70,2,14,2,76,0,0
SN,AH,uttara,3495,30,0,0,37,56,45,22,70,2,15,2,76,0,0
SN,AH,uttara,3496,30,0,0,38,58,43,23,67,2,15,2,75,0,0
SN,AH,uttara,3497,30,0,0,38,58,41,23,66,2,17,2,76,0,0
SN,AH,uttara,3498,30,0,0,39,59,39,23,66,2,16,2,75,0,0
SN,AH,uttara,3499,32,0,0,38,60,38,22,64,2,17,3,75,0,0
SN,AH,uttara,3500,31,0,2,38,60,37,22,62,2,18,3,76,0,0
SN,AH,uttara,3501,30,0,2,38,59,37,23,63,2,18,3,76,0,0
SN,AH,uttara,3502,31,0,3,37,59,38,25,64,2,20,3,79,0,0
SN,AH,uttara,3503,29,0,3,37,60,38,25,66,2,20,3,78,0,0
SN,AH,uttara,3504,29,0,3,38,61,34,25,66,2,20,3,78,0,0
SN,AH,uttara,3505,29,0,3,39,62,34,25,67,2,19,2,77,0,0
SN,AH,uttara,3506,33,0,3,38,64,35,27,67,3,20,2,80,0,0
SN,AH,uttara,3507,33,0,3,38,64,34,27,68,3,20,2,80,0,0
SN,AH,uttara,3508,33,0,3,38,65,32,26,72,4,20,2,80,0,0
SN,AH,uttara,3509,33,0,3,38,66,33,25,70,4,20,2,81,0,0
SN,AH,uttara,3510,33,0,3,38,66,32,24,70,4,20,2,83,0,0
SN,AH,uttara,3511,33,0,3,38,66,32,24,70,4,20,2,83,0,0
SN,AH,uttara,3512,33,0,4,38,65,33,24,72,4,18,2,82,0,0
SN,AH,uttara,3513,33,0,4,38,65,35,23,71,4,18,2,82,0,0
SN,AH,uttara,3514,33,0,4,38,64,34,24,73,5,18,2,83,0,0
SN,AH,uttara,3515,31,0,4,38,64,34,23,73,5,18,2,86,0,0
SN,AH,uttara,3516,31,0,4,38,64,33,22,73,5,19,2,87,0,0
SN,AH,uttara,3517,32,0,4,38,64,33,22,72,5,18,2,88,0,0
SN,AH,uttara,3518,32,0,4,38,63,33,24,71,5,18,2,88,0,0
SN,AH,uttara,3519,34,0,4,38,63,34,24,70,5,18,2,86,0,0
SN,AH,uttara,3520,35,0,4,37,62,34,26,71,5,18,2,86,0,0
SN,AH,uttara,3521,35,0,4,37,63,35,27,72,5,19,2,86,0,0
SN,AH,uttara,3522,35,0,4,38,64,35,27,71,5,19,1,86,0,0
SN,AH,uttara,3523,35,0,4,38,64,35,27,71,5,18,1,87,0,0
SN,AH,uttara,3524,36,0,4,38,63,36,27,69,5,18,1,88,0,0
SN,AH,uttara,3525,37,0,4,38,62,35,28,69,5,17,1,89,0,0
SN,AH,uttara,3526,38,0,4,37,60,37,29,69,5,18,1,89,0,0
SN,AH,uttara,3527,38,0,4,37,61,37,29,69,5,18,1,88,0,0
SN,AH,uttara,3528,38,0,4,36,62,38,30,69,6,18,1,90,0,0
SN,AH,uttara,3529,39,0,4,36,62,36,30,70,6,19,1,89,0,0
SN,AH,uttara,3530,40,0,4,36,63,35,30,69,7,19,1,83,0,0
SN,AH,uttara,3531,41,0,4,36,64,35,31,68,7,20,1,80,0,0
SN,AH,uttara,3532,40,0,4,37,64,34,31,63,7,19,1,77,0,0
SN,AH,uttara,3533,40,0,4,37,64,35,32,62,7,19,1,76,0,0
SN,AH,uttara,3534,40,0,4,37,64,36,32,63,7,19,1,74,0,0
SN,AH,uttara,3535,40,0,4,37,65,36,32,63,7,19,1,73,0,0
SN,AH,uttara,3536,41,0,4,36,65,37,33,64,8,18,1,75,0,0
SN,AH,uttara,3537,41,0,4,36,65,37,32,64,8,18,1,76,0,0
SN,AH,uttara,3538,42,0,4,36,68,37,32,68,8,18,1,76,0,0
SN,AH,uttara,3539,42,0,4,36,67,38,33,67,8,18,1,76,0,0
SN,AH,uttara,3540,41,1,5,36,66,38,32,67,7,18,1,78,0,0
SN,AH,uttara,3541,42,1,5,36,66,39,32,65,7,19,1,77,0,0
SN,AH,uttara,3542,41,1,6,36,63,38,31,61,7,18,1,71,0,0
SN,AH,uttara,3543,41,1,6,36,62,40,33,60,7,19,1,69,0,0
SN,AH,uttara,3544,42,1,7,35,62,40,33,63,7,19,1,70,0,0
SN,AH,uttara,3545,42,1,7,35,61,40,33,62,7,18,1,68,0,0
SN,AH,uttara,3546,41,1,7,35,59,40,32,64,7,19,1,70,0,0
SN,AH,uttara,3547,41,1,7,34,58,40,31,64,7,17,1,69,0,0
SN,AH,uttara,3548,41,2,8,33,57,40,33,65,7,18,1,67,0,0
SN,AH,uttara,3549,39,2,8,33,56,40,34,65,7,18,1,69,0,0
SN,AH,uttara,3550,39,2,6,34,57,41,33,63,7,18,1,69,0,0
SN,AH,uttara,3551,40,2,6,34,57,41,32,61,7,18,1,71,0,0
SN,AH,uttara,3552,40,2,5,34,56,41,31,59,7,17,1,69,0,0
SN,AH,uttara,3553,40,2,5,34,54,41,31,57,7,16,1,69,0,0
SN,AH,uttara,3554,40,2,5,33,53,44,32,57,7,16,1,71,0,0
SN,AH,uttara,3555,41,2,5,32,53,43,32,57,7,16,2,73,0,0
SN,AH,uttara,3556,42,2,5,32,53,45,30,55,6,17,3,73,0,0
SN,AH,uttara,3557,45,2,5,32,53,45,30,53,6,17,3,74,0,0
SN,AH,uttara,3558,47,2,5,33,53,44,30,49,5,18,3,73,0,0
SN,AH,uttara,3559,48,2,5,33,52,43,30,50,5,19,3,74,0,0
SN,AH,uttara,3560,50,2,5,33,53,43,30,49,5,20,3,73,0,0
SN,AH,uttara,3561,52,2,5,33,54,43,29,47,5,21,3,74,0,0
SN,AH,uttara,3562,50,2,4,34,55,42,28,45,4,22,3,74,0,0
SN,AH,uttara,3563,50,2,4,34,55,40,29,47,4,22,3,73,0,0
SN,AH,uttara,3564,50,2,4,34,55,40,29,49,4,22,3,71,0,0
SN,AH,uttara,3565,52,2,4,34,56,41,29,48,4,22,3,68,0,0
SN,AH,uttara,3566,52,2,4,34,56,40,29,50,4,21,3,68,0,0
SN,AH,uttara,3567,52,2,4,34,57,40,28,50,4,21,3,68,0,0
SN,AH,uttara,3568,54,2,4,34,57,40,26,51,4,21,3,67,0,0
SN,AH,uttara,3569,53,2,4,34,57,39,27,50,4,22,3,68,0,0
SN,AH,uttara,3570,52,2,4,34,60,38,25,50,4,22,4,66,0,0
SN,AH,uttara,3571,53,2,4,34,60,37,24,49,4,22,4,68,0,0
SN,AH,uttara,3572,52,2,4,34,59,37,25,49,4,22,4,69,0,0
SN,AH,uttara,3573,53,2,4,34,59,36,24,50,4,22,4,69,0,0
SN,AH,uttara,3574,52,2,4,34,60,36,24,49,4,23,4,69,0,0
SN,AH,uttara,3575,52,2,4,34,60,37,23,49,4,23,4,69,0,0
SN,AH,uttara,3576,51,2,4,35,61,35,22,50,4,22,4,69,0,0
SN,AH,uttara,3577,50,2,4,35,60,35,22,50,4,23,4,70,0,0
SN,AH,uttara,3578,51,2,4,36,59,34,20,49,3,24,4,68,0,0
SN,AH,uttara,3579,51,2,4,36,59,34,20,48,3,23,4,70,0,0
SN,AH,uttara,3580,49,2,4,37,57,33,20,48,2,22,4,71,0,0
SN,AH,uttara,3581,49,2,4,37,56,34,19,49,2,21,4,72,0,0
SN,AH,uttara,3582,48,2,4,37,56,34,19,50,2,22,4,71,0,0
SN,AH,uttara,3583,49,2,4,37,56,33,18,49,2,22,4,73,0,0
SN,AH,uttara,3584,50,2,4,37,58,31,17,48,2,23,4,73,0,0
SN,AH,uttara,3585,49,2,4,37,57,31,17,49,2,23,4,74,0,0
SN,AH,uttara,3586,49,2,4,37,56,30,17,51,1,23,4,72,0,0
SN,AH,uttara,3587,49,2,5,37,56,29,17,51,1,24,4,71,0,0
SN,AH,uttara,3588,47,2,7,36,52,29,17,50,1,25,4,70,0,0
SN,AH,uttara,3589,46,2,7,36,52,28,16,51,1,25,4,72,0,0
SN,AH,uttara,3590,46,1,6,36,53,27,16,51,1,25,4,71,0,0
SN,AH,uttara,3591,45,1,6,36,54,27,17,52,1,24,4,70,0,0
SN,AH,uttara,3592,46,1,5,36,55,25,19,54,2,24,4,69,0,0
SN,AH,uttara,3593,46,1,5,36,56,24,17,55,2,24,4,69,0,0
SN,AH,uttara,3594,45,1,4,37,56,23,18,53,2,26,4,65,0,0
SN,AH,uttara,3595,45,1,4,37,57,23,18,56,2,26,4,66,0,0
SN,AH,uttara,3596,47,1,4,37,59,24,18,54,2,25,4,63,0,0
SN,AH,uttara,3597,47,1,4,38,60,25,18,56,2,26,4,63,0,0
SN,AH,uttara,3598,49,0,3,38,61,26,17,56,2,25,4,63,0,0
SN,AH,uttara,3599,49,0,3,39,61,27,16,58,2,24,3,62,0,0
SN,AH,uttara,3600,50,0,3,39,61,26,16,58,2,23,3,63,0,0
SN,AH,uttara,3601,50,0,3,39,61,26,16,59,2,23,3,62,0,0
SN,AH,uttara,3602,50,0,3,39,61,26,16,59,2,24,3,61,0,0
SN,AH,uttara,3603,51,0,3,39,63,26,16,60,2,25,3,61,0,0
SN,AH,uttara,3604,51,0,3,40,64,25,15,59,2,24,3,59,0,0
SN,AH,uttara,3605,50,0,3,41,64,25,15,58,2,26,2,57,0,0
SN,AH,uttara,3606,46,0,4,41,62,22,15,57,2,25,1,57,0,0
SN,AH,uttara,3607,43,0,4,41,62,23,16,57,2,25,1,56,0,0
SN,AH,uttara,3608,40,0,5,40,61,25,16,58,2,25,1,57,0,0
SN,AH,uttara,3609,39,0,5,40,61,25,17,59,2,24,1,55,0,0
SN,AH,uttara,3610,37,0,5,40,60,26,18,60,2,23,1,54,0,0
SN,AH,uttara,3611,35,0,5,40,59,26,18,63,2,22,1,53,0,0
SN,AH,uttara,3612,35,0,5,40,60,27,18,61,2,21,1,54,0,0
SN,AH,uttara,3613,36,0,5,40,61,27,17,59,2,21,1,55,0,0
SN,AH,uttara,3614,35,0,5,41,61,29,16,54,1,22,1,54,0,0
SN,AH,uttara,3615,33,0,5,41,60,29,17,55,1,22,1,55,0,0
SN,AH,uttara,3616,33,0,5,41,60,29,17,54,1,22,1,56,0,0
SN,AH,uttara,3617,32,0,5,41,59,29,18,54,1,23,1,56,0,0
SN,AH,uttara,3618,30,0,5,41,60,30,19,52,1,23,1,57,0,0
SN,AH,uttara,3619,30,0,5,40,60,31,19,53,1,22,2,56,0,0
SN,AH,uttara,3620,29,0,5,41,59,31,19,54,1,22,1,57,0,0
SN,AH,uttara,3621,29,0,5,41,61,32,19,54,1,21,1,55,0,0
SN,AH,uttara,3622,29,0,5,41,61,31,20,54,1,22,1,54,0,0
SN,AH,uttara,3623,28,0,5,41,62,31,21,53,1,22,1,54,0,0
SN,AH,uttara,3624,30,0,6,40,61,31,22,54,1,21,1,54,0,0
SN,AH,uttara,3625,31,0,6,40,61,30,22,54,1,21,1,54,0,0
SN,AH,uttara,3626,35,0,6,39,60,31,22,52,1,23,1,53,0,0
SN,AH,uttara,3627,35,0,6,39,61,31,22,52,1,22,1,53,0,0
SN,AH,uttara,3628,34,0,6,39,62,31,23,53,1,21,1,52,0,0
SN,AH,uttara,3629,36,0,6,39,61,31,24,53,1,21,1,50,0,0
SN,AH,uttara,3630,36,0,6,39,61,32,24,51,1,21,1,51,0,0
SN,AH,uttara,3631,35,0,6,39,63,31,25,50,1,21,1,51,0,0
SN,AH,uttara,3632,37,0,6,39,63,30,24,49,1,20,1,53,0,0
SN,AH,uttara,3633,36,0,6,39,65,31,23,49,1,21,1,51,0,0
SN,AH,uttara,3634,36,0,6,39,63,31,23,50,1,21,1,52,0,0
SN,AH,uttara,3635,36,0,6,39,63,31,24,48,1,22,1,52,0,0
SN,AH,uttara,3636,36,0,6,39,62,33,24,46,1,22,1,53,0,0
SN,AH,uttara,3637,36,0,5,39,62,33,24,46,1,23,1,53,0,0
SN,AH,uttara,3638,38,0,3,40,63,32,24,43,1,22,1,54,0,0
SN,AH,uttara,3639,38,0,3,40,63,33,24,43,1,22,1,53,0,0
SN,AH,uttara,3640,38,0,3,41,63,34,24,45,1,23,1,54,0,0
SN,AH,uttara,3641,38,0,3,40,61,33,23,44,1,23,1,54,1,0
SN,AH,uttara,3642,36,0,3,41,61,33,23,42,0,22,1,54,1,0
SN,AH,uttara,3643,36,0,3,40,62,34,23,41,0,22,2,53,1,0
SN,AH,uttara,3644,36,0,3,40,61,34,22,40,0,20,2,53,1,0
SN,AH,uttara,3645,37,0,3,40,62,34,24,38,0,21,2,53,1,0
SN,AH,uttara,3646,36,0,3,40,63,34,24,38,0,21,2,53,1,0
SN,AH,uttara,3647,36,0,3,40,62,33,24,36,0,20,2,53,1,0
SN,AH,uttara,3648,34,0,3,41,62,33,23,35,0,20,2,54,1,0
SN,AH,uttara,3649,34,0,3,40,61,32,23,33,0,20,2,53,2,0
SN,AH,uttara,3650,35,0,3,40,61,33,23,34,0,20,2,50,2,0
SN,AH,uttara,3651,34,0,3,40,62,33,23,35,0,20,2,49,2,0
SN,AH,uttara,3652,34,0,3,41,63,31,22,34,0,18,2,51,2,0
SN,AH,uttara,3653,33,0,3,41,62,33,22,34,0,18,2,51,2,0
SN,AH,uttara,3654,34,0,3,40,62,32,22,36,0,18,2,52,2,0
SN,AH,uttara,3655,35,0,3,39,61,33,22,37,0,16,3,52,2,0
SN,AH,uttara,3656,34,0,2,39,63,33,22,38,0,15,4,49,2,0
SN,AH,uttara,3657,34,0,2,39,65,32,21,38,0,15,4,49,2,0
SN,AH,uttara,3658,34,0,1,40,66,31,22,38,0,15,4,46,2,0
SN,AH,uttara,3659,33,0,1,40,67,31,22,38,0,15,4,46,2,0
SN,AH,uttara,3660,34,0,2,39,66,32,21,39,0,15,4,47,2,0
SN,AH,uttara,3661,35,0,2,39,66,32,21,38,0,15,4,47,2,0
SN,AH,uttara,3662,36,0,2,38,65,34,21,41,1,15,4,47,2,0
SN,AH,uttara,3663,34,0,2,38,64,35,21,43,1,15,4,47,2,0
SN,AH,uttara,3664,36,0,2,37,64,33,21,44,1,14,4,50,2,0
SN,AH,uttara,3665,36,0,2,37,64,32,20,45,1,15,4,50,2,0
SN,AH,uttara,3666,36,0,2,37,64,32,21,44,1,16,4,49,2,0
SN,AH,uttara,3667,37,0,2,37,65,32,20,45,1,15,4,48,2,0
SN,AH,uttara,3668,38,0,2,36,64,31,21,48,2,16,4,49,2,0
SN,AH,uttara,3669,37,0,2,36,64,30,20,49,2,16,4,51,2,0
SN,AH,uttara,3670,39,0,2,35,64,30,20,51,3,16,4,52,2,0
SN,AH,uttara,3671,40,0,2,35,61,29,21,52,3,16,4,53,2,0
SN,AH,uttara,3672,42,0,2,34,61,34,19,57,3,16,4,54,2,0
SN,AH,uttara,3673,43,0,2,33,60,34,18,59,3,16,5,53,2,0
SN,AH,uttara,3674,42,0,1,33,60,34,18,60,3,16,5,54,2,0
SN,AH,uttara,3675,42,0,1,33,60,34,18,59,3,16,5,55,2,0
SN,AH,uttara,3676,39,0,1,34,61,34,18,60,3,14,5,55,2,0
SN,AH,uttara,3677,39,0,1,34,60,35,18,60,3,14,5,55,2,0
SN,AH,uttara,3678,40,0,1,34,57,36,18,61,3,14,5,55,2,0
SN,AH,uttara,3679,39,0,1,34,58,36,17,60,3,15,5,56,2,0
SN,AH,uttara,3680,39,0,1,33,58,36,18,64,4,16,5,55,2,0
SN,AH,uttara,3681,40,0,1,33,56,37,17,65,4,16,5,55,2,0
SN,AH,uttara,3682,40,0,1,32,55,38,17,68,4,17,5,54,2,0
SN,AH,uttara,3683,42,0,1,32,52,37,17,70,4,16,5,55,2,0
SN,AH,uttara,3684,44,0,1,32,52,38,19,72,4,15,5,57,2,0
SN,AH,uttara,3685,44,0,1,32,52,39,19,72,4,14,5,57,2,0
SN,AH,uttara,3686,44,0,1,32,52,37,19,74,4,14,5,57,2,0
SN,AH,uttara,3687,44,0,1,32,52,37,19,74,4,12,5,59,2,0
SN,AH,uttara,3688,43,0,1,31,51,41,19,76,5,12,5,60,2,0
SN,AH,uttara,3689,44,0,1,31,51,40,19,76,5,12,5,60,2,0
SN,AH,uttara,3690,43,0,1,31,51,41,19,75,5,11,5,62,2,0
SN,AH,uttara,3691,43,0,1,32,52,41,19,77,5,11,5,64,1,0
SN,AH,uttara,3692,45,0,1,31,51,40,17,79,5,11,5,67,1,0
SN,AH,uttara,3693,45,0,1,32,50,39,18,80,5,10,4,68,1,0
SN,AH,uttara,3694,46,0,1,31,52,41,18,80,5,10,4,71,1,0
SN,AH,uttara,3695,47,0,1,31,51,41,16,79,5,9,4,72,1,0
SN,AH,uttara,3696,47,0,1,30,49,41,16,82,5,9,4,74,1,0
SN,AH,uttara,3697,47,0,1,30,50,43,16,83,5,9,4,75,1,0
SN,AH,uttara,3698,49,0,1,29,49,44,16,83,5,9,4,76,1,0
SN,AH,uttara,3699,51,0,1,29,50,44,16,83,5,9,5,78,0,0
SN,AH,uttara,3700,49,0,1,29,51,44,16,83,5,9,5,79,0,0
SN,AH,uttara,3701,49,0,1,29,50,45,17,83,5,9,5,78,0,0
SN,AH,uttara,3702,48,0,1,29,50,46,17,84,5,9,5,77,0,0
SN,AH,uttara,3703,49,0,1,29,50,44,18,84,5,9,5,77,0,0
SN,AH,uttara,3704,48,0,2,29,50,44,17,83,5,9,5,79,0,0
SN,AH,uttara,3705,48,0,2,30,50,43,17,83,5,9,4,80,0,0
SN,AH,uttara,3706,49,0,2,31,48,43,17,83,5,10,3,80,0,0
SN,AH,uttara,3707,49,0,2,31,49,44,17,82,5,10,3,79,0,0
SN,AH,uttara,3708,52,0,2,31,49,44,16,81,5,9,3,79,0,0
SN,AH,uttara,3709,52,0,2,30,49,45,16,80,5,9,4,79,0,0
SN,AH,uttara,3710,54,0,1,30,50,45,16,78,5,11,4,77,0,0
SN,AH,uttara,3711,54,0,1,30,50,45,17,78,5,11,4,76,0,0
SN,AH,uttara,3712,54,0,1,31,50,42,17,75,4,11,4,77,0,0
SN,AH,uttara,3713,54,0,1,31,51,41,17,74,4,11,4,78,0,0
SN,AH,uttara,3714,53,0,1,31,50,42,17,75,4,12,4,77,0,0
SN,AH,uttara,3715,53,0,1,31,50,43,17,75,4,11,4,77,0,0
SN,AH,uttara,3716,55,0,1,30,49,44,18,75,4,11,4,77,0,0
SN,AH,uttara,3717,55,0,1,30,49,44,19,74,4,11,4,77,0,0
SN,AH,uttara,3718,56,0,1,31,49,44,17,73,3,10,4,75,0,0
SN,AH,uttara,3719,57,0,1,31,49,44,18,71,3,10,4,75,0,0
SN,AH,uttara,3720,58,0,1,31,47,46,18,69,2,10,4,74,0,0
SN,AH,uttara,3721,56,0,1,31,49,47,17,69,2,10,4,74,0,0
SN,AH,uttara,3722,54,0,1,31,48,44,18,65,2,10,4,75,0,0
SN,AH,uttara,3723,54,0,1,32,50,44,18,64,2,10,3,74,0,0
SN,AH,uttara,3724,54,0,1,32,50,45,18,62,2,11,3,74,0,0
SN,AH,uttara,3725,53,0,1,32,50,45,18,64,2,11,3,73,0,0
SN,AH,uttara,3726,53,0,1,32,50,45,19,64,2,11,3,72,0,0
SN,AH,uttara,3727,52,0,1,32,50,44,19,65,2,11,3,73,0,0
SN,AH,uttara,3728,52,0,1,31,50,45,19,64,2,13,3,74,0,0
SN,AH,uttara,3729,50,0,1,31,50,45,19,64,2,13,3,76,0,0
SN,AH,uttara,3730,51,0,1,31,49,45,18,61,1,14,3,77,0,0
SN,AH,uttara,3731,51,0,1,31,49,44,19,62,1,14,3,76,0,0
SN,AH,uttara,3732,50,0,1,31,49,45,20,60,1,13,3,78,0,0
SN,AH,uttara,3733,50,0,1,31,50,46,20,59,1,13,3,77,0,0
SN,AH,uttara,3734,47,0,1,31,50,45,18,57,1,13,3,77,0,0
SN,AH,uttara,3735,46,0,1,31,50,44,19,58,1,14,3,76,0,0
SN,AH,uttara,3736,47,0,1,31,51,43,21,57,2,15,3,75,0,0
SN,AH,uttara,3737,46,0,1,31,52,44,21,57,2,15,3,74,0,0
SN,AH,uttara,3738,47,0,1,31,52,41,21,57,2,16,3,75,0,0
SN,AH,uttara,3739,47,0,1,31,52,42,21,56,2,16,3,75,0,0
SN,AH,uttara,3740,46,0,1,31,53,38,21,56,2,16,3,71,0,0
SN,AH,uttara,3741,47,0,1,31,53,38,21,56,2,16,3,70,0,0
SN,AH,uttara,3742,46,0,1,31,54,39,22,58,3,16,3,68,0,0
SN,AH,uttara,3743,47,0,1,31,55,38,21,57,3,16,3,69,0,0
SN,AH,uttara,3744,46,0,1,32,55,36,21,57,3,17,3,68,0,0
SN,AH,uttara,3745,46,0,1,32,56,36,22,57,3,17,3,66,0,0
SN,AH,uttara,3746,46,0,1,33,56,35,23,55,3,17,3,65,0,0
SN,AH,uttara,3747,46,0,1,33,56,33,24,56,3,18,3,64,0,0
SN,AH,uttara,3748,47,0,1,33,57,32,25,56,3,18,3,62,0,0
SN,AH,uttara,3749,46,0,1,34,58,32,25,56,3,18,2,62,0,0
SN,AH,uttara,3750,47,0,1,34,57,32,26,55,3,18,2,62,0,0
SN,AH,uttara,3751,47,0,1,34,58,32,25,53,3,19,2,63,0,0
SN,AH,uttara,3752,47,0,1,34,58,31,26,53,3,20,2,62,0,0
SN,AH,uttara,3753,46,0,1,34,59,31,25,54,3,19,2,63,0,0
SN,AH,uttara,3754,47,0,0,34,58,32,25,53,3,22,2,61,0,0
SN,AH,uttara,3755,47,0,0,34,58,34,26,52,3,22,2,59,0,0
SN,AH,uttara,3756,47,0,0,34,59,35,26,51,3,21,2,59,0,0
SN,AH,uttara,3757,48,0,0,34,56,34,28,52,3,21,2,59,0,0
SN,AH,uttara,3758,47,0,0,33,55,35,30,52,3,21,2,61,0,0
SN,AH,uttara,3759,47,0,0,34,54,36,30,51,3,21,1,62,0,0
SN,AH,uttara,3760,44,0,0,35,54,34,32,52,3,19,1,63,0,0
SN,AH,uttara,3761,44,0,0,35,56,35,31,50,3,19,1,63,0,0
SN,AH,uttara,3762,43,0,0,35,56,36,31,52,3,20,1,60,0,0
SN,AH,uttara,3763,43,0,0,35,55,36,32,52,3,21,1,59,0,0
SN,AH,uttara,3764,42,0,1,35,55,37,32,52,3,20,1,59,0,0
SN,AH,uttara,3765,42,0,1,34,55,36,32,51,3,20,2,61,0,0
SN,AH,uttara,3766,41,0,2,35,58,36,31,52,3,20,2,63,0,0
SN,AH,uttara,3767,41,0,2,35,58,36,30,52,3,20,2,64,0,0
SN,AH,uttara,3768,39,0,3,34,58,37,30,52,3,21,2,66,0,0
SN,AH,uttara,3769,38,0,3,35,58,38,29,53,3,21,1,66,0,0
SN,AH,uttara,3770,37,0,3,35,59,37,29,51,3,22,1,68,0,0
SN,AH,uttara,3771,38,0,3,35,59,36,29,52,3,22,1,67,0,0
SN,AH,uttara,3772,40,0,3,36,62,34,28,56,3,22,1,66,0,0
SN,AH,uttara,3773,40,0,3,36,61,34,28,56,3,23,1,66,0,0
SN,AH,uttara,3774,39,0,3,37,61,33,28,57,3,22,1,65,0,0
SN,AH,uttara,3775,41,0,3,37,60,33,29,55,3,22,1,65,0,0
SN,AH,uttara,3776,41,0,3,37,62,33,30,57,3,23,1,67,0,0
SN,AH,uttara,3777,43,0,3,37,62,33,31,55,3,23,1,66,0,0
SN,AH,uttara,3778,42,0,3,38,64,31,31,55,3,21,1,66,0,0
SN,AH,uttara,3779,43,0,3,38,64,31,32,56,3,20,1,64,0,0
SN,AH,uttara,3780,44,0,4,38,64,30,32,57,3,18,1,64,0,0
SN,AH,uttara,3781,44,0,4,38,65,31,31,56,3,18,1,64,0,0
SN,AH,uttara,3782,44,0,4,39,68,30,30,59,3,18,1,65,0,0
SN,AH,uttara,3783,42,0,4,39,69,29,32,58,3,19,1,65,0,0
SN,AH,uttara,3784,42,0,4,39,69,31,32,58,3,20,1,62,0,0
SN,AH,uttara,3785,42,0,4,38,69,31,31,59,3,19,2,63,0,0
SN,AH,uttara,3786,40,0,4,39,69,32,28,59,2,18,2,63,0,0
SN,AH,uttara,3787,41,0,4,39,70,31,28,59,2,18,2,62,0,0
SN,AH,uttara,3788,42,0,4,39,71,32,28,59,2,17,2,60,0,0
SN,AH,uttara,3789,41,0,4,39,72,31,30,58,2,18,2,59,0,0
SN,AH,uttara,3790,47,0,4,38,71,31,31,57,3,18,2,59,0,0
SN,AH,uttara,3791,47,0,4,38,71,32,32,56,3,18,2,58,0,0
SN,AH,uttara,3792,48,0,4,39,72,32,31,52,2,18,2,56,0,0
SN,AH,uttara,3793,47,0,4,39,71,33,31,53,2,18,2,56,0,0
SN,AH,uttara,3794,47,0,4,38,70,35,31,55,3,19,2,57,0,0
SN,AH,uttara,3795,45,0,4,38,69,35,32,57,3,19,2,57,0,0
SN,AH,uttara,3796,45,0,4,37,70,37,32,58,4,20,2,57,0,0
SN,AH,uttara,3797,46,0,4,37,70,37,33,57,4,19,2,57,0,0
SN,AH,uttara,3798,43,0,4,38,70,37,33,58,4,19,2,56,0,0
SN,AH,uttara,3799,43,0,4,38,70,37,33,58,4,20,2,55,0,0
SN,AH,uttara,3800,42,0,4,37,70,36,32,59,4,22,2,58,0,0
SN,AH,uttara,3801,42,0,4,37,69,35,33,61,4,21,2,58,0,0
SN,AH,uttara,3802,44,0,4,37,69,35,33,60,4,20,2,58,0,0
SN,AH,uttara,3803,45,0,4,37,68,35,34,59,4,20,2,58,0,0
SN,AH,uttara,3804,45,0,4,38,70,33,34,60,4,17,2,57,0,0
