Text_Type,Book,Chapter,Window,GGL,GLG,GLL,LG,GG,LGG,L,LGL,LLL,GGG,G,LLG,LL
SN,AH,nidana,367,36,56,12,1,0,31,5,55,4,65,38,14,0
SN,AH,nidana,368,35,54,12,1,0,32,5,55,4,67,38,14,0
SN,AH,nidana,369,35,52,12,1,0,32,5,55,4,69,38,14,0
SN,AH,nidana,370,36,53,12,1,0,32,5,54,4,68,38,14,0
SN,AH,nidana,371,34,52,14,1,0,33,5,54,4,68,38,14,0
SN,AH,nidana,372,33,53,14,1,0,33,5,54,4,68,38,14,0
SN,AH,nidana,373,31,54,14,1,0,34,5,54,4,68,38,14,0
SN,AH,nidana,374,31,56,14,1,0,35,5,55,4,68,37,13,0
SN,AH,nidana,375,30,57,13,1,0,35,5,55,4,69,37,13,0
SN,AH,nidana,376,30,58,12,1,0,31,5,56,3,71,38,12,0
SN,AH,nidana,377,30,60,12,1,0,30,5,57,3,69,38,12,0
SN,AH,nidana,378,28,61,12,1,0,30,5,55,3,72,38,12,0
SN,AH,nidana,379,28,58,12,1,0,30,5,56,3,73,38,13,0
SN,AH,nidana,380,29,58,12,1,0,30,5,56,3,71,38,14,0
SN,AH,nidana,381,31,58,12,1,0,30,5,55,3,69,38,15,0
SN,AH,nidana,382,29,56,12,0,0,30,5,55,3,67,39,16,0
SN,AH,nidana,383,29,56,12,0,0,30,6,56,3,66,38,16,0
SN,AH,nidana,384,29,56,13,0,0,33,6,55,3,66,37,16,0
SN,AH,nidana,385,30,54,13,0,0,34,6,55,3,66,37,16,0
SN,AH,nidana,386,32,55,13,0,0,37,5,54,3,63,37,17,0
SN,AH,nidana,387,31,56,13,0,0,36,5,54,3,64,37,17,0
SN,AH,nidana,388,31,58,13,0,0,37,5,53,3,62,37,17,0
SN,AH,nidana,389,30,58,13,0,0,36,5,53,3,63,37,18,0
SN,AH,nidana,390,30,59,13,0,0,37,5,52,3,62,37,18,0
SN,AH,nidana,391,30,59,13,0,0,38,4,52,3,61,38,18,0
SN,AH,nidana,392,31,63,13,0,0,38,4,50,3,61,37,18,0
SN,AH,nidana,393,30,63,13,0,0,39,3,50,3,59,38,20,0
SN,AH,nidana,394,30,62,13,0,0,39,3,50,3,60,38,20,0
SN,AH,nidana,395,30,63,13,0,0,40,3,50,3,59,38,19,0
SN,AH,nidana,396,30,63,12,0,0,40,2,50,3,60,39,19,0
SN,AH,nidana,397,31,65,11,0,0,38,2,50,3,60,39,19,0
SN,AH,nidana,398,31,67,10,0,0,36,2,51,2,58,40,19,0
SN,AH,nidana,399,31,65,9,0,0,36,2,52,2,59,40,20,0
SN,AH,nidana,400,30,62,9,0,0,35,2,52,2,61,41,20,0
SN,AH,nidana,401,30,63,9,0,0,34,2,52,2,61,41,20,0
SN,AH,nidana,402,31,62,9,0,0,34,2,52,2,61,41,20,0
SN,AH,nidana,403,31,62,9,0,0,36,2,52,2,60,41,19,0
SN,AH,nidana,404,31,62,8,0,0,33,2,53,2,60,42,19,0
SN,AH,nidana,405,32,63,8,0,0,33,2,53,2,59,42,18,0
SN,AH,nidana,406,34,66,8,0,0,34,2,54,2,61,42,17,0
SN,AH,nidana,407,36,65,8,0,0,34,2,53,2,61,42,17,0
SN,AH,nidana,408,35,64,9,0,0,34,2,55,2,60,42,17,0
SN,AH,nidana,409,36,62,9,0,0,35,2,55,2,59,42,18,0
SN,AH,nidana,410,37,62,9,0,0,35,2,54,2,59,42,18,0
SN,AH,nidana,411,36,61,8,0,0,34,2,54,2,62,42,19,0
SN,AH,nidana,412,35,60,8,0,0,34,2,54,0,63,43,19,0
SN,AH,nidana,413,36,62,7,0,0,34,2,54,0,62,43,18,0
SN,AH,nidana,414,37,61,8,0,0,35,2,54,0,60,43,18,0
SN,AH,nidana,415,36,62,8,0,0,34,1,55,0,61,44,17,0
SN,AH,nidana,416,34,63,8,0,0,34,1,55,0,62,44,17,0
SN,AH,nidana,417,33,62,9,0,0,34,1,57,0,60,44,18,0
SN,AH,nidana,418,33,65,9,0,0,35,1,57,0,59,43,18,0
SN,AH,nidana,419,33,68,9,0,0,36,1,57,0,56,43,17,0
SN,AH,nidana,420,33,71,9,0,0,36,1,56,0,57,42,17,0
SN,AH,nidana,421,33,71,7,0,1,35,1,55,0,56,41,17,0
SN,AH,nidana,422,36,70,7,0,1,35,2,55,0,54,40,17,0
SN,AH,nidana,423,36,69,7,0,1,35,2,55,0,54,40,18,0
SN,AH,nidana,424,39,68,7,0,1,34,2,55,1,56,41,19,0
SN,AH,nidana,425,40,69,7,0,1,34,2,54,1,56,41,18,0
SN,AH,nidana,426,41,68,7,0,1,34,2,54,1,56,41,18,0
SN,AH,nidana,427,41,66,8,0,1,34,2,53,1,56,41,20,0
SN,AH,nidana,428,44,66,8,0,1,34,2,53,1,53,41,20,0
SN,AH,nidana,429,46,67,7,0,1,34,2,52,1,52,41,20,0
SN,AH,nidana,430,47,71,9,1,1,36,2,53,1,53,40,22,0
SN,AH,nidana,431,47,70,9,1,1,36,2,53,1,54,40,22,0
SN,AH,nidana,432,46,72,9,1,1,38,2,53,1,55,39,21,0
SN,AH,nidana,433,45,72,9,1,1,39,1,52,1,55,40,22,0
SN,AH,nidana,434,45,73,9,1,1,37,1,52,1,56,40,22,0
SN,AH,nidana,435,46,72,9,1,1,36,1,52,1,55,40,24,0
SN,AH,nidana,436,44,71,9,1,1,33,1,53,1,58,41,23,0
SN,AH,nidana,437,44,71,10,1,1,33,1,53,1,57,41,23,0
SN,AH,nidana,438,44,69,10,1,1,32,1,53,1,60,41,23,0
SN,AH,nidana,439,45,68,10,1,1,31,1,53,1,61,41,23,0
SN,AH,nidana,440,44,65,10,1,1,29,1,54,1,63,42,23,0
SN,AH,nidana,441,43,63,10,1,1,28,1,56,1,65,42,23,0
SN,AH,nidana,442,43,61,10,1,1,28,1,57,1,63,43,23,0
SN,AH,nidana,443,42,62,11,1,1,27,1,58,1,64,43,21,0
SN,AH,nidana,444,43,61,11,1,1,27,1,57,1,64,43,22,0
SN,AH,nidana,445,44,62,11,1,1,27,1,57,1,62,43,22,0
SN,AH,nidana,446,45,63,11,1,1,26,1,58,1,61,43,21,0
SN,AH,nidana,447,46,63,11,1,1,25,2,58,1,61,42,21,0
SN,AH,nidana,448,47,61,11,1,1,25,2,57,1,64,41,23,0
SN,AH,nidana,449,49,60,11,1,1,26,2,56,1,64,41,22,0
SN,AH,nidana,450,50,61,11,1,1,26,2,56,1,62,41,22,0
SN,AH,nidana,451,50,60,11,1,1,26,2,56,1,63,41,22,0
SN,AH,nidana,452,50,61,11,1,1,28,2,56,1,62,40,23,0
SN,AH,nidana,453,51,60,11,1,1,27,2,57,1,62,40,23,0
SN,AH,nidana,454,52,61,12,1,1,27,2,56,1,63,39,23,0
SN,AH,nidana,455,52,60,12,1,1,27,2,56,1,64,39,23,0
SN,AH,nidana,456,49,59,11,1,1,27,2,56,1,61,39,23,0
SN,AH,nidana,457,49,59,12,1,1,27,2,56,1,60,39,23,0
SN,AH,nidana,458,49,61,11,1,1,26,2,54,1,62,39,23,0
SN,AH,nidana,459,49,60,11,1,1,25,2,55,1,63,39,23,0
SN,AH,nidana,460,48,62,10,1,1,25,2,55,1,63,39,23,0
SN,AH,nidana,461,48,64,10,1,1,25,2,55,1,62,39,22,0
SN,AH,nidana,462,48,66,12,1,1,26,2,55,1,61,38,21,0
SN,AH,nidana,463,47,65,12,1,1,27,2,56,1,61,38,21,0
SN,AH,nidana,464,49,67,11,2,1,26,2,56,1,62,37,23,0
SN,AH,nidana,465,50,67,11,2,1,26,2,57,1,60,37,23,0
SN,AH,nidana,466,51,68,11,2,1,27,2,56,1,60,36,24,0
SN,AH,nidana,467,52,68,10,2,1,28,2,55,1,61,36,23,0
SN,AH,nidana,468,54,66,10,2,1,27,2,54,2,62,36,23,0
SN,AH,nidana,469,54,64,11,2,1,27,2,54,2,63,36,23,0
SN,AH,nidana,470,53,61,11,2,1,27,2,55,2,63,37,23,0
SN,AH,nidana,471,54,62,12,2,0,27,2,56,2,63,38,24,0
SN,AH,nidana,472,51,62,12,2,0,27,2,58,2,64,38,24,0
SN,AH,nidana,473,52,63,13,2,0,26,2,57,2,64,38,23,0
SN,AH,nidana,474,48,61,14,2,0,26,2,57,1,63,38,22,0
SN,AH,nidana,475,48,61,14,2,0,26,2,57,1,63,38,22,0
SN,AH,nidana,476,47,62,15,2,0,30,2,56,1,61,37,23,0
SN,AH,nidana,477,47,63,14,2,0,30,2,56,1,63,37,21,0
SN,AH,nidana,478,45,64,14,2,0,32,2,55,2,65,36,21,0
SN,AH,nidana,479,44,65,14,2,0,33,2,55,2,65,36,20,0
SN,AH,nidana,480,44,63,12,1,0,32,2,54,2,66,36,17,1
SN,AH,nidana,481,43,64,12,1,0,32,2,54,2,66,36,17,1
SN,AH,nidana,482,43,63,12,1,0,30,2,54,2,65,37,18,1
SN,AH,nidana,483,43,63,12,1,0,29,2,54,2,67,37,17,1
SN,AH,nidana,484,43,64,11,1,0,27,2,54,2,69,37,17,1
SN,AH,nidana,485,41,64,11,1,0,29,2,54,2,70,37,16,1
SN,AH,nidana,486,41,65,11,1,0,30,2,54,2,68,37,16,1
SN,AH,nidana,487,42,65,10,1,0,30,2,54,2,68,37,16,1
SN,AH,nidana,488,42,65,11,1,0,30,2,55,2,66,37,16,1
SN,AH,nidana,489,41,65,11,1,0,31,2,55,2,65,37,17,1
SN,AH,nidana,490,44,66,11,1,0,30,2,55,2,63,37,16,1
SN,AH,nidana,491,45,68,11,1,0,30,2,53,2,62,37,16,1
SN,AH,nidana,492,44,68,13,1,0,33,2,52,2,62,36,16,1
SN,AH,nidana,493,44,69,12,1,0,34,2,51,2,62,36,16,1
SN,AH,nidana,494,45,69,12,1,0,33,2,52,2,61,36,16,1
SN,AH,nidana,495,44,67,14,1,0,33,2,52,2,62,36,16,1
SN,AH,nidana,496,44,65,15,1,0,34,2,51,2,63,36,16,1
SN,AH,nidana,497,43,63,15,1,0,34,1,52,2,65,37,16,1
SN,AH,nidana,498,42,65,17,1,0,33,1,53,3,63,37,14,1
SN,AH,nidana,499,42,65,17,1,0,32,1,53,3,63,37,15,1
SN,AH,nidana,500,41,67,18,1,1,33,1,55,3,62,36,15,1
SN,AH,nidana,501,42,67,19,1,1,35,2,54,3,60,35,14,1
SN,AH,nidana,502,42,66,19,1,1,33,3,54,4,59,35,15,1
SN,AH,nidana,503,41,67,19,1,1,33,3,53,6,58,34,17,1
SN,AH,nidana,504,40,66,18,1,1,32,3,55,6,56,35,18,1
SN,AH,nidana,505,41,66,18,1,1,31,3,56,6,55,35,18,1
SN,AH,nidana,506,41,66,19,1,1,30,3,55,6,56,35,18,1
SN,AH,nidana,507,40,67,18,1,1,29,3,55,6,58,35,18,1
SN,AH,nidana,508,40,67,18,1,1,29,3,55,6,57,35,19,1
SN,AH,nidana,509,39,67,19,1,1,29,3,54,6,58,35,19,1
SN,AH,nidana,510,39,66,19,1,1,29,3,54,6,59,35,19,1
SN,AH,nidana,511,40,65,19,1,1,29,3,54,6,59,35,19,1
SN,AH,nidana,512,43,62,17,1,1,28,3,53,6,59,36,20,1
SN,AH,nidana,513,44,63,17,1,1,28,3,52,6,58,36,20,1
SN,AH,nidana,514,43,62,17,1,1,30,3,52,6,59,36,19,1
SN,AH,nidana,515,43,64,17,1,1,30,3,51,6,58,36,19,1
SN,AH,nidana,516,43,64,17,1,1,31,3,52,6,57,36,18,1
SN,AH,nidana,517,42,63,17,1,1,31,3,52,6,59,36,18,1
SN,AH,nidana,518,39,63,17,1,1,31,4,53,5,57,36,20,1
SN,AH,nidana,519,40,64,16,1,1,31,5,53,5,56,35,20,1
SN,AH,nidana,520,39,64,17,1,1,30,5,53,5,56,35,21,1
SN,AH,nidana,521,39,63,16,1,1,30,5,53,5,59,35,20,1
SN,AH,nidana,522,40,63,16,1,1,30,4,51,5,60,36,20,1
SN,AH,nidana,523,40,62,16,1,1,30,4,52,5,60,36,20,1
SN,AH,nidana,524,40,63,16,1,1,30,4,52,6,58,36,20,1
SN,AH,nidana,525,40,63,16,1,1,31,4,52,6,57,36,20,1
SN,AH,nidana,526,41,62,15,1,1,29,4,53,6,57,37,19,1
SN,AH,nidana,527,41,62,15,1,1,30,4,53,6,55,37,20,1
SN,AH,nidana,528,41,61,15,1,1,29,4,54,5,53,38,21,1
SN,AH,nidana,529,40,61,15,1,1,28,4,54,5,54,38,22,1
SN,AH,nidana,530,37,59,16,1,1,29,4,54,5,52,39,22,0
SN,AH,nidana,531,38,60,16,1,1,29,4,54,5,51,39,21,0
SN,AH,nidana,532,39,60,16,1,1,30,5,54,5,50,38,20,0
SN,AH,nidana,533,39,61,16,1,1,31,5,54,5,48,38,20,0
SN,AH,nidana,534,39,61,17,2,1,32,5,54,5,47,38,21,0
SN,AH,nidana,535,40,62,17,2,1,30,5,54,5,48,38,20,0
SN,AH,nidana,536,40,61,17,2,1,29,5,54,5,49,38,21,0
SN,AH,nidana,537,39,61,17,2,1,29,5,55,5,48,38,22,0
SN,AH,nidana,538,39,61,16,2,1,31,5,54,5,48,38,22,0
SN,AH,nidana,539,39,61,16,2,1,31,5,54,5,50,38,20,0
SN,AH,nidana,540,38,62,16,2,1,32,5,54,5,52,37,20,0
SN,AH,nidana,541,38,60,16,2,1,32,5,54,5,54,37,20,0
SN,AH,nidana,542,37,59,14,2,1,30,6,55,5,55,37,21,0
SN,AH,nidana,543,37,57,15,2,1,29,7,55,5,56,36,22,0
SN,AH,nidana,544,37,59,15,2,1,29,7,55,5,57,35,22,0
SN,AH,nidana,545,37,60,14,2,1,28,7,55,5,57,35,23,0
SN,AH,nidana,546,36,60,14,2,1,28,7,55,5,57,35,24,0
SN,AH,nidana,547,36,61,14,2,1,29,7,54,5,56,35,24,0
SN,AH,nidana,548,36,59,12,2,1,29,7,55,4,57,36,24,0
SN,AH,nidana,549,34,59,12,2,1,30,7,56,4,57,36,24,0
SN,AH,nidana,550,35,57,11,2,0,29,7,54,4,58,37,24,0
SN,AH,nidana,551,34,58,10,2,0,28,6,55,4,58,38,25,0
SN,AH,nidana,552,32,58,11,2,0,28,5,58,3,58,39,23,0
SN,AH,nidana,553,32,60,11,2,0,27,5,59,1,58,40,21,0
SN,AH,nidana,554,33,60,11,2,0,27,5,58,1,59,40,20,0
SN,AH,nidana,555,31,63,11,2,0,27,5,58,1,58,40,20,0
SN,AH,nidana,556,33,61,10,2,0,28,5,58,1,57,40,21,0
SN,AH,nidana,557,32,60,10,2,0,28,5,59,1,58,40,21,0
SN,AH,nidana,558,32,60,10,2,0,29,5,59,1,58,40,20,0
SN,AH,nidana,559,33,60,10,2,0,30,5,60,1,56,40,19,0
SN,AH,nidana,560,34,59,10,2,0,30,5,61,1,55,40,19,0
SN,AH,nidana,561,34,58,10,2,0,30,5,62,1,54,40,20,0
SN,AH,nidana,562,32,60,10,2,0,30,5,63,1,54,40,19,0
SN,AH,nidana,563,32,59,10,2,0,29,5,63,1,56,40,19,0
SN,AH,nidana,564,30,60,10,1,0,28,5,64,1,53,41,18,0
SN,AH,nidana,565,29,59,10,1,0,29,5,64,1,53,41,19,0
SN,AH,nidana,566,29,59,10,1,0,29,5,64,1,53,41,19,0
SN,AH,nidana,567,30,59,10,1,0,28,5,64,1,52,41,20,0
SN,AH,nidana,568,33,58,10,1,0,27,4,65,1,52,42,18,0
SN,AH,nidana,569,32,57,10,1,0,27,3,65,1,53,43,19,0
SN,AH,nidana,570,32,57,9,1,0,27,4,66,1,54,42,18,0
SN,AH,nidana,571,33,57,9,1,0,29,4,66,1,51,42,18,0
SN,AH,nidana,572,33,57,9,1,0,29,4,67,1,50,42,18,0
SN,AH,nidana,573,32,58,9,1,0,29,4,66,1,50,42,19,0
SN,AH,nidana,574,33,60,8,1,0,29,4,65,0,50,42,19,0
SN,AH,nidana,575,32,59,8,1,0,29,4,65,0,51,42,20,0
SN,AH,nidana,576,31,60,8,1,0,27,4,65,0,52,42,21,0
SN,AH,nidana,577,34,59,8,1,0,26,4,65,0,52,42,20,0
SN,AH,nidana,578,34,60,8,2,0,25,4,65,0,56,41,21,0
SN,AH,nidana,579,34,59,8,2,0,25,4,65,0,57,41,21,0
SN,AH,nidana,580,36,58,7,2,0,23,4,66,0,57,41,22,0
SN,AH,nidana,581,34,59,7,2,0,23,4,67,0,57,41,22,0
SN,AH,nidana,582,35,59,7,2,0,23,3,67,0,56,42,22,0
SN,AH,nidana,583,35,58,8,2,0,22,3,68,0,55,42,23,0
SN,AH,nidana,584,36,55,7,1,0,21,3,69,0,54,43,22,0
SN,AH,nidana,585,35,54,8,1,0,21,3,70,0,53,43,23,0
SN,AH,nidana,586,35,55,8,1,0,23,3,70,0,53,42,23,0
SN,AH,nidana,587,37,54,8,1,0,24,3,69,0,53,42,22,0
SN,AH,nidana,588,38,54,9,1,0,22,3,69,0,53,42,22,0
SN,AH,nidana,589,39,54,10,1,0,22,3,70,0,50,42,22,0
SN,AH,nidana,590,37,53,10,1,0,21,3,71,0,50,43,22,0
SN,AH,nidana,591,36,53,10,1,0,22,3,72,0,48,43,23,0
SN,AH,nidana,592,36,53,10,1,0,21,2,73,0,49,44,22,0
SN,AH,nidana,593,38,54,9,1,0,21,1,73,0,47,45,22,0
SN,AH,nidana,594,36,53,11,1,0,21,1,73,0,45,46,22,0
SN,AH,nidana,595,37,53,10,1,0,21,1,73,0,46,46,21,0
SN,AH,nidana,596,38,55,9,1,0,21,1,73,0,47,45,21,0
SN,AH,nidana,597,37,56,9,1,0,21,1,73,0,47,45,21,0
SN,AH,nidana,598,37,58,9,1,0,22,1,72,0,45,45,21,0
SN,AH,nidana,599,38,58,9,1,0,21,1,71,0,46,45,21,0
SN,AH,nidana,600,37,57,10,1,0,21,1,71,0,46,45,22,0
SN,AH,nidana,601,39,57,10,1,0,20,1,71,0,45,45,22,0
SN,AH,nidana,602,39,58,9,1,0,21,1,68,0,46,45,23,0
SN,AH,nidana,603,40,55,10,1,0,21,1,67,0,47,45,24,0
SN,AH,nidana,604,39,54,10,1,0,22,1,68,0,47,45,24,0
SN,AH,nidana,605,41,52,10,1,0,22,1,67,0,48,45,24,0
SN,AH,nidana,606,40,53,10,1,0,22,1,67,0,49,45,23,0
SN,AH,nidana,607,41,54,10,1,0,22,1,67,0,47,45,23,0
SN,AH,nidana,608,41,54,10,1,0,22,1,67,0,46,45,24,0
SN,AH,nidana,609,41,56,9,1,0,21,1,67,0,46,45,24,0
SN,AH,nidana,610,41,57,9,1,0,21,2,66,0,46,44,24,0
SN,AH,nidana,611,41,59,9,1,0,22,3,65,0,45,43,23,0
SN,AH,nidana,612,40,57,9,1,0,23,4,65,0,46,42,24,0
SN,AH,nidana,613,40,56,12,1,0,23,4,64,0,44,41,25,0
SN,AH,nidana,614,41,54,12,1,0,22,5,63,0,46,40,26,0
SN,AH,nidana,615,42,54,12,1,0,21,6,64,0,46,39,25,0
SN,AH,nidana,616,43,51,12,1,0,19,6,64,0,47,40,25,0
SN,AH,nidana,617,43,51,13,1,0,21,6,64,0,45,40,24,0
SN,AH,nidana,618,41,51,14,1,0,21,6,63,0,47,40,24,0
SN,AH,nidana,619,42,52,14,1,0,21,6,63,0,46,40,23,0
SN,AH,nidana,620,42,52,14,1,0,22,5,62,0,45,41,24,0
SN,AH,nidana,621,42,52,14,1,0,20,5,62,0,46,41,25,0
SN,AH,nidana,622,41,52,15,1,0,20,5,61,0,47,41,25,0
SN,AH,nidana,623,41,51,15,1,0,23,5,61,0,46,41,24,0
SN,AH,nidana,624,40,49,16,1,0,23,5,62,0,46,41,25,0
SN,AH,nidana,625,40,50,16,1,0,22,5,62,0,47,41,24,0
SN,AH,nidana,626,40,50,16,1,0,23,5,63,0,46,41,23,0
SN,AH,nidana,627,38,50,16,1,0,23,5,63,0,48,41,23,0
SN,AH,nidana,628,39,48,16,0,0,23,5,63,0,45,42,22,0
SN,AH,nidana,629,39,49,16,0,0,24,5,64,0,43,42,21,0
SN,AH,nidana,630,37,50,16,0,0,25,5,63,0,44,42,21,0
SN,AH,nidana,631,37,48,16,0,0,26,5,62,0,45,42,22,0
SN,AH,nidana,632,37,48,16,0,0,25,5,62,0,46,42,22,0
SN,AH,nidana,633,39,47,15,0,0,26,5,61,0,47,42,21,0
SN,AH,nidana,634,39,46,15,0,0,27,5,61,0,46,42,22,0
SN,AH,nidana,635,39,48,14,0,0,28,5,60,0,46,42,21,0
SN,AH,nidana,636,40,50,15,0,0,27,5,59,0,45,42,20,0
SN,AH,nidana,637,38,50,15,0,0,27,5,59,0,46,42,21,0
SN,AH,nidana,638,38,51,14,0,0,28,5,60,0,47,41,21,0
SN,AH,nidana,639,37,53,13,0,0,27,5,59,0,49,41,21,0
SN,AH,nidana,640,38,56,14,0,0,28,5,58,0,47,40,21,0
SN,AH,nidana,641,38,56,14,0,0,27,5,57,0,49,40,21,0
SN,AH,nidana,642,39,55,14,0,0,27,5,58,0,48,40,21,0
SN,AH,nidana,643,37,55,14,0,0,27,5,59,0,49,40,21,0
SN,AH,nidana,644,38,57,12,0,0,28,5,59,0,50,39,21,0
SN,AH,nidana,645,38,57,12,0,0,28,5,59,0,50,39,21,0
SN,AH,nidana,646,37,56,12,0,0,27,5,59,0,50,40,21,0
SN,AH,nidana,647,39,55,12,0,0,27,5,58,0,50,40,21,0
SN,AH,nidana,648,41,52,13,0,0,27,5,57,0,54,39,21,0
SN,AH,nidana,649,40,53,13,0,0,28,5,57,0,54,39,20,0
SN,AH,nidana,650,39,53,13,0,0,28,6,57,0,55,38,20,0
SN,AH,nidana,651,37,54,13,0,0,29,6,58,0,55,38,19,0
SN,AH,nidana,652,37,54,14,0,0,28,6,58,0,56,38,18,0
SN,AH,nidana,653,37,54,13,0,0,28,6,58,0,58,38,17,0
SN,AH,nidana,654,37,53,14,0,0,29,6,57,0,58,38,17,0
SN,AH,nidana,655,35,53,14,0,0,29,6,57,0,60,38,17,0
SN,AH,nidana,656,36,53,14,0,0,29,6,57,0,59,38,17,0
SN,AH,nidana,657,35,52,14,0,0,30,6,56,0,59,38,19,0
SN,AH,nidana,658,35,51,14,0,0,30,6,56,0,60,38,19,0
SN,AH,nidana,659,35,49,16,0,0,30,6,55,0,61,38,19,0
SN,AH,nidana,660,35,48,16,0,0,32,5,55,0,60,39,19,0
SN,AH,nidana,661,34,46,16,0,0,31,4,55,0,63,40,20,0
SN,AH,nidana,662,34,47,16,0,0,30,3,56,0,63,41,19,0
SN,AH,nidana,663,35,47,13,0,0,30,3,58,0,64,42,18,0
SN,AH,nidana,664,37,47,13,0,0,31,2,58,0,62,43,17,0
SN,AH,nidana,665,38,46,13,0,0,31,1,57,0,63,44,17,0
SN,AH,nidana,666,37,46,13,0,0,31,1,58,0,63,44,17,0
SN,AH,nidana,667,36,46,12,0,0,29,1,58,0,66,44,18,0
SN,AH,nidana,668,35,48,11,0,0,30,1,58,0,65,44,18,0
SN,AH,nidana,669,34,47,11,0,0,30,1,58,0,67,44,18,0
SN,AH,nidana,670,34,47,11,0,0,30,1,59,0,67,44,17,0
SN,AH,nidana,671,34,48,11,0,0,30,1,59,0,67,44,16,0
SN,AH,nidana,672,38,48,10,1,0,32,1,58,0,68,43,16,0
SN,AH,nidana,673,38,50,9,1,0,29,1,58,0,70,43,16,0
SN,AH,nidana,674,39,51,8,1,0,30,1,57,0,70,43,15,0
SN,AH,nidana,675,40,50,8,1,0,30,2,58,0,68,42,16,0
SN,AH,nidana,676,43,51,8,2,0,29,2,57,0,69,41,18,0
SN,AH,nidana,677,42,51,9,2,0,30,2,57,0,68,41,18,0
SN,AH,nidana,678,40,52,9,2,0,31,2,57,0,68,41,18,0
SN,AH,nidana,679,41,51,9,2,0,32,2,56,0,68,41,18,0
SN,AH,nidana,680,42,50,9,2,0,31,2,56,0,69,41,18,0
SN,AH,nidana,681,42,49,9,2,0,30,2,55,0,68,41,17,0
SN,AH,nidana,682,40,50,10,2,0,30,2,55,0,68,41,17,0
SN,AH,nidana,683,38,50,10,2,0,29,2,54,0,67,40,17,0
SN,AH,nidana,684,37,50,10,2,0,28,2,54,0,69,40,17,0
SN,AH,nidana,685,37,48,10,2,0,27,2,53,0,68,40,17,0
SN,AH,nidana,686,36,45,11,2,0,26,2,54,0,67,41,18,0
SN,AH,nidana,687,37,47,12,2,0,25,2,54,0,65,41,17,0
SN,AH,nidana,688,36,47,12,2,0,24,2,55,0,63,42,17,0
SN,AH,nidana,689,37,46,12,2,0,25,2,54,0,63,42,17,0
SN,AH,nidana,690,36,43,11,2,0,24,2,54,0,66,43,17,0
SN,AH,nidana,691,37,45,11,2,0,24,2,54,0,64,43,16,0
SN,AH,nidana,692,36,47,11,2,0,24,2,52,0,64,43,17,0
SN,AH,nidana,693,36,48,11,2,0,24,2,51,0,65,43,16,0
SN,AH,nidana,694,35,46,11,2,0,23,2,52,0,65,44,16,0
SN,AH,nidana,695,34,46,11,2,0,24,2,52,0,64,44,17,0
SN,AH,nidana,696,34,46,12,2,0,25,2,52,0,63,44,16,0
SN,AH,nidana,697,34,45,12,2,0,24,2,54,0,63,44,16,0
SN,AH,nidana,698,34,46,11,2,0,23,2,55,0,60,45,16,0
SN,AH,nidana,699,36,46,11,2,0,22,2,55,0,59,45,16,0
SN,AH,nidana,700,36,47,11,2,0,22,1,55,0,59,46,15,0
SN,AH,nidana,701,37,46,11,2,0,22,1,54,0,60,46,15,0
SN,AH,nidana,702,38,46,11,2,0,22,1,54,0,61,45,16,0
SN,AH,nidana,703,39,46,11,2,0,22,1,55,0,59,45,16,0
SN,AH,nidana,704,40,47,10,2,0,24,1,54,0,59,44,17,0
SN,AH,nidana,705,40,47,10,2,0,24,1,54,0,59,44,17,0
SN,AH,nidana,706,39,48,10,2,0,23,1,54,0,60,44,17,0
SN,AH,nidana,707,40,49,10,2,0,22,1,55,0,60,44,15,0
SN,AH,nidana,708,41,49,11,2,0,21,1,56,0,59,44,14,0
SN,AH,nidana,709,40,50,9,2,0,22,2,56,0,60,43,14,0
SN,AH,nidana,710,40,50,9,2,0,20,2,57,0,61,43,14,0
SN,AH,nidana,711,41,51,9,2,0,20,2,57,0,60,43,13,0
SN,AH,nidana,712,43,53,9,2,0,21,2,55,1,59,42,13,0
SN,AH,nidana,713,42,54,9,2,0,22,2,54,1,58,42,14,0
SN,AH,nidana,714,41,55,9,2,0,21,2,54,1,59,42,14,0
SN,AH,nidana,715,40,55,9,2,0,21,2,55,1,58,42,15,0
SN,AH,nidana,716,40,55,10,2,0,23,2,54,1,56,42,15,0
SN,AH,nidana,717,41,57,10,2,0,24,2,54,1,53,42,14,0
SN,AH,nidana,718,42,57,10,2,0,23,2,53,1,53,42,15,0
SN,AH,nidana,719,42,59,11,2,0,22,2,53,1,51,42,15,0
SN,AH,nidana,720,43,59,11,2,0,21,2,52,1,52,42,15,0
SN,AH,nidana,721,42,59,11,2,0,21,2,52,1,52,42,16,0
SN,AH,nidana,722,39,59,11,1,0,19,2,53,1,50,43,17,0
SN,AH,nidana,723,40,57,11,1,0,20,2,54,1,48,43,18,0
SN,AH,nidana,724,39,57,11,1,0,19,2,54,1,50,43,18,0
SN,AH,nidana,725,39,58,11,1,0,19,1,53,1,51,44,17,0
SN,AH,nidana,726,37,55,11,0,0,19,1,53,1,53,45,15,0
SN,AH,nidana,727,37,55,10,0,0,19,2,54,1,53,44,15,0
SN,AH,nidana,728,37,57,10,0,0,18,2,54,1,53,44,14,0
SN,AH,nidana,729,36,58,10,0,0,17,2,54,1,53,44,15,0
SN,AH,nidana,730,36,59,11,0,0,17,2,55,1,51,44,14,0
SN,AH,nidana,731,38,61,11,0,0,18,2,55,1,51,44,14,0
SN,AH,nidana,732,40,60,11,0,0,18,2,54,1,51,44,14,0
