Text_Type,Book,Chapter,Window,G,LGL,LGG,L,LLL,GGL,GLG,LLG,GLL,LG,GGG,LL,GG
SN,AH,sutra,1103,36,57,35,3,6,30,75,21,15,2,48,0,0
SN,AH,sutra,1104,36,57,34,3,6,30,78,21,15,2,46,0,0
SN,AH,sutra,1105,37,56,34,3,6,32,77,20,14,2,45,0,0
SN,AH,sutra,1106,37,56,34,3,6,32,77,20,14,2,45,0,0
SN,AH,sutra,1107,37,55,33,3,5,35,77,20,14,2,45,0,0
SN,AH,sutra,1108,38,56,33,2,5,34,77,19,15,2,45,0,0
SN,AH,sutra,1109,39,57,34,2,4,34,77,16,15,2,44,0,0
SN,AH,sutra,1110,40,57,34,1,4,33,76,16,15,2,46,0,0
SN,AH,sutra,1111,40,57,33,1,4,35,78,15,15,2,44,0,0
SN,AH,sutra,1112,40,57,33,1,5,35,77,15,15,2,44,0,0
SN,AH,sutra,1113,39,58,33,1,5,33,79,17,16,3,45,0,0
SN,AH,sutra,1114,38,58,32,2,5,36,76,17,16,3,46,0,0
SN,AH,sutra,1115,37,57,32,2,5,37,78,18,16,4,48,0,0
SN,AH,sutra,1116,36,57,33,3,5,39,77,18,15,4,47,0,0
SN,AH,sutra,1117,35,56,35,3,6,39,79,17,15,4,47,0,0
SN,AH,sutra,1118,35,56,34,3,6,39,78,17,15,4,49,0,0
SN,AH,sutra,1119,36,58,32,3,6,39,76,16,15,4,49,0,0
SN,AH,sutra,1120,36,58,33,3,6,39,74,17,15,4,49,0,0
SN,AH,sutra,1121,37,58,32,3,5,41,69,18,15,3,48,0,0
SN,AH,sutra,1122,37,59,32,3,5,40,69,18,15,3,48,0,0
SN,AH,sutra,1123,38,59,32,3,5,39,67,18,15,3,48,0,0
SN,AH,sutra,1124,38,59,33,3,5,39,65,17,16,3,49,0,0
SN,AH,sutra,1125,37,58,33,3,5,39,67,17,18,3,49,0,0
SN,AH,sutra,1126,37,56,33,3,5,41,68,17,17,3,49,0,0
SN,AH,sutra,1127,37,55,34,3,5,40,68,17,17,3,50,0,0
SN,AH,sutra,1128,37,56,34,3,5,38,67,17,18,3,51,0,0
SN,AH,sutra,1129,37,55,35,3,5,38,65,17,19,3,52,0,0
SN,AH,sutra,1130,37,55,36,3,5,38,64,17,18,3,53,0,0
SN,AH,sutra,1131,37,54,36,3,5,38,63,18,19,3,53,0,0
SN,AH,sutra,1132,37,54,36,3,5,36,63,19,19,3,54,0,0
SN,AH,sutra,1133,37,54,36,3,4,36,64,19,19,3,54,0,0
SN,AH,sutra,1134,37,53,37,3,4,37,63,19,19,3,54,0,0
SN,AH,sutra,1135,37,53,37,3,4,38,62,19,19,3,54,0,0
SN,AH,sutra,1136,37,51,38,3,4,39,63,19,18,3,54,0,0
SN,AH,sutra,1137,37,51,36,3,4,42,63,20,17,4,55,0,0
SN,AH,sutra,1138,37,52,36,3,4,42,62,20,18,4,54,0,0
SN,AH,sutra,1139,37,55,36,3,3,43,60,21,16,5,56,0,0
SN,AH,sutra,1140,36,56,35,4,3,43,58,22,16,5,57,0,0
SN,AH,sutra,1141,36,56,37,4,3,43,57,22,16,5,56,0,0
SN,AH,sutra,1142,36,55,39,4,3,44,55,23,16,5,55,0,0
SN,AH,sutra,1143,35,54,41,4,3,43,55,24,17,5,56,0,0
SN,AH,sutra,1144,35,53,41,4,3,44,54,22,17,5,59,0,0
SN,AH,sutra,1145,36,53,39,4,2,45,55,20,18,4,58,0,0
SN,AH,sutra,1146,36,52,39,4,2,47,56,20,18,4,58,0,0
SN,AH,sutra,1147,35,52,38,5,3,46,57,21,19,4,58,0,0
SN,AH,sutra,1148,35,52,38,5,4,46,56,23,20,4,57,0,0
SN,AH,sutra,1149,36,53,37,5,4,47,53,24,19,4,56,0,0
SN,AH,sutra,1150,36,53,36,5,4,47,54,24,19,4,56,0,0
SN,AH,sutra,1151,36,53,36,5,4,47,54,23,19,4,57,0,0
SN,AH,sutra,1152,36,53,37,5,4,45,53,24,20,4,57,0,0
SN,AH,sutra,1153,36,53,37,5,4,44,54,23,20,4,58,0,0
SN,AH,sutra,1154,36,53,38,5,4,44,52,23,20,4,59,0,0
SN,AH,sutra,1155,36,54,37,5,4,43,53,23,20,4,59,0,0
SN,AH,sutra,1156,36,54,37,5,4,43,52,23,19,4,61,0,0
SN,AH,sutra,1157,37,55,37,5,4,40,52,22,19,4,61,0,0
SN,AH,sutra,1158,37,53,38,5,4,39,52,22,20,4,62,0,0
SN,AH,sutra,1159,36,53,37,5,4,43,51,23,21,5,63,0,0
SN,AH,sutra,1160,36,53,37,5,4,44,51,24,21,5,61,0,0
SN,AH,sutra,1161,35,52,39,5,4,43,53,24,21,5,62,0,0
SN,AH,sutra,1162,35,53,38,5,3,43,53,23,21,5,64,0,0
SN,AH,sutra,1163,36,52,38,5,3,42,53,21,20,4,64,0,0
SN,AH,sutra,1164,37,52,39,4,3,40,54,21,20,4,64,0,0
SN,AH,sutra,1165,38,53,37,4,3,39,54,20,21,3,61,0,0
SN,AH,sutra,1166,39,53,36,3,3,38,56,20,21,3,61,0,0
SN,AH,sutra,1167,39,53,36,3,2,39,57,19,21,3,61,0,0
SN,AH,sutra,1168,39,53,36,3,2,38,57,20,21,3,61,0,0
SN,AH,sutra,1169,38,51,37,3,2,39,59,21,21,3,61,0,0
SN,AH,sutra,1170,38,51,35,3,2,39,60,21,21,3,62,0,0
SN,AH,sutra,1171,37,50,38,3,2,39,60,20,22,3,63,0,0
SN,AH,sutra,1172,36,49,39,4,2,39,60,20,22,3,63,0,0
SN,AH,sutra,1173,36,49,38,4,2,39,59,20,22,3,65,0,0
SN,AH,sutra,1174,36,49,36,4,2,41,60,20,22,3,64,0,0
SN,AH,sutra,1175,37,50,35,4,2,41,58,20,20,3,65,0,0
SN,AH,sutra,1176,37,50,36,4,2,39,57,20,22,3,65,0,0
SN,AH,sutra,1177,37,50,35,4,2,38,59,19,22,3,66,0,0
SN,AH,sutra,1178,37,48,35,4,2,39,61,19,21,3,66,0,0
SN,AH,sutra,1179,37,48,34,4,2,40,61,19,20,3,67,0,0
SN,AH,sutra,1180,37,49,33,4,2,41,60,19,20,3,67,0,0
SN,AH,sutra,1181,36,49,33,4,2,42,62,19,19,3,68,0,0
SN,AH,sutra,1182,36,49,32,4,2,43,61,19,20,3,68,0,0
SN,AH,sutra,1183,37,50,31,4,2,41,58,19,20,3,70,0,0
SN,AH,sutra,1184,37,50,30,4,2,40,58,20,20,3,71,0,0
SN,AH,sutra,1185,36,51,30,5,2,41,57,20,20,3,70,0,0
SN,AH,sutra,1186,36,51,29,5,2,41,56,21,21,3,70,0,0
SN,AH,sutra,1187,36,50,31,5,2,40,56,20,21,2,69,0,0
SN,AH,sutra,1188,35,49,32,6,2,39,56,20,21,2,70,0,0
SN,AH,sutra,1189,35,47,33,7,2,38,55,18,22,1,69,0,0
SN,AH,sutra,1190,36,46,33,6,2,39,55,18,22,1,69,0,0
SN,AH,sutra,1191,35,45,32,6,2,40,56,19,22,1,71,0,0
SN,AH,sutra,1192,35,46,30,6,2,39,58,18,22,1,72,0,0
SN,AH,sutra,1193,36,47,29,6,2,38,57,18,21,1,72,0,0
SN,AH,sutra,1194,36,47,30,6,2,37,58,20,21,1,69,0,0
SN,AH,sutra,1195,36,47,30,6,2,34,58,20,20,1,71,0,0
SN,AH,sutra,1196,35,49,30,7,2,32,57,21,20,1,69,0,0
SN,AH,sutra,1197,36,49,30,6,1,35,56,19,19,1,69,0,0
SN,AH,sutra,1198,36,50,30,6,0,36,55,17,18,1,70,0,0
SN,AH,sutra,1199,36,50,30,6,0,36,55,16,18,1,71,0,0
SN,AH,sutra,1200,36,51,30,6,0,36,54,16,18,1,71,0,0
SN,AH,sutra,1201,37,52,31,5,0,36,54,16,18,1,69,0,0
SN,AH,sutra,1202,37,52,30,5,0,36,55,16,17,1,70,0,0
SN,AH,sutra,1203,37,52,31,5,0,35,55,17,16,1,70,0,0
SN,AH,sutra,1204,37,52,30,5,0,34,56,18,17,1,69,0,0
SN,AH,sutra,1205,37,52,31,5,0,35,55,18,17,1,68,0,0
SN,AH,sutra,1206,37,52,31,5,0,36,56,18,17,1,66,0,0
SN,AH,sutra,1207,37,52,31,5,0,36,55,18,18,1,66,0,0
SN,AH,sutra,1208,37,52,30,5,0,36,56,19,16,1,67,0,0
SN,AH,sutra,1209,38,52,29,5,0,32,59,18,14,0,67,0,0
SN,AH,sutra,1210,38,52,30,5,0,30,59,18,14,0,68,0,0
SN,AH,sutra,1211,38,52,31,5,0,31,57,18,14,0,68,0,0
SN,AH,sutra,1212,38,51,31,5,0,31,58,18,13,0,69,0,0
SN,AH,sutra,1213,37,52,31,5,0,31,60,19,13,1,70,0,0
SN,AH,sutra,1214,37,52,31,5,0,31,60,19,14,1,69,0,0
SN,AH,sutra,1215,37,53,31,5,0,31,60,19,13,1,69,0,0
SN,AH,sutra,1216,37,53,31,5,0,30,60,19,13,1,70,0,0
SN,AH,sutra,1217,37,53,30,5,0,29,60,19,13,1,72,0,0
SN,AH,sutra,1218,37,53,31,5,0,29,60,18,13,1,72,0,0
SN,AH,sutra,1219,38,54,29,5,0,28,59,17,12,1,74,0,0
SN,AH,sutra,1220,38,55,29,5,0,28,59,16,12,1,74,0,0
SN,AH,sutra,1221,38,56,27,6,0,27,59,17,12,1,72,0,0
SN,AH,sutra,1222,39,57,26,5,0,28,59,17,12,1,71,0,0
SN,AH,sutra,1223,39,57,25,5,0,29,59,17,12,1,71,0,0
SN,AH,sutra,1224,39,57,25,5,0,27,60,18,12,1,71,0,0
SN,AH,sutra,1225,39,57,25,5,0,28,59,18,12,1,71,0,0
SN,AH,sutra,1226,38,57,24,6,0,29,58,19,10,1,73,0,0
SN,AH,sutra,1227,38,57,25,6,0,30,57,19,10,1,72,0,0
SN,AH,sutra,1228,38,57,26,6,0,29,56,19,10,1,73,0,0
SN,AH,sutra,1229,38,59,26,6,0,28,56,19,10,1,72,0,0
SN,AH,sutra,1230,38,58,26,6,0,28,57,19,10,1,72,0,0
SN,AH,sutra,1231,38,58,26,6,0,31,57,18,10,2,72,0,0
SN,AH,sutra,1232,38,59,26,6,0,30,59,17,9,2,72,0,0
SN,AH,sutra,1233,37,60,28,7,0,30,62,17,10,2,73,0,0
SN,AH,sutra,1234,37,60,28,7,0,31,63,16,10,2,72,0,0
SN,AH,sutra,1235,37,59,28,6,0,30,65,16,12,2,73,0,0
SN,AH,sutra,1236,36,60,28,7,0,29,66,15,11,2,74,0,0
SN,AH,sutra,1237,36,60,27,7,0,30,65,16,11,2,74,0,0
SN,AH,sutra,1238,37,60,26,6,0,32,65,17,10,2,73,0,0
SN,AH,sutra,1239,37,61,25,6,0,34,67,17,10,2,71,0,0
SN,AH,sutra,1240,37,61,25,6,0,36,69,16,11,2,69,0,0
SN,AH,sutra,1241,37,63,25,6,0,37,68,15,12,2,68,0,0
SN,AH,sutra,1242,37,62,25,6,0,37,68,15,12,2,69,0,0
SN,AH,sutra,1243,37,62,24,6,0,39,69,14,12,2,68,0,0
SN,AH,sutra,1244,37,62,23,6,0,41,70,12,12,2,68,0,0
SN,AH,sutra,1245,37,62,24,6,0,41,69,13,12,2,67,0,0
SN,AH,sutra,1246,38,61,24,5,0,40,70,12,14,2,67,0,0
SN,AH,sutra,1247,38,61,24,5,0,38,70,12,14,2,69,0,0
SN,AH,sutra,1248,38,61,25,5,0,37,70,13,15,2,67,0,0
SN,AH,sutra,1249,38,61,25,5,0,36,71,14,15,2,66,0,0
SN,AH,sutra,1250,38,60,26,5,0,37,72,14,15,2,64,0,0
SN,AH,sutra,1251,37,58,28,5,0,38,72,15,16,2,64,0,0
SN,AH,sutra,1252,37,58,29,5,0,39,73,14,16,2,62,0,0
SN,AH,sutra,1253,37,58,28,5,0,39,74,13,17,2,62,0,0
SN,AH,sutra,1254,37,58,29,5,0,40,73,12,16,2,63,0,0
SN,AH,sutra,1255,37,58,29,5,0,38,72,13,17,2,64,0,0
SN,AH,sutra,1256,36,58,29,6,1,37,70,13,19,2,64,0,0
SN,AH,sutra,1257,36,58,30,6,1,37,71,13,18,2,63,0,0
SN,AH,sutra,1258,36,59,30,6,1,38,71,13,18,2,61,0,0
SN,AH,sutra,1259,36,59,30,6,1,39,70,13,18,2,61,0,0
SN,AH,sutra,1260,36,59,29,6,1,39,72,12,19,2,60,0,0
SN,AH,sutra,1261,37,61,26,6,1,37,71,12,19,2,61,0,0
SN,AH,sutra,1262,37,61,29,6,1,37,70,12,20,2,58,0,0
SN,AH,sutra,1263,37,59,30,6,1,38,69,11,20,1,58,0,0
SN,AH,sutra,1264,37,60,30,6,1,37,69,12,19,1,58,0,0
SN,AH,sutra,1265,37,60,30,6,1,38,67,12,19,1,59,0,0
SN,AH,sutra,1266,37,60,30,6,1,39,67,12,19,1,58,0,0
SN,AH,sutra,1267,38,61,29,6,1,40,66,12,18,1,56,0,0
SN,AH,sutra,1268,38,61,29,6,1,40,66,12,18,1,56,0,0
SN,AH,sutra,1269,38,61,30,6,1,41,66,12,18,1,54,0,0
SN,AH,sutra,1270,38,60,31,6,1,41,67,13,18,1,52,0,0
SN,AH,sutra,1271,38,59,32,5,1,43,69,12,18,1,52,0,0
SN,AH,sutra,1272,38,59,32,5,1,43,69,12,18,1,52,0,0
SN,AH,sutra,1273,37,58,35,5,1,43,70,13,19,1,50,0,0
SN,AH,sutra,1274,37,58,35,5,1,44,69,13,18,1,51,0,0
SN,AH,sutra,1275,37,58,36,5,1,43,70,13,18,1,50,0,0
SN,AH,sutra,1276,38,58,37,4,1,42,71,12,19,1,49,0,0
SN,AH,sutra,1277,37,58,38,4,2,41,73,12,19,1,49,0,0
SN,AH,sutra,1278,37,58,37,4,2,42,72,12,19,1,50,0,0
SN,AH,sutra,1279,37,56,37,4,2,43,71,12,20,1,51,0,0
SN,AH,sutra,1280,37,56,37,4,2,44,70,12,20,1,51,0,0
SN,AH,sutra,1281,38,56,36,4,2,42,68,12,20,0,51,0,0
SN,AH,sutra,1282,38,55,37,4,2,43,66,12,20,0,52,0,0
SN,AH,sutra,1283,39,54,34,3,2,44,62,12,20,0,51,0,0
SN,AH,sutra,1284,38,54,35,4,2,43,61,12,20,0,52,0,0
SN,AH,sutra,1285,39,53,34,4,3,42,60,14,18,0,52,0,0
SN,AH,sutra,1286,40,52,34,3,3,42,60,14,18,0,53,0,0
SN,AH,sutra,1287,41,54,32,3,3,39,58,13,19,0,55,0,0
SN,AH,sutra,1288,40,55,33,4,3,38,58,12,19,0,55,0,0
SN,AH,sutra,1289,40,55,33,4,3,37,56,13,18,0,56,0,0
SN,AH,sutra,1290,40,55,33,4,3,34,55,15,17,0,57,0,0
SN,AH,sutra,1291,40,53,34,4,3,34,55,16,17,0,56,0,0
SN,AH,sutra,1292,40,53,34,4,3,34,53,18,17,0,56,0,0
SN,AH,sutra,1293,40,53,35,4,3,33,52,19,17,0,56,0,0
SN,AH,sutra,1294,40,54,35,4,3,32,52,19,17,0,56,0,0
SN,AH,sutra,1295,39,54,34,5,3,33,51,18,17,0,58,0,0
SN,AH,sutra,1296,39,54,34,5,3,34,51,19,15,0,58,0,0
SN,AH,sutra,1297,38,53,36,5,4,34,51,20,16,0,57,0,0
SN,AH,sutra,1298,38,52,35,5,4,35,51,20,16,0,58,0,0
SN,AH,sutra,1299,38,54,35,5,4,35,49,19,17,0,58,0,0
SN,AH,sutra,1300,38,54,34,5,4,36,48,19,17,0,59,0,0
SN,AH,sutra,1301,39,55,31,5,4,36,48,19,16,0,59,0,0
SN,AH,sutra,1302,39,54,30,5,4,37,47,19,16,0,61,0,0
SN,AH,sutra,1303,39,54,30,5,4,37,45,20,15,0,63,0,0
SN,AH,sutra,1304,39,53,32,5,4,37,44,20,16,0,62,0,0
SN,AH,sutra,1305,39,52,31,5,4,39,45,19,15,0,63,0,0
SN,AH,sutra,1306,40,53,33,4,3,40,45,19,13,0,62,0,0
SN,AH,sutra,1307,40,54,31,4,3,41,44,19,14,0,62,0,0
SN,AH,sutra,1308,40,54,31,4,3,40,43,18,14,0,65,0,0
SN,AH,sutra,1309,40,54,31,4,3,41,41,18,14,0,66,0,0
SN,AH,sutra,1310,40,54,32,4,3,42,39,18,13,0,67,0,0
SN,AH,sutra,1311,40,53,32,4,3,42,39,18,13,0,68,0,0
SN,AH,sutra,1312,40,54,29,4,3,42,40,19,12,0,69,0,0
SN,AH,sutra,1313,40,56,27,5,3,41,38,19,12,0,69,0,0
SN,AH,sutra,1314,40,55,26,5,3,41,38,18,12,0,72,0,0
SN,AH,sutra,1315,39,53,28,5,3,42,39,18,12,0,73,0,0
SN,AH,sutra,1316,39,53,28,5,3,41,39,18,12,0,74,0,0
SN,AH,sutra,1317,38,53,29,5,3,41,40,18,13,0,74,0,0
SN,AH,sutra,1318,38,53,29,5,3,42,40,18,13,0,73,0,0
SN,AH,sutra,1319,38,53,28,5,3,41,42,18,14,0,72,0,0
SN,AH,sutra,1320,38,53,27,5,3,43,41,17,14,0,73,0,0
SN,AH,sutra,1321,38,54,25,5,3,44,40,18,14,1,75,0,0
SN,AH,sutra,1322,38,54,25,5,3,43,40,19,15,1,74,0,0
SN,AH,sutra,1323,38,54,25,5,3,42,41,19,16,1,73,0,0
SN,AH,sutra,1324,38,54,26,5,3,41,41,18,17,1,73,0,0
SN,AH,sutra,1325,38,54,26,5,3,42,40,18,17,1,73,0,0
SN,AH,sutra,1326,38,54,27,5,3,43,39,18,16,1,73,0,0
SN,AH,sutra,1327,38,53,27,5,2,44,37,19,18,1,73,0,0
SN,AH,sutra,1328,38,53,28,5,2,43,39,19,18,1,71,0,0
SN,AH,sutra,1329,37,52,31,5,2,43,43,19,17,1,69,0,0
SN,AH,sutra,1330,37,52,33,5,2,41,45,19,17,1,67,0,0
SN,AH,sutra,1331,37,52,34,5,2,39,47,19,17,1,66,0,0
SN,AH,sutra,1332,37,52,33,5,2,38,49,19,17,1,66,0,0
SN,AH,sutra,1333,36,52,33,6,2,37,50,20,16,1,66,0,0
SN,AH,sutra,1334,37,53,32,5,2,37,50,21,16,1,65,0,0
SN,AH,sutra,1335,36,54,35,5,1,38,51,19,16,1,65,0,0
SN,AH,sutra,1336,36,55,35,5,1,38,53,19,16,1,62,0,0
SN,AH,sutra,1337,36,54,36,5,1,40,53,19,15,1,61,0,0
SN,AH,sutra,1338,37,53,36,4,1,39,55,19,15,1,61,0,0
SN,AH,sutra,1339,38,53,36,3,1,39,57,18,15,1,60,0,0
SN,AH,sutra,1340,38,53,36,3,1,40,59,16,15,1,59,0,0
SN,AH,sutra,1341,39,54,35,3,1,39,58,15,15,1,59,0,0
SN,AH,sutra,1342,39,54,36,3,1,40,59,13,15,1,58,0,0
SN,AH,sutra,1343,39,54,36,3,1,40,60,12,15,1,58,0,0
SN,AH,sutra,1344,39,54,36,3,1,39,59,13,15,1,59,0,0
SN,AH,sutra,1345,40,54,36,2,1,38,62,13,15,1,57,0,0
SN,AH,sutra,1346,40,54,36,2,1,39,62,12,15,1,57,0,0
SN,AH,sutra,1347,41,56,34,2,0,38,63,11,15,1,56,0,0
SN,AH,sutra,1348,41,56,34,2,0,37,66,10,14,1,56,0,0
SN,AH,sutra,1349,41,54,35,2,0,38,67,10,14,1,55,0,0
SN,AH,sutra,1350,41,54,35,2,0,36,68,10,14,1,56,0,0
SN,AH,sutra,1351,41,54,36,2,0,35,68,9,14,1,57,0,0
SN,AH,sutra,1352,41,55,36,2,0,35,68,9,14,1,56,0,0
SN,AH,sutra,1353,40,55,37,2,0,35,70,8,14,2,59,0,0
SN,AH,sutra,1354,40,56,34,2,0,35,71,8,13,2,61,0,0
SN,AH,sutra,1355,39,57,36,2,0,33,74,8,13,3,62,0,0
SN,AH,sutra,1356,39,56,35,2,0,32,75,8,13,3,64,0,0
SN,AH,sutra,1357,39,56,36,2,0,31,75,8,12,3,65,0,0
SN,AH,sutra,1358,39,55,37,2,0,32,76,9,12,3,62,0,0
SN,AH,sutra,1359,39,56,38,2,0,30,76,10,12,3,61,0,0
SN,AH,sutra,1360,39,56,37,2,0,29,77,10,12,3,62,0,0
SN,AH,sutra,1361,39,58,37,2,0,30,76,10,12,3,60,0,0
SN,AH,sutra,1362,38,57,37,3,0,30,77,10,12,3,60,0,0
SN,AH,sutra,1363,39,57,37,2,0,31,76,10,13,3,59,0,0
SN,AH,sutra,1364,39,58,38,2,0,33,75,10,13,3,56,0,0
SN,AH,sutra,1365,40,59,37,2,0,33,73,10,13,3,55,0,0
SN,AH,sutra,1366,40,59,37,2,0,33,72,11,14,3,54,0,0
SN,AH,sutra,1367,40,58,36,2,0,35,71,11,15,3,54,0,0
SN,AH,sutra,1368,40,58,36,2,0,34,70,13,15,3,54,0,0
SN,AH,sutra,1369,40,59,36,2,0,36,67,14,14,3,54,0,0
SN,AH,sutra,1370,40,59,36,2,0,36,67,14,15,3,53,0,0
SN,AH,sutra,1371,40,60,36,3,0,34,66,13,14,2,52,0,0
SN,AH,sutra,1372,40,59,36,3,0,34,66,13,13,2,54,0,0
SN,AH,sutra,1373,41,61,33,3,0,35,65,12,11,2,55,0,0
SN,AH,sutra,1374,41,61,32,3,0,37,65,12,10,2,55,0,0
SN,AH,sutra,1375,41,61,31,3,0,36,66,12,11,2,55,0,0
SN,AH,sutra,1376,41,61,29,3,0,37,67,12,12,2,54,0,0
SN,AH,sutra,1377,42,63,27,3,0,36,67,11,10,2,55,0,0
SN,AH,sutra,1378,42,63,26,3,0,36,67,11,11,2,55,0,0
SN,AH,sutra,1379,43,66,23,3,0,35,64,11,11,2,56,0,0
SN,AH,sutra,1380,43,66,22,3,0,36,63,11,12,2,56,0,0
SN,AH,sutra,1381,42,67,23,3,0,37,63,13,12,3,56,0,0
SN,AH,sutra,1382,42,68,23,3,0,37,63,13,12,3,55,0,0
SN,AH,sutra,1383,43,68,24,2,0,37,63,13,13,3,53,0,0
SN,AH,sutra,1384,42,67,24,3,0,38,63,14,13,3,52,0,0
SN,AH,sutra,1385,42,66,22,3,1,38,64,14,14,3,52,0,0
SN,AH,sutra,1386,42,65,23,3,1,39,62,14,14,3,53,0,0
SN,AH,sutra,1387,41,64,24,3,2,37,63,15,14,3,55,0,0
SN,AH,sutra,1388,40,64,24,4,2,39,62,15,14,3,54,0,0
SN,AH,sutra,1389,39,62,26,4,2,39,62,15,15,3,56,0,0
SN,AH,sutra,1390,38,63,26,5,2,39,60,16,15,3,56,0,0
SN,AH,sutra,1391,37,63,26,5,2,38,61,18,15,3,57,0,0
SN,AH,sutra,1392,37,63,26,5,2,37,61,18,15,3,58,0,0
SN,AH,sutra,1393,36,62,26,5,3,37,64,18,15,3,58,0,0
SN,AH,sutra,1394,36,62,26,5,3,40,63,17,15,3,57,0,0
SN,AH,sutra,1395,36,62,26,5,3,42,60,17,15,3,58,0,0
SN,AH,sutra,1396,36,61,26,5,3,40,59,17,15,3,57,0,0
SN,AH,sutra,1397,36,60,26,5,4,40,59,17,14,3,57,0,0
SN,AH,sutra,1398,35,59,26,5,4,40,56,17,14,3,56,0,0
SN,AH,sutra,1399,34,60,25,5,5,39,56,18,14,3,58,0,1
SN,AH,sutra,1400,33,59,25,5,5,39,54,18,14,3,56,0,1
SN,AH,sutra,1401,32,60,24,5,6,39,54,19,15,3,56,0,2
SN,AH,sutra,1402,32,59,24,5,6,37,53,19,15,3,55,0,2
SN,AH,sutra,1403,33,59,23,5,7,37,52,19,15,2,50,0,2
SN,AH,sutra,1404,32,58,23,5,7,36,51,19,15,2,48,0,2
SN,AH,sutra,1405,32,58,21,6,7,36,48,19,15,1,48,0,2
SN,AH,sutra,1406,32,58,20,6,7,37,48,20,15,1,47,0,2
SN,AH,sutra,1407,32,57,19,6,7,38,49,20,15,1,47,0,2
SN,AH,sutra,1408,32,58,18,6,7,37,49,19,16,1,48,0,2
SN,AH,sutra,1409,32,57,17,6,7,37,51,18,16,1,49,0,2
SN,AH,sutra,1410,32,57,19,6,8,37,49,18,17,1,47,0,2
SN,AH,sutra,1411,32,55,20,6,8,37,50,18,17,1,47,0,2
SN,AH,sutra,1412,32,55,21,6,8,37,50,18,17,1,46,0,2
SN,AH,sutra,1413,32,55,21,6,8,37,51,18,16,1,46,0,2
SN,AH,sutra,1414,32,54,20,6,8,38,51,18,16,1,47,0,2
SN,AH,sutra,1415,32,54,20,6,8,38,52,18,16,1,46,0,2
SN,AH,sutra,1416,32,54,22,6,8,38,52,17,15,1,46,0,2
SN,AH,sutra,1417,33,56,22,6,8,35,50,18,13,1,47,0,2
SN,AH,sutra,1418,33,56,21,6,8,38,51,16,13,1,46,0,2
SN,AH,sutra,1419,32,55,21,6,8,37,53,17,13,1,48,0,2
SN,AH,sutra,1420,32,57,21,6,8,35,52,18,13,1,48,0,2
SN,AH,sutra,1421,33,56,22,5,8,34,52,19,13,1,48,0,2
SN,AH,sutra,1422,33,56,22,5,8,36,52,18,13,1,47,0,2
SN,AH,sutra,1423,32,55,24,5,9,35,54,18,13,1,47,0,2
SN,AH,sutra,1424,32,56,24,5,9,34,54,18,13,1,47,0,2
SN,AH,sutra,1425,32,56,24,5,9,35,54,18,12,1,47,0,2
SN,AH,sutra,1426,32,57,24,5,9,33,53,18,11,1,50,0,2
SN,AH,sutra,1427,32,55,25,5,9,34,52,19,11,1,50,0,2
SN,AH,sutra,1428,31,55,26,6,9,35,51,19,10,1,50,0,2
SN,AH,sutra,1429,31,54,26,6,9,35,51,19,10,1,51,0,2
SN,AH,sutra,1430,31,54,26,6,9,35,52,19,9,1,51,0,2
SN,AH,sutra,1431,31,52,26,6,9,34,53,17,10,0,52,0,2
SN,AH,sutra,1432,31,51,27,6,9,35,52,18,10,0,51,0,2
SN,AH,sutra,1433,31,52,26,6,9,36,51,19,9,0,51,0,2
SN,AH,sutra,1434,32,52,27,5,9,35,52,17,9,0,52,0,2
SN,AH,sutra,1435,33,53,27,5,8,34,49,18,8,0,53,0,2
SN,AH,sutra,1436,33,53,27,5,8,34,48,18,9,0,53,0,2
SN,AH,sutra,1437,33,54,26,5,7,35,47,20,9,0,54,1,2
SN,AH,sutra,1438,33,54,25,5,7,34,47,20,9,0,56,1,2
SN,AH,sutra,1439,34,55,23,5,7,33,45,21,9,0,56,1,2
SN,AH,sutra,1440,35,54,23,4,7,32,45,20,9,0,59,1,2
SN,AH,sutra,1441,36,54,22,4,7,32,44,19,8,0,60,1,2
SN,AH,sutra,1442,35,54,21,5,7,32,43,20,8,0,61,1,2
SN,AH,sutra,1443,35,55,20,6,6,32,40,20,9,0,61,1,2
SN,AH,sutra,1444,34,54,20,7,6,30,40,20,10,0,63,1,2
SN,AH,sutra,1445,34,55,20,7,6,28,40,21,10,0,63,1,2
SN,AH,sutra,1446,34,56,21,7,6,28,41,21,10,0,65,1,2
SN,AH,sutra,1447,34,56,21,7,5,30,40,21,11,0,65,1,2
SN,AH,sutra,1448,35,57,22,7,5,32,40,21,12,0,65,1,2
SN,AH,sutra,1449,36,55,22,7,4,33,40,21,12,0,64,1,1
SN,AH,sutra,1450,37,56,22,7,4,33,41,21,13,0,66,1,1
SN,AH,sutra,1451,38,56,22,7,3,33,41,21,12,0,65,1,0
SN,AH,sutra,1452,37,56,24,7,4,34,43,22,12,0,66,1,0
SN,AH,sutra,1453,37,56,24,7,3,35,42,22,12,0,68,1,0
SN,AH,sutra,1454,38,57,25,7,3,36,42,23,12,0,69,1,0
SN,AH,sutra,1455,39,57,25,6,3,36,41,24,13,0,68,1,0
SN,AH,sutra,1456,38,56,26,6,5,36,41,24,13,0,69,1,0
SN,AH,sutra,1457,38,56,27,6,5,36,39,25,13,0,69,1,0
SN,AH,sutra,1458,38,55,27,6,5,36,40,26,12,0,69,1,0
SN,AH,sutra,1459,38,56,27,6,5,36,38,26,13,0,69,1,0
