Text_Type,Book,Chapter,Window,GGL,G,GG,LGG,GGG,GLG,GLL,LLG,L,LGL,LLL,LL,LG,GL
SN,CS,siddi,881,14,23,0,14,27,25,6,8,2,31,0,0,0,0
SN,CS,siddi,882,14,23,0,12,28,27,6,7,2,31,0,0,0,0
SN,CS,siddi,883,14,23,0,11,30,26,6,7,2,31,0,0,0,0
SN,CS,siddi,884,13,22,0,12,30,26,6,7,3,31,0,0,0,0
SN,CS,siddi,885,14,22,0,12,30,25,6,7,3,31,0,0,0,0
SN,CS,siddi,886,14,22,0,11,30,26,7,6,3,31,0,0,0,0
SN,CS,siddi,887,16,22,0,10,31,27,6,5,3,30,0,0,0,0
SN,CS,siddi,888,16,22,0,12,29,27,6,6,3,29,0,0,0,0
SN,CS,siddi,889,15,22,0,12,30,28,6,5,3,29,0,0,0,0
SN,CS,siddi,890,17,22,0,12,30,26,6,5,3,29,0,0,0,0
SN,CS,siddi,891,17,23,0,12,31,26,6,5,2,28,0,0,0,0
SN,CS,siddi,892,17,23,0,12,33,24,5,6,2,28,0,0,0,0
SN,CS,siddi,893,15,23,0,11,34,26,5,6,2,28,0,0,0,0
SN,CS,siddi,894,15,23,0,11,33,27,5,6,2,28,0,0,0,0
SN,CS,siddi,895,15,23,0,12,32,28,5,5,2,28,0,0,0,0
SN,CS,siddi,896,16,24,0,12,31,28,5,6,1,27,0,0,0,0
SN,CS,siddi,897,15,24,0,11,32,28,5,7,1,27,0,0,0,0
SN,CS,siddi,898,16,24,0,11,30,29,5,6,1,28,0,0,0,0
SN,CS,siddi,899,16,24,0,10,29,30,5,6,1,29,0,0,0,0
SN,CS,siddi,900,14,24,0,10,30,30,5,7,1,29,0,0,0,0
SN,CS,siddi,901,14,24,0,9,31,31,5,7,1,28,0,0,0,0
SN,CS,siddi,902,13,24,0,9,33,31,4,7,1,28,0,0,0,0
SN,CS,siddi,903,13,24,0,9,34,31,3,8,1,27,0,0,0,0
SN,CS,siddi,904,13,24,0,9,35,31,2,8,1,27,0,0,0,0
SN,CS,siddi,905,11,24,0,10,36,31,2,8,1,27,0,0,0,0
SN,CS,siddi,906,11,24,0,11,35,30,2,8,1,28,0,0,0,0
SN,CS,siddi,907,12,24,0,11,36,28,2,8,1,28,0,0,0,0
SN,CS,siddi,908,11,23,0,11,37,27,2,9,2,28,0,0,0,0
SN,CS,siddi,909,11,24,0,10,37,27,2,10,1,28,0,0,0,0
SN,CS,siddi,910,11,24,0,9,38,27,2,10,1,28,0,0,0,0
SN,CS,siddi,911,11,24,0,9,38,25,1,12,1,29,0,0,0,0
SN,CS,siddi,912,10,24,0,9,39,25,1,12,1,29,0,0,0,0
SN,CS,siddi,913,9,24,0,7,41,27,1,11,1,29,0,0,0,0
SN,CS,siddi,914,9,23,0,7,41,26,1,12,2,29,0,0,0,0
SN,CS,siddi,915,8,23,0,8,40,26,1,13,2,29,0,0,0,0
SN,CS,siddi,916,8,22,0,7,41,26,1,13,3,29,0,0,0,0
SN,CS,siddi,917,10,21,0,7,41,27,2,13,3,30,0,0,1,0
SN,CS,siddi,918,10,21,0,6,41,27,2,13,3,31,0,0,1,0
SN,CS,siddi,919,11,21,0,5,41,25,3,14,3,31,0,0,1,0
SN,CS,siddi,920,12,21,0,4,42,24,3,14,3,31,0,0,1,0
SN,CS,siddi,921,13,21,0,4,42,24,3,13,3,31,0,0,1,0
SN,CS,siddi,922,12,21,0,5,41,25,3,12,3,32,0,0,1,0
SN,CS,siddi,923,12,21,0,5,41,24,5,12,3,31,0,0,1,0
SN,CS,siddi,924,13,21,0,5,40,25,5,12,3,30,0,0,1,0
SN,CS,siddi,925,13,21,0,5,38,27,5,11,3,31,0,0,1,0
SN,CS,siddi,926,14,21,0,6,36,26,5,11,3,32,0,0,1,0
SN,CS,siddi,927,14,21,0,8,34,27,5,10,3,32,0,0,1,0
SN,CS,siddi,928,15,21,0,8,32,27,5,10,3,33,0,0,1,0
SN,CS,siddi,929,16,20,0,8,31,26,5,11,4,33,0,0,1,0
SN,CS,siddi,930,16,19,0,7,31,26,5,11,5,34,0,0,1,0
SN,CS,siddi,931,16,19,0,6,32,26,6,11,5,33,0,0,1,0
SN,CS,siddi,932,15,18,0,7,30,26,7,11,6,34,0,0,1,0
SN,CS,siddi,933,15,19,0,7,28,28,7,11,5,34,0,0,1,0
SN,CS,siddi,934,17,19,0,7,27,27,7,11,5,34,0,0,1,0
SN,CS,siddi,935,18,19,0,8,27,26,7,10,5,34,0,0,1,0
SN,CS,siddi,936,19,19,0,8,28,27,7,8,5,33,0,0,1,0
SN,CS,siddi,937,19,19,0,9,26,28,7,8,5,33,0,0,1,0
SN,CS,siddi,938,19,19,0,9,25,29,7,8,5,33,0,0,1,0
SN,CS,siddi,939,19,20,0,9,25,29,7,7,4,34,0,0,1,0
SN,CS,siddi,940,19,20,0,7,26,30,7,7,4,34,0,0,1,0
SN,CS,siddi,941,20,21,0,7,24,29,7,8,3,35,0,0,1,0
SN,CS,siddi,942,20,22,0,7,22,29,6,7,3,34,0,0,0,0
SN,CS,siddi,943,21,22,0,7,23,28,6,7,3,33,0,0,0,0
SN,CS,siddi,944,20,21,0,8,22,30,5,7,4,33,0,0,0,0
SN,CS,siddi,945,19,21,0,8,21,32,5,7,4,33,0,0,0,0
SN,CS,siddi,946,18,20,0,8,21,32,5,8,5,33,0,0,0,0
SN,CS,siddi,947,20,20,0,8,20,32,5,8,5,32,0,0,0,0
SN,CS,siddi,948,20,20,0,9,20,33,3,8,5,32,0,0,0,0
SN,CS,siddi,949,19,19,0,9,23,31,3,8,6,32,0,0,0,0
SN,CS,siddi,950,21,19,0,9,23,29,3,8,6,32,0,0,0,0
SN,CS,siddi,951,20,19,0,8,24,32,2,8,6,31,0,0,0,0
SN,CS,siddi,952,20,19,0,6,27,31,2,8,6,31,0,0,0,0
SN,CS,siddi,953,19,19,0,7,27,30,3,8,6,31,0,0,0,0
SN,CS,siddi,954,20,20,0,7,27,29,3,8,5,31,0,0,0,0
SN,CS,siddi,955,21,21,0,7,26,30,3,8,4,30,0,0,0,0
SN,CS,siddi,956,20,21,0,9,26,30,2,8,4,30,0,0,0,0
SN,CS,siddi,957,20,22,0,10,26,30,1,9,3,29,0,0,0,0
SN,CS,siddi,958,20,22,0,10,27,29,1,8,3,30,0,0,0,0
SN,CS,siddi,959,18,22,0,11,27,31,1,7,3,30,0,0,0,0
SN,CS,siddi,960,16,22,0,10,27,34,1,7,3,30,0,0,0,0
SN,CS,siddi,961,17,22,0,10,25,33,1,9,3,30,0,0,0,0
SN,CS,siddi,962,16,22,0,11,25,33,1,9,3,30,0,0,0,0
SN,CS,siddi,963,17,22,0,12,25,30,1,9,3,31,0,0,0,0
SN,CS,siddi,964,17,22,0,12,24,31,1,9,3,31,0,0,0,0
SN,CS,siddi,965,16,22,0,12,25,31,1,9,3,31,0,0,0,0
SN,CS,siddi,966,16,22,0,12,25,33,1,8,3,30,0,0,0,0
SN,CS,siddi,967,16,22,0,12,24,33,1,9,3,30,0,0,0,0
SN,CS,siddi,968,15,22,0,12,24,33,2,9,3,30,0,0,0,0
SN,CS,siddi,969,16,23,0,11,26,31,2,9,2,30,0,0,0,0
SN,CS,siddi,970,16,23,0,12,25,29,3,10,2,30,0,0,0,0
SN,CS,siddi,971,17,24,0,13,24,29,3,9,1,30,0,0,0,0
SN,CS,siddi,972,15,24,0,13,26,29,3,9,1,30,0,0,0,0
SN,CS,siddi,973,15,24,0,13,26,28,3,10,1,30,0,0,0,0
SN,CS,siddi,974,15,25,0,14,25,28,3,10,0,30,0,0,0,0
SN,CS,siddi,975,14,25,0,14,26,29,3,10,0,29,0,0,0,0
SN,CS,siddi,976,14,25,0,14,27,27,3,11,0,29,0,0,0,0
SN,CS,siddi,977,16,25,0,14,25,27,3,11,0,29,0,0,0,0
SN,CS,siddi,978,17,25,0,14,25,28,2,10,0,29,0,0,0,0
SN,CS,siddi,979,15,24,0,14,26,29,2,9,1,30,0,0,0,0
SN,CS,siddi,980,14,24,0,14,27,28,2,9,1,31,0,0,0,0
SN,CS,siddi,981,14,24,0,13,27,28,2,10,1,31,0,0,0,0
SN,CS,siddi,982,14,24,0,11,28,28,3,10,1,31,0,0,0,0
SN,CS,siddi,983,14,24,0,11,27,28,4,11,1,30,0,0,0,0
SN,CS,siddi,984,16,24,0,10,27,26,5,11,1,30,0,0,0,0
SN,CS,siddi,985,16,24,0,11,26,25,5,12,1,30,0,0,0,0
SN,CS,siddi,986,14,24,0,11,29,26,5,10,1,30,0,0,0,0
SN,CS,siddi,987,15,24,0,9,31,25,5,10,1,30,0,0,0,0
SN,CS,siddi,988,14,24,0,9,30,28,5,10,1,29,0,0,0,0
SN,CS,siddi,989,16,24,0,9,31,26,5,10,1,28,0,0,0,0
SN,CS,siddi,990,18,24,0,9,30,26,5,9,1,28,0,0,0,0
SN,CS,siddi,991,19,24,0,9,30,25,5,9,1,28,0,0,0,0
SN,CS,siddi,992,17,24,0,9,33,25,5,8,1,28,0,0,0,0
SN,CS,siddi,993,17,24,0,9,33,24,5,9,1,28,0,0,0,0
SN,CS,siddi,994,17,24,0,10,32,24,5,9,1,28,0,0,0,0
SN,CS,siddi,995,17,23,0,10,33,25,4,8,2,28,0,0,0,0
SN,CS,siddi,996,16,23,0,9,34,25,4,9,2,28,0,0,0,0
SN,CS,siddi,997,17,23,0,9,32,26,4,9,2,28,0,0,0,0
SN,CS,siddi,998,17,23,0,9,32,27,4,8,2,28,0,0,0,0
SN,CS,siddi,999,17,23,0,8,32,28,4,8,2,28,0,0,0,0
SN,CS,siddi,1000,17,23,0,8,32,27,4,9,2,28,0,0,0,0
SN,CS,siddi,1001,17,23,0,8,31,27,5,9,2,28,0,0,0,0
SN,CS,siddi,1002,15,23,0,8,31,28,5,9,2,29,0,0,0,0
SN,CS,siddi,1003,14,23,0,8,32,28,5,10,2,28,0,0,0,0
SN,CS,siddi,1004,14,24,0,8,31,29,5,10,1,28,0,0,0,0
SN,CS,siddi,1005,15,24,0,8,30,30,5,10,1,27,0,0,0,0
SN,CS,siddi,1006,15,24,0,7,30,31,5,10,1,27,0,0,0,0
SN,CS,siddi,1007,15,24,0,8,29,32,5,9,1,27,0,0,0,0
SN,CS,siddi,1008,15,24,0,8,29,33,5,8,1,27,0,0,0,0
SN,CS,siddi,1009,14,24,0,8,29,34,5,8,1,27,0,0,0,0
SN,CS,siddi,1010,15,24,0,8,29,33,5,7,1,28,0,0,0,0
SN,CS,siddi,1011,15,24,0,8,28,33,6,7,1,28,0,0,0,0
SN,CS,siddi,1012,14,24,0,10,27,32,6,8,1,28,0,0,0,0
SN,CS,siddi,1013,14,24,0,9,29,31,6,8,1,28,0,0,0,0
SN,CS,siddi,1014,12,23,0,10,29,32,6,8,2,28,0,0,0,0
SN,CS,siddi,1015,10,23,0,11,29,31,7,9,2,28,0,0,0,0
SN,CS,siddi,1016,8,22,0,11,30,30,7,10,3,29,0,0,0,0
SN,CS,siddi,1017,8,22,0,12,29,30,7,10,3,29,0,0,0,0
SN,CS,siddi,1018,9,22,0,12,27,30,6,11,3,30,0,0,0,0
SN,CS,siddi,1019,8,21,0,12,27,31,6,11,4,30,0,0,0,0
SN,CS,siddi,1020,8,22,0,11,27,31,6,12,3,30,0,0,0,0
SN,CS,siddi,1021,8,22,0,11,28,31,6,11,3,30,0,0,0,0
SN,CS,siddi,1022,8,22,0,10,28,31,7,11,3,30,0,0,0,0
SN,CS,siddi,1023,7,21,0,10,29,30,7,12,4,30,0,0,0,0
SN,CS,siddi,1024,8,21,0,11,27,30,7,12,4,30,0,0,0,0
SN,CS,siddi,1025,8,20,0,11,27,31,7,11,5,30,0,0,0,0
SN,CS,siddi,1026,8,20,0,11,29,31,6,10,5,30,0,0,0,0
SN,CS,siddi,1027,8,20,0,12,29,30,7,10,5,29,0,0,0,0
SN,CS,siddi,1028,9,20,0,11,28,31,8,9,5,29,0,0,0,0
SN,CS,siddi,1029,10,20,0,12,27,30,9,9,5,28,0,0,0,0
SN,CS,siddi,1030,10,20,0,12,26,30,9,9,5,29,0,0,0,0
SN,CS,siddi,1031,10,19,0,12,26,30,9,9,6,29,0,0,0,0
SN,CS,siddi,1032,11,18,0,11,27,29,8,10,7,29,0,0,0,0
SN,CS,siddi,1033,11,18,0,12,27,27,7,11,7,30,0,0,0,0
SN,CS,siddi,1034,11,18,0,13,26,26,7,12,7,30,0,0,0,0
SN,CS,siddi,1035,10,18,0,13,27,26,7,12,7,30,0,0,0,0
SN,CS,siddi,1036,10,18,0,14,26,25,7,13,7,30,0,0,0,0
SN,CS,siddi,1037,11,18,0,13,26,25,7,13,7,30,0,0,0,0
SN,CS,siddi,1038,12,18,0,13,25,23,7,14,7,31,0,0,0,0
SN,CS,siddi,1039,12,19,0,13,25,23,7,14,6,31,0,0,0,0
SN,CS,siddi,1040,12,19,0,14,25,24,6,13,6,31,0,0,0,0
SN,CS,siddi,1041,13,20,0,14,24,26,6,12,5,30,0,0,0,0
SN,CS,siddi,1042,13,20,0,13,25,25,6,13,5,30,0,0,0,0
SN,CS,siddi,1043,14,19,0,13,26,26,6,11,6,29,0,0,0,0
SN,CS,siddi,1044,15,20,0,12,27,26,6,10,5,29,0,0,0,0
SN,CS,siddi,1045,17,20,0,12,26,25,6,10,5,29,0,0,0,0
SN,CS,siddi,1046,17,20,0,12,26,25,6,10,5,29,0,0,0,0
SN,CS,siddi,1047,17,19,0,13,26,24,5,11,6,29,0,0,0,0
SN,CS,siddi,1048,18,20,0,13,26,24,5,10,5,29,0,0,0,0
SN,CS,siddi,1049,18,20,0,13,26,24,5,10,5,29,0,0,0,0
SN,CS,siddi,1050,18,21,0,14,24,24,6,11,4,28,0,0,0,0
SN,CS,siddi,1051,18,21,0,14,23,24,7,11,4,28,0,0,0,0
SN,CS,siddi,1052,19,21,0,15,22,24,6,11,4,28,0,0,0,0
SN,CS,siddi,1053,22,20,0,15,23,22,5,12,4,27,0,1,0,0
SN,CS,siddi,1054,21,20,0,15,23,24,4,12,4,27,0,1,0,0
SN,CS,siddi,1055,21,20,0,15,23,23,4,14,4,26,0,1,0,0
SN,CS,siddi,1056,21,21,0,15,25,22,4,13,3,26,0,1,0,0
SN,CS,siddi,1057,20,21,1,16,25,22,4,12,2,25,0,1,0,0
SN,CS,siddi,1058,20,20,1,16,24,22,5,12,2,23,0,1,0,1
SN,CS,siddi,1059,19,19,1,16,27,23,4,11,3,22,0,1,0,1
SN,CS,siddi,1060,20,18,1,16,27,22,5,11,3,21,0,1,1,1
SN,CS,siddi,1061,22,17,1,16,28,24,4,11,3,23,0,1,1,2
SN,CS,siddi,1062,21,17,1,17,28,25,5,10,3,22,1,1,1,2
SN,CS,siddi,1063,22,16,1,17,27,25,8,9,3,21,1,1,1,2
SN,CS,siddi,1064,23,16,1,18,25,25,10,9,3,20,1,1,1,2
SN,CS,siddi,1065,24,15,2,16,26,25,11,9,3,19,1,1,1,2
SN,CS,siddi,1066,23,15,2,16,27,23,13,10,3,19,1,1,1,2
SN,CS,siddi,1067,24,14,2,17,24,24,14,9,3,19,1,1,1,3
SN,CS,siddi,1068,22,14,2,18,24,24,15,10,3,19,1,1,1,3
SN,CS,siddi,1069,21,13,2,18,23,24,15,13,3,19,1,1,1,3
SN,CS,siddi,1070,20,12,3,18,25,24,15,12,3,19,1,1,1,3
SN,CS,siddi,1071,20,11,3,19,24,23,17,12,3,18,2,1,1,3
SN,CS,siddi,1072,19,11,3,19,27,23,17,11,3,17,2,1,1,3
SN,CS,siddi,1073,19,11,3,18,28,22,17,13,3,16,2,1,1,3
SN,CS,siddi,1074,20,10,3,17,29,21,18,13,3,16,2,1,1,3
SN,CS,siddi,1075,21,10,3,18,29,21,17,12,3,16,2,1,1,3
SN,CS,siddi,1076,21,9,3,18,29,20,16,14,3,16,3,1,1,3
SN,CS,siddi,1077,22,8,3,18,29,20,16,14,4,15,3,1,1,3
SN,CS,siddi,1078,19,8,3,19,29,21,16,13,4,15,5,0,1,3
SN,CS,siddi,1079,20,7,3,19,29,20,17,13,4,14,6,0,1,3
SN,CS,siddi,1080,20,6,4,19,31,21,17,11,4,13,6,0,1,3
SN,CS,siddi,1081,20,5,5,19,30,20,18,12,4,12,7,0,1,3
SN,CS,siddi,1082,20,5,5,18,30,20,18,14,4,13,8,0,1,3
SN,CS,siddi,1083,21,5,5,18,30,22,17,13,4,14,8,0,2,2
SN,CS,siddi,1084,22,5,6,17,29,22,17,13,3,15,8,0,2,2
SN,CS,siddi,1085,22,5,6,16,29,23,17,13,3,14,9,0,1,3
SN,CS,siddi,1086,21,6,6,16,27,21,18,14,3,12,10,0,1,2
SN,CS,siddi,1087,21,5,6,15,27,20,21,14,3,12,9,0,1,2
SN,CS,siddi,1088,20,6,6,15,29,21,18,14,3,12,9,0,1,2
SN,CS,siddi,1089,20,5,6,13,31,20,16,15,4,13,9,0,1,2
SN,CS,siddi,1090,20,6,5,13,32,19,15,15,4,14,9,0,1,2
SN,CS,siddi,1091,22,6,5,13,31,20,13,14,4,14,9,0,1,2
SN,CS,siddi,1092,22,7,5,12,33,19,12,14,4,15,9,0,1,1
SN,CS,siddi,1093,23,8,5,11,33,18,11,14,3,16,9,0,1,1
SN,CS,siddi,1094,23,9,5,12,32,17,12,13,3,16,9,0,1,1
SN,CS,siddi,1095,24,10,4,12,31,17,12,13,3,16,9,0,1,1
SN,CS,siddi,1096,23,11,4,11,32,19,10,13,3,17,8,0,1,1
SN,CS,siddi,1097,24,12,4,11,30,18,10,13,2,19,8,0,1,1
SN,CS,siddi,1098,24,12,4,11,29,20,10,11,2,20,8,0,1,1
SN,CS,siddi,1099,22,13,4,12,29,19,9,12,2,21,8,0,1,1
SN,CS,siddi,1100,21,12,4,10,31,19,9,12,3,22,8,0,1,1
SN,CS,siddi,1101,21,13,4,10,32,20,9,10,3,22,7,0,1,1
SN,CS,siddi,1102,19,14,4,8,32,21,10,11,2,23,7,0,1,1
SN,CS,siddi,1103,19,14,4,7,33,20,10,12,3,24,5,0,1,1
SN,CS,siddi,1104,18,15,4,8,33,20,9,12,3,25,4,0,1,1
SN,CS,siddi,1105,18,15,3,8,32,20,9,12,4,26,4,0,1,1
SN,CS,siddi,1106,18,16,2,8,32,21,9,11,4,27,3,0,1,1
SN,CS,siddi,1107,19,17,1,8,32,20,10,10,4,27,2,0,1,1
SN,CS,siddi,1108,18,18,1,8,34,19,10,10,4,27,2,0,0,1
SN,CS,siddi,1109,17,19,0,9,33,18,11,11,4,27,2,0,0,1
SN,CS,siddi,1110,17,20,0,9,33,19,10,11,4,28,1,0,0,0
SN,CS,siddi,1111,16,20,0,8,34,21,9,10,4,28,0,0,0,0
SN,CS,siddi,1112,16,21,0,8,34,23,5,10,4,29,0,0,0,0
SN,CS,siddi,1113,16,21,0,8,33,23,5,11,4,29,0,0,0,0
SN,CS,siddi,1114,15,22,0,10,31,24,6,10,3,29,0,0,0,0
SN,CS,siddi,1115,14,22,0,12,28,25,7,10,3,29,0,0,0,0
SN,CS,siddi,1116,14,22,0,13,27,25,7,10,3,29,0,0,0,0
SN,CS,siddi,1117,13,22,0,13,25,27,7,11,3,29,0,0,0,0
SN,CS,siddi,1118,13,22,0,13,24,28,7,11,3,29,0,0,0,0
SN,CS,siddi,1119,14,22,0,12,26,28,6,10,3,29,0,0,0,0
SN,CS,siddi,1120,12,22,0,13,25,29,7,10,3,29,0,0,0,0
SN,CS,siddi,1121,14,22,0,14,23,27,8,10,3,29,0,0,0,0
SN,CS,siddi,1122,13,22,0,13,24,28,8,11,3,28,0,0,0,0
SN,CS,siddi,1123,13,22,0,13,24,27,9,11,3,28,0,0,0,0
SN,CS,siddi,1124,13,22,0,13,25,27,9,11,3,27,0,0,0,0
SN,CS,siddi,1125,13,22,0,13,24,27,9,11,3,28,0,0,0,0
SN,CS,siddi,1126,15,22,0,13,21,28,9,11,3,28,0,0,0,0
SN,CS,siddi,1127,15,22,0,13,23,27,9,10,3,28,0,0,0,0
SN,CS,siddi,1128,14,23,0,13,22,29,10,9,2,28,0,0,0,0
SN,CS,siddi,1129,14,23,0,12,23,28,10,10,2,28,0,0,0,0
SN,CS,siddi,1130,15,24,0,12,23,26,10,11,1,28,0,0,0,0
SN,CS,siddi,1131,15,24,0,12,23,26,9,11,1,29,0,0,0,0
SN,CS,siddi,1132,16,24,0,13,22,26,9,10,1,29,0,0,0,0
SN,CS,siddi,1133,16,24,0,12,21,26,9,11,1,30,0,0,0,0
SN,CS,siddi,1134,16,24,0,11,20,27,9,10,1,32,0,0,0,0
SN,CS,siddi,1135,15,24,0,11,22,25,9,11,1,32,0,0,0,0
SN,CS,siddi,1136,15,24,0,11,23,23,9,11,1,33,0,0,0,0
SN,CS,siddi,1137,16,24,0,10,24,21,9,12,1,33,0,0,0,0
SN,CS,siddi,1138,17,24,0,10,24,21,9,11,1,33,0,0,0,0
SN,CS,siddi,1139,18,24,0,9,24,22,8,11,1,33,0,0,0,0
SN,CS,siddi,1140,18,24,0,7,25,23,8,11,1,33,0,0,0,0
SN,CS,siddi,1141,17,23,0,6,27,22,8,11,2,34,0,0,0,0
SN,CS,siddi,1142,17,22,0,6,29,22,8,10,3,33,0,0,0,0
SN,CS,siddi,1143,16,22,0,7,31,22,8,9,3,32,0,0,0,0
SN,CS,siddi,1144,15,22,0,7,31,23,8,9,3,32,0,0,0,0
SN,CS,siddi,1145,15,21,0,7,33,23,7,9,3,32,0,0,1,0
SN,CS,siddi,1146,14,21,0,6,35,23,6,10,3,32,0,0,1,0
SN,CS,siddi,1147,15,21,0,8,33,23,6,9,3,32,0,0,1,0
SN,CS,siddi,1148,14,21,0,8,34,24,5,9,3,32,0,0,1,0
SN,CS,siddi,1149,15,21,0,7,34,25,5,8,3,32,0,0,1,0
SN,CS,siddi,1150,14,22,0,7,34,25,5,9,2,32,0,0,1,0
SN,CS,siddi,1151,14,21,0,8,38,24,7,12,2,31,1,0,1,0
SN,CS,siddi,1152,14,21,0,9,38,23,6,13,2,30,1,0,1,0
SN,CS,siddi,1153,14,20,1,10,37,21,6,14,2,29,1,0,1,0
SN,CS,siddi,1154,15,19,1,9,36,21,7,15,2,30,1,0,1,0
SN,CS,siddi,1155,14,18,1,9,35,22,8,16,2,31,1,0,1,0
SN,CS,siddi,1156,15,17,1,9,33,22,9,18,2,31,1,0,1,0
SN,CS,siddi,1157,14,16,1,8,33,22,10,20,2,32,1,0,1,0
SN,CS,siddi,1158,15,15,1,8,32,22,11,21,2,32,1,0,1,0
SN,CS,siddi,1159,16,14,1,8,32,22,11,23,2,31,1,0,1,0
SN,CS,siddi,1160,17,13,1,8,29,23,12,24,2,32,1,0,1,0
SN,CS,siddi,1161,18,12,1,8,27,24,13,25,2,32,1,0,1,0
SN,CS,siddi,1162,18,11,1,8,25,24,15,26,2,33,1,0,1,0
SN,CS,siddi,1163,17,10,1,8,24,24,16,28,2,34,1,0,1,0
SN,CS,siddi,1164,17,9,1,7,24,22,18,30,2,35,1,0,1,0
SN,CS,siddi,1165,18,8,1,7,23,21,18,32,2,36,1,0,1,0
SN,CS,siddi,1166,18,8,1,7,21,21,20,34,1,36,1,0,1,0
SN,CS,siddi,1167,19,8,1,7,19,19,22,36,0,37,1,0,1,0
SN,CS,siddi,1168,20,7,1,6,17,19,23,38,0,38,1,0,1,0
SN,CS,siddi,1169,21,6,1,6,15,19,24,39,0,39,1,0,1,0
SN,CS,siddi,1170,22,6,1,5,13,18,25,41,0,40,1,0,0,0
SN,CS,siddi,1171,22,5,1,5,11,19,26,42,0,41,1,0,0,0
SN,CS,siddi,1172,22,4,1,3,11,19,27,44,0,42,1,0,0,0
SN,CS,siddi,1173,23,3,1,3,9,17,29,46,0,43,1,0,0,0
SN,CS,siddi,1174,23,2,1,3,7,16,31,48,0,44,1,0,0,0
SN,CS,siddi,1175,24,1,1,3,6,16,32,49,0,44,1,0,0,0
SN,CS,siddi,1176,23,1,1,2,2,15,32,48,0,46,0,0,0,0
SN,CS,siddi,1177,24,0,1,1,0,15,34,49,0,48,0,0,0,0
SN,CS,siddi,1178,25,0,0,0,0,16,34,50,0,50,0,0,0,0
SN,CS,siddi,1179,25,0,0,0,0,16,34,50,0,50,0,0,0,0
SN,CS,siddi,1180,24,1,0,0,1,16,34,49,0,50,1,0,0,0
SN,CS,siddi,1181,23,2,0,0,2,16,34,49,0,49,2,0,0,0
SN,CS,siddi,1182,22,3,0,1,3,17,33,49,0,48,2,0,0,0
SN,CS,siddi,1183,21,3,0,1,4,17,33,49,1,47,3,0,0,0
SN,CS,siddi,1184,20,4,0,1,5,17,32,49,1,46,5,0,0,0
SN,CS,siddi,1185,19,4,0,1,6,17,32,49,2,45,6,0,0,0
SN,CS,siddi,1186,20,4,0,1,6,18,31,47,2,47,6,0,0,0
SN,CS,siddi,1187,21,4,0,1,6,20,29,45,2,49,6,0,0,0
SN,CS,siddi,1188,23,4,0,1,6,21,28,43,2,50,6,0,0,0
SN,CS,siddi,1189,24,4,0,1,6,23,26,41,2,52,6,0,0,0
SN,CS,siddi,1190,25,4,0,1,6,24,25,39,2,54,6,0,0,0
SN,CS,siddi,1191,26,4,0,1,6,26,24,37,2,54,6,0,1,0
SN,CS,siddi,1192,28,4,0,1,6,28,23,35,2,53,6,0,2,0
SN,CS,siddi,1193,29,4,0,1,6,29,22,33,2,55,6,0,2,0
SN,CS,siddi,1194,30,4,0,1,6,30,21,31,2,57,6,0,2,0
SN,CS,siddi,1195,31,4,0,1,6,31,20,29,2,59,6,0,2,0
SN,CS,siddi,1196,32,4,0,1,6,32,19,27,2,61,6,0,2,0
SN,CS,siddi,1197,33,4,0,1,6,33,18,25,2,63,6,0,2,0
SN,CS,siddi,1198,34,4,0,1,6,35,16,23,2,65,6,0,2,0
SN,CS,siddi,1199,35,4,0,1,6,37,14,21,2,67,6,0,2,0
SN,CS,siddi,1200,37,4,0,1,6,38,13,19,2,68,6,0,2,0
SN,CS,siddi,1201,38,4,0,1,6,40,11,17,2,70,6,0,2,0
SN,CS,siddi,1202,39,4,0,1,6,41,10,15,2,72,6,0,2,0
SN,CS,siddi,1203,40,4,0,1,6,42,9,13,2,74,6,0,2,0
SN,CS,siddi,1204,41,4,0,1,6,43,8,11,2,76,6,0,2,0
SN,CS,siddi,1205,43,3,0,1,5,44,7,10,2,78,5,0,2,0
SN,CS,siddi,1206,44,3,0,2,4,44,6,9,2,81,4,0,2,0
SN,CS,siddi,1207,46,2,0,1,3,45,5,7,2,84,4,0,2,0
SN,CS,siddi,1208,48,2,0,1,2,46,4,5,1,87,3,0,2,0
SN,CS,siddi,1209,50,1,0,1,1,47,4,3,1,90,1,0,2,0
SN,CS,siddi,1210,52,1,0,1,0,48,3,1,0,93,0,0,2,0
SN,CS,siddi,1211,52,1,0,1,0,48,3,1,0,93,0,0,2,0
SN,CS,siddi,1212,52,1,0,1,0,48,3,1,0,93,0,0,2,0
SN,CS,siddi,1213,50,1,0,1,0,48,5,1,0,92,0,0,3,0
SN,CS,siddi,1214,50,1,0,1,0,48,5,1,0,92,0,0,3,0
SN,CS,siddi,1215,50,1,0,1,0,48,5,1,0,92,0,0,3,0
SN,CS,siddi,1216,50,1,0,1,0,48,4,1,0,94,0,0,2,0
SN,CS,siddi,1217,49,1,0,1,0,48,3,1,0,97,0,0,1,0
SN,CS,siddi,1218,49,1,0,1,0,48,3,1,0,97,0,0,1,0
SN,CS,siddi,1219,49,1,0,1,0,48,3,1,0,97,0,0,1,0
SN,CS,siddi,1220,49,1,0,1,0,48,3,1,0,97,0,0,1,0
SN,CS,siddi,1221,49,1,0,1,0,48,3,1,0,97,0,0,1,0
SN,CS,siddi,1222,48,1,1,1,2,48,4,1,0,93,1,0,1,0
