Text_Type,Book,Chapter,Window,GGL,GGG,GLG,G,LLG,LLL,GLL,LG,LGL,L,LGG,LL,GG,GL
SN,AH,chikitsa,3356,62,67,80,59,36,1,28,1,96,8,45,0,2,0
SN,AH,chikitsa,3357,62,66,80,60,33,1,28,0,96,8,44,0,2,0
SN,AH,chikitsa,3358,62,66,80,61,33,1,28,0,96,7,44,0,2,0
SN,AH,chikitsa,3359,62,66,78,61,35,1,28,0,96,7,44,0,2,0
SN,AH,chikitsa,3360,62,67,78,61,35,1,27,0,96,7,44,0,2,0
SN,AH,chikitsa,3361,62,66,77,61,34,1,29,0,97,7,44,0,2,0
SN,AH,chikitsa,3362,60,68,76,61,35,1,29,0,98,7,43,0,2,0
SN,AH,chikitsa,3363,58,68,76,61,35,1,29,0,97,7,41,0,2,0
SN,AH,chikitsa,3364,58,67,78,61,35,1,29,0,98,7,41,0,2,0
SN,AH,chikitsa,3365,58,66,76,60,35,1,29,0,97,7,40,0,2,0
SN,AH,chikitsa,3366,59,66,78,59,34,1,29,0,97,8,40,0,2,0
SN,AH,chikitsa,3367,59,65,76,59,34,1,29,0,96,8,39,0,2,0
SN,AH,chikitsa,3368,57,65,75,59,35,1,29,0,97,8,40,0,2,0
SN,AH,chikitsa,3369,55,64,75,59,35,1,29,0,96,8,39,0,2,0
SN,AH,chikitsa,3370,54,66,74,59,36,1,29,0,96,8,38,0,2,0
SN,AH,chikitsa,3371,54,67,72,60,35,1,28,0,97,8,37,0,2,0
SN,AH,chikitsa,3372,55,65,72,59,35,1,30,0,97,8,39,0,2,0
SN,AH,chikitsa,3373,56,66,72,58,36,1,29,0,97,9,37,0,2,0
SN,AH,chikitsa,3374,55,66,72,58,35,1,29,0,98,9,38,0,2,0
SN,AH,chikitsa,3375,54,66,73,59,35,1,29,0,97,9,36,0,2,0
SN,AH,chikitsa,3376,54,67,73,59,33,1,28,0,97,9,38,0,2,0
SN,AH,chikitsa,3377,54,68,74,59,32,1,27,0,97,9,38,0,2,0
SN,AH,chikitsa,3378,53,68,74,59,31,1,27,0,97,9,40,0,2,0
SN,AH,chikitsa,3379,53,68,74,59,31,1,27,0,98,9,39,0,2,0
SN,AH,chikitsa,3380,53,69,73,60,32,1,27,0,97,8,39,0,2,0
SN,AH,chikitsa,3381,54,68,72,60,33,1,27,0,97,8,39,0,2,0
SN,AH,chikitsa,3382,55,67,71,60,34,1,27,0,97,8,39,0,2,0
SN,AH,chikitsa,3383,54,70,71,60,34,1,27,0,96,8,38,0,2,0
SN,AH,chikitsa,3384,53,71,71,60,33,1,27,0,96,8,39,0,2,0
SN,AH,chikitsa,3385,55,72,71,60,33,0,26,0,96,8,38,0,2,0
SN,AH,chikitsa,3386,55,71,71,60,34,0,26,0,95,8,39,0,2,0
SN,AH,chikitsa,3387,54,72,71,60,34,0,25,0,95,8,40,0,2,0
SN,AH,chikitsa,3388,52,71,74,60,34,0,25,0,95,8,40,0,2,0
SN,AH,chikitsa,3389,52,72,73,60,34,0,26,0,95,8,39,0,2,0
SN,AH,chikitsa,3390,54,71,72,61,33,0,26,0,96,7,39,0,2,0
SN,AH,chikitsa,3391,54,70,74,60,32,0,26,0,95,8,40,0,2,0
SN,AH,chikitsa,3392,55,72,73,60,32,0,26,0,94,8,39,0,2,0
SN,AH,chikitsa,3393,54,74,74,61,30,0,26,0,94,7,39,0,2,0
SN,AH,chikitsa,3394,54,74,76,61,29,0,26,0,94,7,38,0,2,0
SN,AH,chikitsa,3395,54,75,76,62,29,0,25,0,94,6,38,0,2,0
SN,AH,chikitsa,3396,54,77,75,62,29,0,25,0,94,6,37,0,2,0
SN,AH,chikitsa,3397,54,77,74,62,29,0,25,0,95,6,37,0,2,0
SN,AH,chikitsa,3398,54,78,74,61,29,0,26,0,94,6,39,0,2,0
SN,AH,chikitsa,3399,52,81,71,62,29,0,26,0,95,6,37,0,2,0
SN,AH,chikitsa,3400,53,81,72,61,30,0,26,0,95,6,37,0,2,0
SN,AH,chikitsa,3401,53,82,71,61,30,0,25,0,94,6,37,0,2,0
SN,AH,chikitsa,3402,51,82,72,60,31,0,26,0,93,6,38,0,2,0
SN,AH,chikitsa,3403,49,82,75,60,31,0,26,0,92,6,38,0,2,0
SN,AH,chikitsa,3404,49,82,76,60,31,0,26,0,92,6,37,0,2,0
SN,AH,chikitsa,3405,49,83,76,60,30,0,25,0,92,6,38,0,2,0
SN,AH,chikitsa,3406,49,84,77,60,28,0,25,0,91,6,39,0,2,0
SN,AH,chikitsa,3407,48,83,78,60,28,0,26,0,91,6,39,0,2,0
SN,AH,chikitsa,3408,50,82,78,61,29,0,25,0,91,5,38,0,2,0
SN,AH,chikitsa,3409,50,82,78,62,28,0,24,0,91,5,37,0,2,0
SN,AH,chikitsa,3410,51,82,77,62,29,0,23,0,90,5,38,0,2,0
SN,AH,chikitsa,3411,52,81,78,62,29,0,23,0,90,5,37,0,2,0
SN,AH,chikitsa,3412,49,83,79,62,29,0,23,0,90,5,37,0,2,0
SN,AH,chikitsa,3413,50,83,80,62,29,0,22,0,89,5,37,0,2,0
SN,AH,chikitsa,3414,50,83,82,62,28,0,23,0,90,5,36,0,2,0
SN,AH,chikitsa,3415,50,83,82,61,28,0,23,0,90,6,36,0,2,0
SN,AH,chikitsa,3416,50,82,81,60,30,0,23,0,90,6,36,0,2,0
SN,AH,chikitsa,3417,50,82,82,60,30,0,24,0,90,6,34,0,1,0
SN,AH,chikitsa,3418,49,83,84,61,27,2,25,0,90,6,33,0,0,0
SN,AH,chikitsa,3419,48,82,84,61,27,5,24,0,90,6,34,0,0,0
SN,AH,chikitsa,3420,48,83,81,61,27,5,23,0,89,5,37,0,0,0
SN,AH,chikitsa,3421,47,82,79,60,27,5,22,0,87,6,37,0,0,0
SN,AH,chikitsa,3422,46,83,77,60,27,6,21,0,86,5,39,0,0,0
SN,AH,chikitsa,3423,46,82,77,59,27,6,19,0,84,5,39,0,0,0
SN,AH,chikitsa,3424,48,84,77,58,26,7,19,0,84,5,42,0,0,0
SN,AH,chikitsa,3425,48,81,76,57,26,7,19,0,83,5,42,0,0,0
SN,AH,chikitsa,3426,48,80,76,56,26,8,19,0,83,5,43,0,0,0
SN,AH,chikitsa,3427,47,79,72,56,26,8,19,0,82,5,42,0,0,0
SN,AH,chikitsa,3428,48,79,71,56,26,8,20,0,82,5,41,0,0,0
SN,AH,chikitsa,3429,50,79,69,55,26,8,20,0,82,6,41,0,0,0
SN,AH,chikitsa,3430,53,77,68,55,26,8,20,0,82,6,41,0,0,0
SN,AH,chikitsa,3431,52,75,70,55,25,8,20,0,83,6,42,0,0,0
SN,AH,chikitsa,3432,50,77,69,55,25,8,20,0,84,6,42,0,0,0
SN,AH,chikitsa,3433,49,76,69,55,25,8,20,0,85,6,43,0,0,0
SN,AH,chikitsa,3434,51,76,68,55,24,8,20,0,85,6,43,0,0,0
SN,AH,chikitsa,3435,51,74,69,55,24,8,20,0,85,6,44,0,0,0
SN,AH,chikitsa,3436,54,74,70,55,25,8,18,0,83,6,43,0,0,0
SN,AH,chikitsa,3437,55,72,72,55,25,8,18,0,82,6,43,0,0,0
SN,AH,chikitsa,3438,56,73,72,55,25,8,18,0,85,6,43,0,0,0
SN,AH,chikitsa,3439,55,75,70,55,26,8,17,0,84,6,43,0,0,0
SN,AH,chikitsa,3440,57,75,70,56,26,8,18,0,86,6,43,0,0,0
SN,AH,chikitsa,3441,56,75,68,57,26,8,17,0,88,5,43,0,0,0
SN,AH,chikitsa,3442,56,76,68,56,26,10,17,0,88,5,45,0,0,0
SN,AH,chikitsa,3443,55,76,68,55,25,10,17,0,86,6,44,0,0,0
SN,AH,chikitsa,3444,55,77,68,54,26,11,17,0,86,6,46,0,0,0
SN,AH,chikitsa,3445,55,75,68,53,25,11,17,0,84,6,46,0,0,0
SN,AH,chikitsa,3446,54,74,67,52,25,13,17,0,83,6,48,0,0,0
SN,AH,chikitsa,3447,53,74,66,52,24,13,15,0,82,6,46,0,0,0
SN,AH,chikitsa,3448,52,73,66,52,23,15,15,0,82,5,47,0,0,0
SN,AH,chikitsa,3449,52,72,66,51,23,15,15,0,80,5,45,0,0,0
SN,AH,chikitsa,3450,51,74,64,51,22,15,16,0,80,5,46,0,0,0
SN,AH,chikitsa,3451,51,76,64,51,22,15,16,0,80,5,44,0,0,0
SN,AH,chikitsa,3452,51,76,63,51,22,15,16,0,80,5,45,0,0,0
SN,AH,chikitsa,3453,52,76,63,51,22,15,16,0,80,5,44,0,0,0
SN,AH,chikitsa,3454,51,77,64,51,22,15,16,0,79,5,44,0,0,0
SN,AH,chikitsa,3455,50,77,66,51,21,15,16,0,80,5,43,0,0,0
SN,AH,chikitsa,3456,49,77,66,51,20,15,17,0,80,5,44,0,0,0
SN,AH,chikitsa,3457,48,78,67,51,19,15,17,0,80,5,44,0,0,0
SN,AH,chikitsa,3458,50,76,69,50,19,15,17,0,79,5,46,0,0,0
SN,AH,chikitsa,3459,52,74,68,50,19,15,17,0,80,5,46,0,0,0
SN,AH,chikitsa,3460,51,73,69,50,19,15,17,0,80,5,47,0,0,0
SN,AH,chikitsa,3461,53,74,71,50,18,15,16,0,79,5,45,0,0,0
SN,AH,chikitsa,3462,54,74,70,50,18,15,16,0,79,5,45,0,0,0
SN,AH,chikitsa,3463,55,74,68,50,19,15,17,0,78,5,45,0,0,0
SN,AH,chikitsa,3464,54,73,68,49,20,15,17,0,78,5,49,0,0,0
SN,AH,chikitsa,3465,52,73,68,49,22,15,18,0,78,5,48,0,0,0
SN,AH,chikitsa,3466,52,73,67,50,22,15,18,0,79,4,48,0,0,0
SN,AH,chikitsa,3467,53,72,68,50,21,15,18,0,79,4,48,0,0,0
SN,AH,chikitsa,3468,55,70,67,49,21,15,19,0,79,5,48,0,0,0
SN,AH,chikitsa,3469,57,69,64,49,21,15,19,0,79,5,50,0,0,0
SN,AH,chikitsa,3470,60,68,65,48,21,15,20,1,79,5,51,0,0,0
SN,AH,chikitsa,3471,61,67,63,48,22,15,20,1,79,5,52,0,0,0
SN,AH,chikitsa,3472,61,66,64,48,22,15,19,1,78,5,54,0,0,0
SN,AH,chikitsa,3473,63,64,62,49,22,15,18,1,79,5,53,0,0,0
SN,AH,chikitsa,3474,65,61,64,48,22,15,19,1,78,5,55,0,0,0
SN,AH,chikitsa,3475,65,63,62,49,21,15,18,1,78,5,54,0,0,0
SN,AH,chikitsa,3476,65,62,61,49,23,15,18,1,78,5,54,0,0,0
SN,AH,chikitsa,3477,65,61,60,50,23,15,17,1,79,5,53,0,0,0
SN,AH,chikitsa,3478,67,61,57,50,23,15,17,1,80,5,53,0,0,0
SN,AH,chikitsa,3479,65,62,56,50,24,15,18,1,80,5,53,0,0,0
SN,AH,chikitsa,3480,66,63,56,49,24,15,18,1,80,5,54,0,0,0
SN,AH,chikitsa,3481,66,64,55,49,24,15,18,1,81,5,53,0,0,0
SN,AH,chikitsa,3482,66,64,56,49,24,15,18,1,80,5,53,0,0,0
SN,AH,chikitsa,3483,64,65,57,49,25,15,18,1,80,5,52,0,0,0
SN,AH,chikitsa,3484,63,65,57,49,25,15,18,1,81,5,52,0,0,0
SN,AH,chikitsa,3485,62,64,60,49,24,15,18,1,82,5,51,0,0,0
SN,AH,chikitsa,3486,61,65,58,49,25,15,19,1,82,5,51,0,0,0
SN,AH,chikitsa,3487,62,65,58,48,25,15,19,1,82,6,50,0,0,0
SN,AH,chikitsa,3488,62,66,57,47,26,15,20,1,82,6,51,0,0,0
SN,AH,chikitsa,3489,61,67,57,47,26,15,19,1,81,6,51,0,0,0
SN,AH,chikitsa,3490,59,68,57,48,26,15,18,1,81,5,51,0,0,0
SN,AH,chikitsa,3491,59,69,57,49,24,15,18,1,80,5,51,0,0,0
SN,AH,chikitsa,3492,59,72,58,49,23,15,19,2,79,5,51,0,0,0
SN,AH,chikitsa,3493,59,72,58,49,24,13,18,2,78,5,51,0,0,0
SN,AH,chikitsa,3494,59,72,59,48,24,10,20,2,77,5,52,0,0,0
SN,AH,chikitsa,3495,59,72,61,48,24,10,20,2,77,6,49,0,0,0
SN,AH,chikitsa,3496,61,73,61,49,24,10,20,2,78,5,50,0,0,0
SN,AH,chikitsa,3497,60,73,61,50,25,9,21,2,79,5,48,0,0,0
SN,AH,chikitsa,3498,62,74,61,51,25,9,21,2,80,5,49,0,0,0
SN,AH,chikitsa,3499,60,72,61,51,24,8,22,2,81,6,46,0,0,0
SN,AH,chikitsa,3500,60,74,61,52,24,8,23,2,83,6,46,0,0,0
SN,AH,chikitsa,3501,60,74,63,53,24,7,23,2,82,6,45,0,0,0
SN,AH,chikitsa,3502,60,75,67,53,24,7,23,2,83,6,47,0,0,0
SN,AH,chikitsa,3503,61,75,67,53,24,7,22,2,82,6,48,0,0,0
SN,AH,chikitsa,3504,60,76,68,54,24,7,22,2,81,5,48,0,0,0
SN,AH,chikitsa,3505,58,78,68,54,24,7,22,2,81,5,48,0,0,0
SN,AH,chikitsa,3506,59,78,66,54,25,7,23,2,80,5,48,0,0,0
SN,AH,chikitsa,3507,60,75,69,54,25,7,23,2,79,5,48,0,0,0
SN,AH,chikitsa,3508,60,75,69,54,25,7,23,2,78,5,49,0,0,0
SN,AH,chikitsa,3509,58,75,70,54,24,7,24,2,78,5,50,0,0,0
SN,AH,chikitsa,3510,58,75,70,54,25,7,24,2,78,5,49,0,0,0
SN,AH,chikitsa,3511,55,76,71,54,24,7,25,2,79,5,49,0,0,0
SN,AH,chikitsa,3512,54,77,72,54,23,7,25,2,79,5,49,0,0,0
SN,AH,chikitsa,3513,54,77,74,54,23,7,25,2,77,5,49,0,0,0
SN,AH,chikitsa,3514,54,76,75,54,23,7,25,2,77,5,49,0,0,0
SN,AH,chikitsa,3515,52,77,75,54,23,7,25,2,77,5,50,0,0,0
SN,AH,chikitsa,3516,51,77,77,54,23,7,26,2,75,5,50,0,0,0
SN,AH,chikitsa,3517,51,76,80,55,23,5,26,2,76,5,49,0,0,0
SN,AH,chikitsa,3518,51,77,81,56,23,5,28,2,77,4,49,0,0,0
SN,AH,chikitsa,3519,51,77,82,57,22,4,29,2,79,4,47,0,0,0
SN,AH,chikitsa,3520,51,77,83,58,23,4,30,2,80,4,48,0,0,0
SN,AH,chikitsa,3521,51,78,84,59,23,2,30,2,81,4,47,0,0,0
SN,AH,chikitsa,3522,53,78,86,59,23,2,30,2,82,5,47,0,0,0
SN,AH,chikitsa,3523,55,77,86,60,24,0,30,2,82,5,47,0,0,0
SN,AH,chikitsa,3524,56,77,87,61,24,0,30,2,85,5,47,0,0,0
SN,AH,chikitsa,3525,57,77,87,61,24,0,30,2,85,5,46,0,0,0
SN,AH,chikitsa,3526,60,74,86,61,24,0,30,2,85,5,47,0,0,0
SN,AH,chikitsa,3527,61,73,86,61,25,0,30,2,85,5,46,0,0,0
SN,AH,chikitsa,3528,61,72,86,61,26,0,31,2,85,5,45,0,0,0
SN,AH,chikitsa,3529,62,71,85,61,26,0,31,2,86,5,45,0,0,0
SN,AH,chikitsa,3530,62,72,83,61,27,0,31,2,85,5,46,0,0,0
SN,AH,chikitsa,3531,63,71,83,61,28,0,30,2,86,5,45,0,0,0
SN,AH,chikitsa,3532,65,71,82,61,28,0,30,2,86,5,44,0,0,0
SN,AH,chikitsa,3533,63,71,80,62,28,0,30,2,88,5,43,0,0,0
SN,AH,chikitsa,3534,63,71,80,62,29,0,31,2,87,5,42,0,0,0
SN,AH,chikitsa,3535,64,71,79,62,29,0,31,2,86,5,43,0,0,0
SN,AH,chikitsa,3536,64,71,77,62,29,0,31,2,87,5,44,0,0,0
SN,AH,chikitsa,3537,64,69,78,62,29,0,32,2,87,5,44,0,0,0
SN,AH,chikitsa,3538,65,70,78,61,29,0,32,3,88,5,46,0,0,0
SN,AH,chikitsa,3539,65,73,77,62,29,0,31,3,88,5,42,0,0,0
SN,AH,chikitsa,3540,66,74,81,61,27,0,30,3,86,5,44,0,0,0
SN,AH,chikitsa,3541,66,73,81,61,27,0,31,3,87,5,43,0,0,0
SN,AH,chikitsa,3542,65,74,81,61,27,0,31,3,87,5,43,0,0,0
SN,AH,chikitsa,3543,63,76,82,62,27,0,30,3,87,4,43,0,0,0
SN,AH,chikitsa,3544,61,76,84,62,28,0,30,3,87,4,42,0,0,0
SN,AH,chikitsa,3545,58,75,84,63,28,0,29,2,88,4,41,0,0,0
SN,AH,chikitsa,3546,59,75,86,63,27,0,30,2,88,4,40,0,0,0
SN,AH,chikitsa,3547,61,74,89,62,27,0,30,2,88,5,38,0,0,0
SN,AH,chikitsa,3548,60,74,89,61,30,0,30,2,88,5,38,0,1,0
SN,AH,chikitsa,3549,59,74,87,61,32,0,29,2,90,5,37,0,2,0
SN,AH,chikitsa,3550,59,75,89,60,32,0,29,2,89,6,37,0,2,0
SN,AH,chikitsa,3551,60,77,91,60,30,0,29,2,88,6,37,0,2,0
SN,AH,chikitsa,3552,62,78,90,60,29,0,28,2,88,6,37,0,2,0
SN,AH,chikitsa,3553,61,80,90,60,30,0,28,2,87,6,36,0,2,0
SN,AH,chikitsa,3554,63,80,90,60,29,0,27,2,87,6,36,0,2,0
SN,AH,chikitsa,3555,62,80,90,61,29,0,27,2,87,6,34,0,2,0
SN,AH,chikitsa,3556,62,79,92,60,29,0,29,2,88,7,34,0,2,0
SN,AH,chikitsa,3557,64,79,92,59,29,1,29,2,88,8,35,0,2,0
SN,AH,chikitsa,3558,67,79,92,58,27,2,31,2,89,8,35,0,2,0
SN,AH,chikitsa,3559,69,79,91,58,28,2,31,2,88,8,34,0,2,0
SN,AH,chikitsa,3560,69,80,89,58,29,2,31,2,87,8,35,0,2,0
SN,AH,chikitsa,3561,71,78,89,58,28,2,30,2,87,8,37,0,2,0
SN,AH,chikitsa,3562,71,76,88,59,29,2,31,2,88,7,37,0,2,0
SN,AH,chikitsa,3563,69,76,87,60,29,2,31,2,88,7,37,0,2,0
SN,AH,chikitsa,3564,69,75,87,60,29,2,32,2,88,7,37,0,2,0
SN,AH,chikitsa,3565,69,73,85,60,31,2,33,2,88,7,38,0,2,0
SN,AH,chikitsa,3566,70,72,86,60,31,2,33,2,89,7,38,0,2,0
SN,AH,chikitsa,3567,71,69,87,61,30,2,32,1,89,7,38,0,2,0
SN,AH,chikitsa,3568,74,68,87,60,29,2,33,1,89,8,38,0,2,0
SN,AH,chikitsa,3569,77,68,87,60,29,2,31,1,89,9,36,0,2,0
SN,AH,chikitsa,3570,78,68,87,60,29,2,32,1,89,9,36,0,2,0
SN,AH,chikitsa,3571,78,68,89,59,29,2,33,1,89,10,35,0,2,0
SN,AH,chikitsa,3572,80,66,92,58,29,2,34,1,89,10,37,0,2,0
SN,AH,chikitsa,3573,79,66,93,57,29,2,36,1,89,10,37,0,2,0
SN,AH,chikitsa,3574,81,68,95,58,29,2,35,1,87,9,36,0,2,0
SN,AH,chikitsa,3575,83,69,97,58,29,2,34,1,85,9,36,0,2,0
SN,AH,chikitsa,3576,84,68,95,58,29,2,34,1,87,9,36,0,2,0
SN,AH,chikitsa,3577,86,68,91,59,29,2,34,1,87,9,35,0,2,0
SN,AH,chikitsa,3578,85,67,91,59,30,2,34,1,89,9,34,0,2,0
SN,AH,chikitsa,3579,84,67,91,59,30,2,34,1,90,9,34,0,2,0
SN,AH,chikitsa,3580,85,65,92,59,30,2,34,1,89,9,35,0,2,0
SN,AH,chikitsa,3581,84,67,93,59,29,2,33,1,90,9,34,0,2,0
SN,AH,chikitsa,3582,85,68,93,58,29,2,33,1,89,9,36,0,2,0
SN,AH,chikitsa,3583,85,70,93,58,30,2,33,1,88,9,34,0,2,0
SN,AH,chikitsa,3584,85,72,92,57,32,3,33,1,90,9,33,0,2,0
SN,AH,chikitsa,3585,85,74,91,56,30,4,33,2,90,9,33,0,2,0
SN,AH,chikitsa,3586,86,75,89,56,31,4,32,2,90,9,33,0,2,0
SN,AH,chikitsa,3587,86,74,86,55,31,4,32,2,89,9,33,0,3,0
SN,AH,chikitsa,3588,86,73,87,55,31,4,33,2,90,9,33,0,3,0
SN,AH,chikitsa,3589,88,72,87,54,30,4,34,2,91,10,33,0,3,0
SN,AH,chikitsa,3590,88,73,88,54,32,5,33,2,90,10,32,0,3,0
SN,AH,chikitsa,3591,88,73,87,54,33,6,33,2,90,10,33,0,3,0
SN,AH,chikitsa,3592,89,74,84,54,34,6,33,2,89,10,33,0,3,0
SN,AH,chikitsa,3593,89,73,83,53,34,6,31,2,88,11,33,0,3,0
SN,AH,chikitsa,3594,90,73,82,53,35,6,30,2,86,11,34,0,3,0
SN,AH,chikitsa,3595,90,73,81,52,34,6,29,2,85,11,33,0,3,0
SN,AH,chikitsa,3596,90,73,80,52,35,6,29,2,84,11,33,0,3,0
SN,AH,chikitsa,3597,88,73,78,52,35,6,29,2,83,10,33,0,3,0
SN,AH,chikitsa,3598,87,74,78,51,35,6,29,2,82,11,33,0,3,0
SN,AH,chikitsa,3599,86,74,77,50,35,6,29,2,79,11,33,0,3,0
SN,AH,chikitsa,3600,87,73,77,49,35,7,29,2,78,11,33,0,3,1
SN,AH,chikitsa,3601,84,73,77,48,35,7,29,2,77,12,32,0,3,1
SN,AH,chikitsa,3602,85,75,78,48,35,9,30,2,76,12,32,0,3,1
SN,AH,chikitsa,3603,84,75,77,47,34,9,29,2,75,12,32,0,3,1
SN,AH,chikitsa,3604,85,77,78,47,35,11,30,2,73,12,32,0,3,1
SN,AH,chikitsa,3605,85,75,78,46,34,11,30,2,72,12,31,0,3,1
SN,AH,chikitsa,3606,86,76,77,45,33,12,31,2,70,12,31,0,4,1
SN,AH,chikitsa,3607,84,75,76,44,33,12,31,2,69,12,31,0,4,1
SN,AH,chikitsa,3608,86,74,77,43,33,12,31,2,71,12,30,0,4,1
SN,AH,chikitsa,3609,86,74,78,42,32,12,31,2,74,12,30,0,4,1
SN,AH,chikitsa,3610,85,74,80,41,34,13,31,2,74,12,28,0,4,1
SN,AH,chikitsa,3611,84,73,82,40,36,13,31,2,74,12,27,0,4,1
SN,AH,chikitsa,3612,85,74,83,39,40,13,33,2,78,12,26,0,5,1
SN,AH,chikitsa,3613,84,73,84,39,40,13,32,1,77,12,25,0,6,1
SN,AH,chikitsa,3614,85,71,86,39,39,13,33,1,78,12,25,0,6,1
SN,AH,chikitsa,3615,86,70,84,40,39,13,34,1,80,12,23,0,6,1
SN,AH,chikitsa,3616,87,70,85,40,39,13,34,1,80,12,23,0,6,1
SN,AH,chikitsa,3617,88,69,86,40,39,13,35,1,80,12,23,0,6,1
SN,AH,chikitsa,3618,90,68,86,39,39,13,36,1,81,12,24,0,6,1
SN,AH,chikitsa,3619,90,68,85,39,39,13,36,1,81,12,25,0,6,1
SN,AH,chikitsa,3620,90,68,84,39,40,13,36,1,80,12,26,0,6,1
SN,AH,chikitsa,3621,88,68,83,39,41,13,36,1,80,12,26,0,6,1
SN,AH,chikitsa,3622,86,68,80,40,42,13,36,1,81,11,27,0,6,1
SN,AH,chikitsa,3623,85,68,81,40,39,13,38,1,80,12,27,0,5,1
SN,AH,chikitsa,3624,85,70,82,40,36,13,39,1,78,12,26,0,5,1
SN,AH,chikitsa,3625,85,67,80,41,36,13,40,1,78,11,28,0,5,1
SN,AH,chikitsa,3626,83,67,78,40,37,13,41,1,79,11,28,0,5,1
SN,AH,chikitsa,3627,81,68,77,40,38,13,41,1,78,11,30,0,5,1
SN,AH,chikitsa,3628,80,68,78,39,38,13,42,1,78,12,30,0,5,1
SN,AH,chikitsa,3629,78,68,78,38,39,13,44,1,77,12,30,0,5,2
SN,AH,chikitsa,3630,77,66,78,38,39,13,45,1,78,12,31,0,5,2
SN,AH,chikitsa,3631,79,64,76,39,39,13,43,1,76,11,33,0,5,2
SN,AH,chikitsa,3632,77,64,75,39,41,12,44,1,75,10,33,0,5,2
SN,AH,chikitsa,3633,75,65,74,40,41,11,43,1,73,10,35,0,5,2
SN,AH,chikitsa,3634,73,65,75,40,41,12,43,1,72,10,37,0,5,2
SN,AH,chikitsa,3635,74,66,75,39,40,12,43,1,72,10,36,0,6,2
SN,AH,chikitsa,3636,73,66,76,38,40,12,45,1,71,11,36,0,6,2
SN,AH,chikitsa,3637,74,68,76,37,39,12,45,1,69,11,36,0,6,2
SN,AH,chikitsa,3638,75,68,77,36,39,13,44,1,68,12,36,0,6,2
SN,AH,chikitsa,3639,76,67,77,35,39,13,43,1,67,13,38,0,6,2
SN,AH,chikitsa,3640,79,69,78,34,38,13,42,1,68,13,37,0,6,2
SN,AH,chikitsa,3641,78,69,78,33,40,13,41,1,66,13,37,0,6,3
SN,AH,chikitsa,3642,77,69,77,32,40,13,40,2,68,13,37,0,6,3
SN,AH,chikitsa,3643,75,70,75,33,40,13,40,2,67,12,39,0,6,3
SN,AH,chikitsa,3644,73,70,74,34,40,13,41,2,67,11,40,0,6,3
SN,AH,chikitsa,3645,72,69,74,35,40,13,40,2,66,10,42,0,6,3
SN,AH,chikitsa,3646,70,69,73,36,42,13,39,2,66,9,43,0,6,3
SN,AH,chikitsa,3647,68,72,71,36,41,13,37,2,65,9,41,0,7,3
SN,AH,chikitsa,3648,69,71,71,36,41,14,36,2,65,9,40,0,8,3
SN,AH,chikitsa,3649,67,70,69,36,42,14,36,2,66,9,41,0,8,3
SN,AH,chikitsa,3650,65,70,68,35,42,14,36,2,66,10,42,0,8,3
SN,AH,chikitsa,3651,64,70,70,35,42,14,36,2,64,10,43,0,8,3
SN,AH,chikitsa,3652,62,70,71,35,44,15,37,2,64,10,42,0,8,3
SN,AH,chikitsa,3653,61,71,72,35,44,16,38,2,63,10,42,0,8,3
SN,AH,chikitsa,3654,63,70,73,35,44,16,39,2,62,10,42,0,8,3
SN,AH,chikitsa,3655,62,71,73,35,44,16,40,2,64,10,41,0,8,3
SN,AH,chikitsa,3656,64,71,73,34,44,16,41,2,63,11,41,0,8,3
SN,AH,chikitsa,3657,63,71,72,34,44,16,42,2,65,12,39,0,8,3
SN,AH,chikitsa,3658,64,71,73,33,44,16,43,2,66,12,41,0,8,3
SN,AH,chikitsa,3659,67,68,75,34,42,15,43,2,64,12,41,0,8,3
SN,AH,chikitsa,3660,68,67,77,35,42,14,44,1,64,12,41,0,8,3
SN,AH,chikitsa,3661,70,65,79,34,41,14,45,1,64,13,41,0,8,3
SN,AH,chikitsa,3662,72,66,80,35,41,14,45,1,65,13,41,0,7,3
SN,AH,chikitsa,3663,72,66,79,35,41,14,44,1,65,13,41,0,7,3
SN,AH,chikitsa,3664,71,67,79,36,41,14,44,1,65,12,41,0,7,3
SN,AH,chikitsa,3665,72,66,80,36,39,13,45,1,66,12,41,0,7,3
SN,AH,chikitsa,3666,73,65,79,35,38,13,47,1,65,12,42,0,7,3
SN,AH,chikitsa,3667,73,64,81,35,37,13,47,1,65,12,43,0,7,3
SN,AH,chikitsa,3668,74,64,82,35,38,14,48,1,65,11,44,0,8,3
SN,AH,chikitsa,3669,73,64,83,34,38,15,48,1,65,11,44,0,8,4
SN,AH,chikitsa,3670,73,65,84,35,39,15,49,1,66,11,45,0,8,4
SN,AH,chikitsa,3671,75,64,84,35,38,15,49,1,66,11,46,0,8,4
SN,AH,chikitsa,3672,75,67,85,35,38,15,49,1,66,12,47,0,8,4
SN,AH,chikitsa,3673,75,67,86,35,38,15,49,1,66,12,47,0,8,4
SN,AH,chikitsa,3674,76,67,86,36,38,15,49,1,68,12,49,0,8,4
SN,AH,chikitsa,3675,74,69,87,37,38,14,48,1,69,12,49,0,8,3
SN,AH,chikitsa,3676,74,72,87,37,38,14,50,1,70,11,49,0,8,3
SN,AH,chikitsa,3677,74,71,86,36,37,12,49,1,70,11,49,0,8,3
SN,AH,chikitsa,3678,74,74,87,37,37,12,49,1,70,11,50,0,8,3
SN,AH,chikitsa,3679,72,73,85,36,36,10,49,2,72,11,50,0,8,3
