Text_Type,Book,Chapter,Window,GGL,LGL,LLL,LG,LLG,G,GL,L,GGG,GG,LGG,GLL,GLG,LL
SN,CS,chikitsa,5424,27,55,1,0,13,42,0,5,45,0,21,9,64,0
SN,CS,chikitsa,5425,27,55,1,0,13,43,0,4,45,0,22,9,63,0
SN,CS,chikitsa,5426,28,54,1,0,13,43,0,4,45,0,23,9,62,0
SN,CS,chikitsa,5427,27,55,1,0,12,43,0,4,45,0,23,9,63,0
SN,CS,chikitsa,5428,28,54,1,0,12,43,0,4,45,0,23,9,63,0
SN,CS,chikitsa,5429,29,55,1,0,12,44,0,3,44,0,23,9,62,0
SN,CS,chikitsa,5430,29,55,1,0,13,45,0,2,43,0,23,10,61,0
SN,CS,chikitsa,5431,29,55,1,0,13,45,0,2,43,0,24,9,61,0
SN,CS,chikitsa,5432,29,55,1,0,13,45,0,2,42,0,24,9,62,0
SN,CS,chikitsa,5433,29,55,1,0,14,45,0,2,44,0,23,9,60,0
SN,CS,chikitsa,5434,28,56,1,0,14,45,0,2,44,0,23,9,60,0
SN,CS,chikitsa,5435,27,55,2,0,14,44,0,2,44,0,22,9,59,0
SN,CS,chikitsa,5436,29,56,1,0,15,45,0,2,44,0,22,9,59,0
SN,CS,chikitsa,5437,29,57,1,0,16,45,0,2,45,0,22,8,57,0
SN,CS,chikitsa,5438,30,57,1,0,16,45,0,2,44,0,22,7,58,0
SN,CS,chikitsa,5439,31,57,1,0,16,45,0,2,42,0,23,6,59,0
SN,CS,chikitsa,5440,30,58,1,0,16,45,0,2,43,0,23,7,57,0
SN,CS,chikitsa,5441,30,58,1,0,16,45,0,2,43,0,23,7,57,0
SN,CS,chikitsa,5442,30,57,1,0,16,44,0,2,43,1,22,7,55,0
SN,CS,chikitsa,5443,30,57,1,0,17,44,0,2,45,1,21,6,54,0
SN,CS,chikitsa,5444,31,58,1,0,18,44,0,2,44,1,21,6,52,0
SN,CS,chikitsa,5445,31,59,1,0,17,44,0,2,45,1,22,6,53,0
SN,CS,chikitsa,5446,32,59,1,0,17,44,0,2,45,1,20,6,54,0
SN,CS,chikitsa,5447,33,59,1,0,17,44,0,2,44,1,21,5,54,0
SN,CS,chikitsa,5448,34,58,1,0,17,44,0,2,45,1,21,5,53,0
SN,CS,chikitsa,5449,33,57,1,0,18,43,0,2,46,1,21,5,50,0
SN,CS,chikitsa,5450,34,57,1,0,19,43,0,2,45,1,20,5,50,0
SN,CS,chikitsa,5451,36,57,1,0,19,42,0,3,44,1,20,5,49,0
SN,CS,chikitsa,5452,37,58,1,0,19,42,0,3,43,1,20,5,51,0
SN,CS,chikitsa,5453,37,59,1,0,19,42,0,3,44,1,20,4,50,0
SN,CS,chikitsa,5454,35,59,1,0,20,42,0,3,43,1,22,4,50,0
SN,CS,chikitsa,5455,34,59,1,0,19,42,0,3,42,1,23,6,50,0
SN,CS,chikitsa,5456,35,59,1,0,19,43,0,2,41,1,21,8,50,0
SN,CS,chikitsa,5457,38,59,1,0,20,43,0,2,41,1,20,8,47,0
SN,CS,chikitsa,5458,37,57,1,0,20,43,0,2,43,1,21,8,47,0
SN,CS,chikitsa,5459,38,58,1,0,19,43,0,2,44,1,21,8,45,0
SN,CS,chikitsa,5460,39,58,1,0,19,43,0,2,43,1,21,8,45,0
SN,CS,chikitsa,5461,39,59,1,0,20,43,0,3,45,1,19,8,46,0
SN,CS,chikitsa,5462,39,60,1,0,19,43,0,3,45,1,18,7,48,0
SN,CS,chikitsa,5463,38,60,1,0,19,43,0,3,45,1,19,7,48,0
SN,CS,chikitsa,5464,39,59,1,0,19,43,0,3,47,1,19,7,46,0
SN,CS,chikitsa,5465,39,59,1,0,19,43,0,3,47,1,19,7,46,0
SN,CS,chikitsa,5466,39,58,2,0,19,43,0,3,46,1,19,7,44,0
SN,CS,chikitsa,5467,37,57,2,0,20,43,0,3,46,1,19,8,45,0
SN,CS,chikitsa,5468,36,57,2,0,21,43,0,3,47,1,18,8,45,0
SN,CS,chikitsa,5469,34,57,2,0,22,42,0,4,48,1,18,8,45,0
SN,CS,chikitsa,5470,34,58,2,0,23,43,0,4,47,1,18,8,47,0
SN,CS,chikitsa,5471,33,58,3,0,21,43,0,3,48,1,18,9,46,0
SN,CS,chikitsa,5472,34,58,3,0,21,43,0,3,49,1,18,9,44,0
SN,CS,chikitsa,5473,34,58,3,0,21,43,0,3,49,1,18,9,44,0
SN,CS,chikitsa,5474,33,59,3,0,21,43,0,3,49,1,19,10,42,0
SN,CS,chikitsa,5475,33,60,3,0,23,43,0,3,48,1,18,10,41,0
SN,CS,chikitsa,5476,32,60,3,0,22,43,0,3,48,1,18,10,43,0
SN,CS,chikitsa,5477,33,60,3,0,22,43,0,3,49,1,18,10,41,0
SN,CS,chikitsa,5478,31,60,3,0,21,43,0,3,50,1,19,10,42,0
SN,CS,chikitsa,5479,30,59,3,0,22,43,0,3,52,1,19,10,41,0
SN,CS,chikitsa,5480,29,59,3,0,21,43,0,3,52,1,19,10,43,0
SN,CS,chikitsa,5481,29,60,3,0,21,43,0,3,51,1,18,10,44,0
SN,CS,chikitsa,5482,29,61,3,0,20,43,0,3,52,1,17,10,44,0
SN,CS,chikitsa,5483,29,62,3,0,20,42,0,4,50,1,18,11,43,0
SN,CS,chikitsa,5484,29,61,3,0,20,42,0,4,52,1,17,11,43,0
SN,CS,chikitsa,5485,31,62,2,0,21,43,0,4,51,1,17,11,44,0
SN,CS,chikitsa,5486,29,62,2,0,21,43,0,4,52,1,17,12,44,0
SN,CS,chikitsa,5487,28,61,2,0,21,43,0,4,52,1,17,13,45,0
SN,CS,chikitsa,5488,27,62,2,0,21,43,0,4,54,1,17,13,43,0
SN,CS,chikitsa,5489,26,62,2,0,21,43,0,4,57,1,16,13,42,0
SN,CS,chikitsa,5490,26,61,2,0,21,43,0,4,57,1,17,12,43,0
SN,CS,chikitsa,5491,27,61,2,0,21,43,0,4,57,1,17,12,42,0
SN,CS,chikitsa,5492,28,62,2,0,22,44,0,4,56,0,19,12,42,0
SN,CS,chikitsa,5493,27,62,2,0,21,44,0,4,56,0,19,12,44,0
SN,CS,chikitsa,5494,26,61,2,0,21,44,0,4,55,0,20,13,45,0
SN,CS,chikitsa,5495,27,61,2,0,22,44,0,4,53,0,19,15,44,0
SN,CS,chikitsa,5496,26,61,2,0,22,44,0,4,55,0,19,15,43,0
SN,CS,chikitsa,5497,24,61,2,0,21,44,0,4,56,0,19,15,45,0
SN,CS,chikitsa,5498,22,62,2,0,21,44,0,4,57,0,19,15,45,0
SN,CS,chikitsa,5499,24,63,2,0,20,45,0,4,56,0,19,15,47,0
SN,CS,chikitsa,5500,25,64,2,0,19,45,0,4,55,0,20,15,46,0
SN,CS,chikitsa,5501,23,64,2,0,19,46,0,3,57,0,20,15,46,0
SN,CS,chikitsa,5502,23,63,2,0,19,46,0,3,59,0,20,15,45,0
SN,CS,chikitsa,5503,23,62,2,0,19,46,0,3,58,0,21,15,46,0
SN,CS,chikitsa,5504,23,62,2,0,18,46,0,3,59,0,21,15,46,0
SN,CS,chikitsa,5505,23,62,2,0,19,46,0,3,61,0,20,13,46,0
SN,CS,chikitsa,5506,22,62,2,0,19,46,0,3,64,0,20,11,46,0
SN,CS,chikitsa,5507,19,62,2,0,19,46,0,3,66,0,20,11,47,0
SN,CS,chikitsa,5508,19,62,2,0,20,46,0,3,66,0,20,11,46,0
SN,CS,chikitsa,5509,19,61,2,0,20,46,0,3,66,0,20,11,47,0
SN,CS,chikitsa,5510,19,61,2,0,20,45,0,4,65,0,21,10,48,0
SN,CS,chikitsa,5511,19,61,2,0,19,46,0,3,66,0,21,10,48,0
SN,CS,chikitsa,5512,19,61,2,0,19,46,0,3,66,0,21,10,48,0
SN,CS,chikitsa,5513,18,62,2,0,19,46,0,3,65,0,21,10,49,0
SN,CS,chikitsa,5514,18,62,2,0,20,46,0,3,64,0,20,10,50,0
SN,CS,chikitsa,5515,19,62,2,0,19,46,0,3,63,0,20,10,51,0
SN,CS,chikitsa,5516,19,63,1,0,19,46,0,3,64,0,21,10,52,0
SN,CS,chikitsa,5517,20,63,1,0,19,46,0,3,65,0,21,9,51,0
SN,CS,chikitsa,5518,21,62,1,0,18,46,0,3,65,0,21,9,52,0
SN,CS,chikitsa,5519,22,63,1,0,17,47,0,2,64,0,21,9,52,0
SN,CS,chikitsa,5520,21,65,1,0,16,47,0,2,64,0,21,10,51,0
SN,CS,chikitsa,5521,21,65,0,0,16,48,0,2,64,0,21,10,53,0
SN,CS,chikitsa,5522,21,65,0,0,16,48,0,2,63,0,21,10,54,0
SN,CS,chikitsa,5523,21,66,0,0,16,48,0,2,60,0,22,11,54,0
SN,CS,chikitsa,5524,21,65,0,0,16,48,0,2,60,0,23,10,55,0
SN,CS,chikitsa,5525,21,64,0,0,14,48,0,2,61,0,23,10,57,0
SN,CS,chikitsa,5526,22,65,0,0,15,48,0,2,62,0,22,10,54,0
SN,CS,chikitsa,5527,22,65,0,0,15,48,0,2,62,0,21,10,55,0
SN,CS,chikitsa,5528,22,66,0,0,16,48,0,2,60,0,20,10,56,0
SN,CS,chikitsa,5529,22,66,0,0,16,48,0,2,59,0,20,10,57,0
SN,CS,chikitsa,5530,23,67,0,0,16,48,0,2,59,0,21,9,55,0
SN,CS,chikitsa,5531,23,67,0,0,16,48,0,2,59,0,21,10,54,0
SN,CS,chikitsa,5532,23,67,0,0,16,48,0,2,59,0,22,10,53,0
SN,CS,chikitsa,5533,23,67,0,0,15,49,0,1,60,0,22,10,53,0
SN,CS,chikitsa,5534,25,67,0,0,15,49,0,1,59,0,22,10,52,0
SN,CS,chikitsa,5535,24,67,0,0,15,49,0,1,61,0,22,10,51,0
SN,CS,chikitsa,5536,24,67,0,0,14,48,0,2,59,0,22,10,54,0
SN,CS,chikitsa,5537,24,67,0,0,13,48,0,2,60,0,23,9,54,0
SN,CS,chikitsa,5538,25,66,0,0,14,47,0,3,59,0,23,10,53,0
SN,CS,chikitsa,5539,26,66,0,0,14,47,0,3,58,0,23,10,53,0
SN,CS,chikitsa,5540,26,66,0,0,15,46,0,4,58,0,22,10,53,0
SN,CS,chikitsa,5541,26,66,0,0,16,46,0,4,56,0,22,10,54,0
SN,CS,chikitsa,5542,25,66,0,0,16,46,0,4,58,0,20,10,55,0
SN,CS,chikitsa,5543,26,66,0,0,17,45,0,5,56,0,20,11,54,0
SN,CS,chikitsa,5544,27,67,0,0,16,45,0,5,56,0,19,10,55,0
SN,CS,chikitsa,5545,26,67,0,0,16,45,0,5,58,0,19,9,55,0
SN,CS,chikitsa,5546,26,67,0,0,17,45,0,5,56,0,20,9,55,0
SN,CS,chikitsa,5547,27,67,0,0,18,45,0,5,57,0,19,9,53,0
SN,CS,chikitsa,5548,28,66,0,0,19,45,0,5,56,0,20,9,52,0
SN,CS,chikitsa,5549,26,66,0,0,20,45,0,5,57,0,20,9,52,0
SN,CS,chikitsa,5550,24,65,0,0,21,45,0,5,57,0,20,9,54,0
SN,CS,chikitsa,5551,25,65,0,0,21,45,0,5,54,0,20,10,55,0
SN,CS,chikitsa,5552,24,65,0,0,22,45,0,5,52,0,21,11,55,0
SN,CS,chikitsa,5553,24,65,0,0,24,45,0,5,52,0,20,11,54,0
SN,CS,chikitsa,5554,26,65,0,0,25,44,0,6,51,0,19,11,53,0
SN,CS,chikitsa,5555,27,65,0,0,24,44,0,6,50,0,19,12,53,0
SN,CS,chikitsa,5556,29,65,0,0,25,44,0,6,47,0,19,13,52,0
SN,CS,chikitsa,5557,29,65,0,0,25,43,0,7,47,0,19,13,52,0
SN,CS,chikitsa,5558,30,65,0,0,24,43,0,7,46,0,18,13,54,0
SN,CS,chikitsa,5559,29,64,0,0,25,43,0,7,45,0,19,13,55,0
SN,CS,chikitsa,5560,30,64,0,0,25,44,0,6,45,0,18,13,55,0
SN,CS,chikitsa,5561,32,64,0,0,25,44,0,6,43,0,18,13,55,0
SN,CS,chikitsa,5562,33,63,0,0,26,44,0,6,43,0,19,13,53,0
SN,CS,chikitsa,5563,34,62,0,0,26,44,0,6,45,0,18,13,52,0
SN,CS,chikitsa,5564,33,63,0,0,25,44,0,6,45,0,19,13,52,0
SN,CS,chikitsa,5565,33,63,0,0,25,44,0,6,46,0,18,13,52,0
SN,CS,chikitsa,5566,33,64,0,0,26,44,0,6,45,0,16,13,53,0
SN,CS,chikitsa,5567,32,64,0,0,26,44,0,6,46,0,16,13,53,0
SN,CS,chikitsa,5568,32,65,0,0,26,44,0,6,45,0,15,14,53,0
SN,CS,chikitsa,5569,33,64,0,0,26,44,0,6,45,0,16,14,52,0
SN,CS,chikitsa,5570,34,63,0,0,26,44,0,6,45,0,18,13,51,0
SN,CS,chikitsa,5571,35,63,0,0,27,44,0,6,44,0,19,12,50,0
SN,CS,chikitsa,5572,36,63,0,0,28,44,0,6,43,0,19,12,49,0
SN,CS,chikitsa,5573,36,62,0,0,28,44,0,6,45,0,19,11,49,0
SN,CS,chikitsa,5574,36,62,0,0,28,43,0,7,46,0,18,12,48,0
SN,CS,chikitsa,5575,36,63,0,0,28,43,0,7,45,0,19,13,46,0
SN,CS,chikitsa,5576,35,62,0,0,27,43,0,7,47,0,19,13,47,0
SN,CS,chikitsa,5577,35,62,0,0,27,43,0,7,46,0,20,13,47,0
SN,CS,chikitsa,5578,35,61,0,0,27,43,0,7,48,0,20,14,45,0
SN,CS,chikitsa,5579,36,61,0,0,27,43,0,7,48,0,20,14,44,0
SN,CS,chikitsa,5580,36,60,0,0,27,43,0,7,48,0,19,14,46,0
SN,CS,chikitsa,5581,35,59,0,0,27,43,0,7,51,0,19,13,46,0
SN,CS,chikitsa,5582,36,58,0,0,28,43,0,7,51,0,18,14,45,0
SN,CS,chikitsa,5583,36,57,0,0,28,43,0,7,53,0,17,13,46,0
SN,CS,chikitsa,5584,35,57,0,0,28,43,0,7,51,0,18,13,48,0
SN,CS,chikitsa,5585,35,58,0,0,28,43,0,7,50,0,18,13,48,0
SN,CS,chikitsa,5586,35,59,0,0,28,44,0,6,50,0,20,13,45,0
SN,CS,chikitsa,5587,35,60,0,0,28,44,0,6,49,0,19,13,46,0
SN,CS,chikitsa,5588,34,60,0,0,28,45,0,5,50,0,20,12,46,0
SN,CS,chikitsa,5589,33,60,0,0,29,45,0,5,49,0,20,13,46,0
SN,CS,chikitsa,5590,33,60,0,0,29,46,0,4,48,0,20,14,46,0
SN,CS,chikitsa,5591,32,60,0,0,29,46,0,4,50,0,20,14,45,0
SN,CS,chikitsa,5592,33,60,0,0,28,46,0,4,48,0,20,15,46,0
SN,CS,chikitsa,5593,33,61,0,0,27,47,0,3,48,0,20,14,47,0
SN,CS,chikitsa,5594,34,60,0,0,28,47,0,3,49,0,20,14,45,0
SN,CS,chikitsa,5595,35,60,0,0,27,47,0,3,48,0,20,14,46,0
SN,CS,chikitsa,5596,35,60,0,0,27,47,0,3,50,0,19,14,45,0
SN,CS,chikitsa,5597,34,61,0,0,26,46,0,4,49,0,19,14,47,0
SN,CS,chikitsa,5598,33,61,0,0,26,46,0,4,49,0,19,14,48,0
SN,CS,chikitsa,5599,33,61,0,0,25,46,0,4,49,0,20,14,48,0
SN,CS,chikitsa,5600,33,60,0,0,25,46,0,4,50,0,19,14,46,0
SN,CS,chikitsa,5601,32,61,0,0,26,45,0,5,51,0,20,13,44,0
SN,CS,chikitsa,5602,32,61,0,0,26,45,0,5,53,0,19,12,44,0
SN,CS,chikitsa,5603,34,62,0,0,24,45,0,5,52,0,20,12,43,0
SN,CS,chikitsa,5604,34,62,0,0,23,46,0,4,53,0,20,12,43,0
SN,CS,chikitsa,5605,34,62,0,0,25,46,0,4,53,0,20,11,42,0
SN,CS,chikitsa,5606,32,62,0,0,24,46,0,4,54,0,20,10,45,0
SN,CS,chikitsa,5607,32,62,0,0,24,47,0,3,53,0,22,10,44,0
SN,CS,chikitsa,5608,32,62,0,0,24,47,0,3,52,0,22,11,44,0
SN,CS,chikitsa,5609,32,62,0,0,23,46,0,4,54,0,21,12,43,0
SN,CS,chikitsa,5610,30,62,0,0,23,45,0,5,57,0,21,12,42,0
SN,CS,chikitsa,5611,28,62,0,0,24,45,0,5,58,0,21,12,42,0
SN,CS,chikitsa,5612,27,63,0,0,23,45,0,5,59,0,20,12,43,0
SN,CS,chikitsa,5613,26,63,0,0,23,44,0,6,59,0,21,12,43,0
SN,CS,chikitsa,5614,27,62,0,0,24,44,0,6,59,0,20,12,43,0
SN,CS,chikitsa,5615,27,62,0,0,24,44,0,6,59,0,20,12,43,0
SN,CS,chikitsa,5616,27,61,0,0,24,44,0,6,61,0,21,12,41,0
SN,CS,chikitsa,5617,29,61,0,0,23,44,0,6,60,0,22,12,40,0
SN,CS,chikitsa,5618,28,60,0,0,23,44,0,6,62,0,22,11,41,0
SN,CS,chikitsa,5619,27,60,0,0,24,44,0,6,63,0,21,11,41,0
SN,CS,chikitsa,5620,27,59,0,0,24,44,0,6,64,0,19,11,43,0
SN,CS,chikitsa,5621,26,59,0,0,23,44,0,6,67,0,18,11,43,0
SN,CS,chikitsa,5622,24,59,0,0,22,44,0,6,68,0,19,11,44,0
SN,CS,chikitsa,5623,25,59,0,0,24,44,0,6,66,0,19,11,43,0
SN,CS,chikitsa,5624,25,59,0,0,23,45,0,5,67,0,18,11,44,0
SN,CS,chikitsa,5625,25,58,0,0,23,45,0,5,69,0,17,10,45,0
SN,CS,chikitsa,5626,25,59,0,0,24,45,0,5,68,0,17,10,44,0
SN,CS,chikitsa,5627,25,58,0,0,24,45,0,5,70,0,16,10,44,0
SN,CS,chikitsa,5628,27,58,0,0,23,45,0,5,68,0,18,9,44,0
SN,CS,chikitsa,5629,28,58,0,0,22,45,0,5,68,0,18,9,44,0
SN,CS,chikitsa,5630,28,58,0,0,22,45,0,5,68,0,18,9,44,0
SN,CS,chikitsa,5631,29,58,0,0,22,45,0,5,67,0,18,9,44,0
SN,CS,chikitsa,5632,30,58,0,0,21,44,0,6,66,0,19,9,44,0
SN,CS,chikitsa,5633,30,57,0,0,23,43,0,6,64,0,19,9,43,0
SN,CS,chikitsa,5634,30,58,0,0,24,43,0,6,64,0,18,10,41,0
SN,CS,chikitsa,5635,29,57,0,0,23,43,0,6,66,0,18,10,42,0
SN,CS,chikitsa,5636,29,56,0,0,23,43,0,6,68,0,16,9,44,0
SN,CS,chikitsa,5637,29,55,0,0,23,43,0,6,68,0,16,10,44,0
SN,CS,chikitsa,5638,29,54,1,0,23,42,0,6,66,0,15,10,45,0
SN,CS,chikitsa,5639,29,54,1,0,23,42,0,6,67,0,15,9,45,0
SN,CS,chikitsa,5640,29,54,1,0,22,42,0,6,67,0,16,8,46,0
SN,CS,chikitsa,5641,29,55,1,0,21,42,0,6,65,0,17,9,46,0
SN,CS,chikitsa,5642,28,55,1,0,21,42,0,6,68,0,17,8,45,0
SN,CS,chikitsa,5643,27,54,1,0,21,42,0,6,71,0,17,8,44,0
SN,CS,chikitsa,5644,26,54,1,0,21,42,0,6,72,0,17,8,44,0
SN,CS,chikitsa,5645,25,54,1,0,21,41,0,7,72,0,18,8,44,0
SN,CS,chikitsa,5646,25,55,1,0,20,41,0,7,71,0,18,8,45,0
SN,CS,chikitsa,5647,27,53,1,1,20,41,0,6,72,0,19,8,44,0
SN,CS,chikitsa,5648,27,53,1,1,19,41,0,6,74,0,18,8,44,0
SN,CS,chikitsa,5649,30,53,1,1,22,40,0,6,76,0,19,11,43,0
SN,CS,chikitsa,5650,30,53,1,1,21,40,0,6,76,0,20,12,44,0
SN,CS,chikitsa,5651,30,51,1,1,21,40,0,5,75,1,20,13,44,0
SN,CS,chikitsa,5652,31,51,1,1,22,40,0,5,73,1,20,14,43,0
SN,CS,chikitsa,5653,29,50,1,1,22,40,0,5,75,1,20,14,44,0
SN,CS,chikitsa,5654,29,51,1,1,22,40,0,5,74,1,19,14,45,0
SN,CS,chikitsa,5655,28,51,1,1,20,40,0,5,75,1,20,14,46,0
SN,CS,chikitsa,5656,28,52,1,1,20,40,0,5,75,1,20,14,45,0
SN,CS,chikitsa,5657,29,52,1,1,19,40,0,5,75,1,19,14,46,0
SN,CS,chikitsa,5658,28,53,1,1,20,40,0,5,76,1,19,13,45,0
SN,CS,chikitsa,5659,28,54,1,1,20,40,0,5,76,1,19,12,45,0
SN,CS,chikitsa,5660,30,54,1,1,21,41,0,4,73,1,19,12,45,0
SN,CS,chikitsa,5661,31,54,1,1,20,41,0,4,72,1,20,12,45,0
SN,CS,chikitsa,5662,31,53,1,1,21,41,0,4,73,1,20,12,44,0
SN,CS,chikitsa,5663,31,53,1,1,22,42,0,3,72,1,20,13,43,0
SN,CS,chikitsa,5664,30,53,1,1,23,42,0,3,71,1,21,13,43,0
SN,CS,chikitsa,5665,30,53,1,1,23,42,0,3,70,1,21,13,44,0
SN,CS,chikitsa,5666,31,54,1,1,23,42,0,3,68,1,20,13,45,0
SN,CS,chikitsa,5667,29,54,1,1,24,42,0,3,68,1,20,13,46,0
SN,CS,chikitsa,5668,30,55,1,1,24,42,0,3,67,1,20,13,45,0
SN,CS,chikitsa,5669,29,55,1,1,23,42,0,3,66,1,21,13,47,0
SN,CS,chikitsa,5670,30,55,1,1,24,42,0,3,66,1,21,13,45,0
SN,CS,chikitsa,5671,30,55,1,1,24,42,0,3,65,1,21,13,46,0
SN,CS,chikitsa,5672,31,55,1,1,25,41,0,4,64,1,21,13,45,0
SN,CS,chikitsa,5673,30,55,1,1,23,41,0,4,65,1,21,13,47,0
SN,CS,chikitsa,5674,31,55,1,1,25,41,0,4,64,1,21,12,46,0
SN,CS,chikitsa,5675,30,55,1,1,26,41,0,4,64,1,21,12,46,0
SN,CS,chikitsa,5676,30,54,1,1,25,41,0,4,64,1,21,12,48,0
SN,CS,chikitsa,5677,29,54,1,1,25,41,0,4,64,1,22,12,48,0
SN,CS,chikitsa,5678,28,54,1,1,26,40,0,5,65,1,20,12,49,0
SN,CS,chikitsa,5679,26,54,1,1,26,40,0,5,65,1,20,13,50,0
SN,CS,chikitsa,5680,25,54,1,1,26,40,0,5,65,1,21,14,49,0
SN,CS,chikitsa,5681,25,54,1,1,26,39,0,6,64,1,22,14,49,0
SN,CS,chikitsa,5682,23,54,1,1,26,40,0,5,65,1,22,13,51,0
SN,CS,chikitsa,5683,23,56,1,1,24,41,0,5,65,1,22,13,53,0
SN,CS,chikitsa,5684,22,55,1,1,25,41,0,5,66,1,22,13,53,0
SN,CS,chikitsa,5685,22,55,1,1,25,41,0,5,64,1,22,14,54,0
SN,CS,chikitsa,5686,22,56,1,1,25,41,0,5,62,1,22,15,54,0
SN,CS,chikitsa,5687,23,56,1,1,25,41,0,5,63,1,22,14,53,0
SN,CS,chikitsa,5688,24,57,0,1,24,42,0,5,64,1,23,14,53,0
SN,CS,chikitsa,5689,26,57,0,1,24,42,0,5,63,1,23,14,52,0
SN,CS,chikitsa,5690,27,57,0,1,25,42,0,5,63,1,23,14,50,0
SN,CS,chikitsa,5691,27,56,0,1,25,42,0,5,64,1,23,13,51,0
SN,CS,chikitsa,5692,27,56,0,1,25,42,0,5,62,1,23,13,53,0
SN,CS,chikitsa,5693,28,56,0,1,26,42,0,5,60,1,24,13,52,0
SN,CS,chikitsa,5694,28,56,0,1,26,42,0,5,59,1,24,13,53,0
SN,CS,chikitsa,5695,28,56,0,1,27,43,0,4,60,1,23,12,53,0
SN,CS,chikitsa,5696,28,55,0,1,29,43,0,4,60,1,23,12,52,0
SN,CS,chikitsa,5697,26,56,0,0,30,44,0,4,61,1,22,12,51,0
SN,CS,chikitsa,5698,26,56,0,0,30,44,0,4,59,1,23,13,51,0
SN,CS,chikitsa,5699,23,56,0,0,27,45,0,4,58,1,22,10,51,0
SN,CS,chikitsa,5700,25,57,0,0,28,45,0,4,58,1,21,9,50,0
SN,CS,chikitsa,5701,26,58,0,0,28,46,0,4,58,0,21,8,51,0
SN,CS,chikitsa,5702,25,58,0,0,26,46,0,4,58,0,23,7,53,0
SN,CS,chikitsa,5703,26,58,0,0,27,46,0,4,56,0,23,7,53,0
SN,CS,chikitsa,5704,24,57,0,0,28,46,0,4,59,0,23,7,52,0
SN,CS,chikitsa,5705,25,57,0,0,29,46,0,4,59,0,22,7,51,0
SN,CS,chikitsa,5706,26,57,0,0,29,46,0,4,60,0,22,7,49,0
SN,CS,chikitsa,5707,25,57,0,0,30,46,0,4,61,0,21,7,49,0
SN,CS,chikitsa,5708,25,56,0,0,29,46,0,4,63,0,21,7,49,0
SN,CS,chikitsa,5709,25,56,0,0,30,47,0,3,61,0,22,8,48,0
SN,CS,chikitsa,5710,23,56,0,0,30,47,0,3,63,0,22,8,48,0
SN,CS,chikitsa,5711,23,56,0,0,30,47,0,3,64,0,21,8,48,0
SN,CS,chikitsa,5712,24,56,0,0,29,47,0,3,64,0,21,8,48,0
SN,CS,chikitsa,5713,24,56,0,0,29,47,0,3,66,0,20,7,48,0
SN,CS,chikitsa,5714,24,56,0,0,27,47,0,3,68,0,19,7,49,0
SN,CS,chikitsa,5715,25,58,0,0,27,47,0,3,67,0,19,7,47,0
SN,CS,chikitsa,5716,25,57,0,0,26,47,0,3,68,0,19,7,48,0
SN,CS,chikitsa,5717,25,57,0,0,25,47,0,3,68,0,19,7,49,0
SN,CS,chikitsa,5718,24,55,0,1,26,46,0,3,67,0,20,7,48,0
SN,CS,chikitsa,5719,24,56,0,1,26,46,0,3,66,0,19,7,49,0
SN,CS,chikitsa,5720,22,56,0,1,25,46,0,3,67,0,19,7,51,0
SN,CS,chikitsa,5721,23,56,0,1,25,46,0,3,65,0,20,7,51,0
SN,CS,chikitsa,5722,23,56,0,1,24,46,0,3,67,0,19,7,51,0
SN,CS,chikitsa,5723,25,56,0,1,24,46,0,3,66,0,19,7,50,0
SN,CS,chikitsa,5724,24,56,0,1,22,46,0,3,67,0,19,7,52,0
SN,CS,chikitsa,5725,25,55,0,2,22,45,0,3,65,0,19,7,51,0
SN,CS,chikitsa,5726,26,55,0,2,23,45,0,3,64,0,19,7,50,0
SN,CS,chikitsa,5727,27,55,0,2,23,45,0,3,64,0,18,7,50,0
SN,CS,chikitsa,5728,26,55,0,2,23,46,0,2,65,0,19,7,49,0
SN,CS,chikitsa,5729,27,56,0,2,23,46,0,2,63,0,19,6,50,0
SN,CS,chikitsa,5730,29,56,0,2,23,46,0,2,63,0,18,5,50,0
SN,CS,chikitsa,5731,28,56,0,2,24,47,0,1,63,0,17,6,50,0
SN,CS,chikitsa,5732,29,56,0,2,24,47,0,1,62,0,17,6,50,0
SN,CS,chikitsa,5733,29,55,0,2,24,47,0,1,61,0,17,7,51,0
SN,CS,chikitsa,5734,29,54,0,3,22,46,0,1,60,0,19,6,51,0
SN,CS,chikitsa,5735,30,54,0,3,22,46,0,1,60,0,20,5,50,0
SN,CS,chikitsa,5736,31,53,0,3,23,46,0,1,60,0,20,5,49,0
SN,CS,chikitsa,5737,30,53,0,3,23,45,0,2,58,0,22,5,50,0
SN,CS,chikitsa,5738,29,54,0,3,23,45,0,2,58,0,22,5,50,0
SN,CS,chikitsa,5739,27,54,0,3,23,45,0,2,59,0,23,5,50,0
SN,CS,chikitsa,5740,26,55,0,3,22,45,0,2,59,0,22,6,51,0
SN,CS,chikitsa,5741,27,55,0,3,22,45,0,2,59,0,21,6,51,0
SN,CS,chikitsa,5742,27,55,0,3,22,45,0,2,60,0,21,6,50,0
SN,CS,chikitsa,5743,26,54,0,3,22,44,0,2,59,0,20,6,51,0
SN,CS,chikitsa,5744,25,54,0,3,21,44,0,2,59,0,22,6,51,0
SN,CS,chikitsa,5745,27,54,0,3,20,44,0,2,58,0,22,6,51,0
SN,CS,chikitsa,5746,27,54,0,3,20,43,0,3,57,0,23,6,51,0
SN,CS,chikitsa,5747,27,54,0,3,19,42,0,4,55,0,23,7,53,0
