Text_Type,Book,Chapter,Window,LG,LLG,L,GLL,GGL,LGL,G,GGG,LGG,GLG,LLL,GG,LL
SN,AH,nidana,367,1,5,2,3,23,32,20,31,12,29,1,0,0
SN,AH,nidana,368,1,5,3,3,23,32,19,33,12,27,1,0,0
SN,AH,nidana,369,1,4,3,3,23,32,19,33,13,27,1,0,0
SN,AH,nidana,370,1,5,3,3,22,31,19,35,12,27,1,0,0
SN,AH,nidana,371,1,6,4,4,20,31,18,34,13,27,1,0,0
SN,AH,nidana,372,1,6,4,5,19,31,18,32,16,26,1,0,0
SN,AH,nidana,373,1,6,4,6,17,29,17,33,19,27,2,0,0
SN,AH,nidana,374,1,5,4,7,16,29,17,32,19,29,2,0,0
SN,AH,nidana,375,1,4,4,6,17,28,16,33,20,32,2,0,0
SN,AH,nidana,376,1,4,4,5,17,29,17,35,17,31,1,0,0
SN,AH,nidana,377,1,4,4,5,18,29,17,35,16,31,1,0,0
SN,AH,nidana,378,1,5,4,5,16,27,17,37,16,32,1,0,0
SN,AH,nidana,379,1,5,4,5,16,26,16,38,20,31,1,0,0
SN,AH,nidana,380,1,6,4,5,15,26,16,38,21,30,1,0,0
SN,AH,nidana,381,1,7,4,6,16,25,16,37,21,29,1,0,0
SN,AH,nidana,382,0,7,4,6,13,26,17,34,22,28,1,0,0
SN,AH,nidana,383,0,7,4,6,13,26,17,33,23,28,1,0,0
SN,AH,nidana,384,0,7,4,6,12,26,17,34,22,29,1,0,0
SN,AH,nidana,385,0,7,4,7,12,27,17,34,22,27,1,0,0
SN,AH,nidana,386,0,7,3,8,13,27,18,31,23,27,1,0,0
SN,AH,nidana,387,0,8,3,8,13,27,17,30,22,29,3,0,0
SN,AH,nidana,388,0,9,3,9,13,26,17,30,22,28,3,0,0
SN,AH,nidana,389,0,9,3,9,12,26,17,33,20,28,3,0,0
SN,AH,nidana,390,0,9,4,9,12,25,17,34,19,26,3,0,0
SN,AH,nidana,391,0,9,3,9,13,25,18,34,19,25,3,0,0
SN,AH,nidana,392,0,9,3,9,13,23,18,34,19,27,3,0,0
SN,AH,nidana,393,0,9,2,9,12,23,19,34,20,27,3,0,0
SN,AH,nidana,394,0,10,2,9,12,23,19,36,19,25,3,0,0
SN,AH,nidana,395,0,9,2,9,14,23,19,33,20,26,3,0,0
SN,AH,nidana,396,0,8,1,10,14,23,20,34,20,25,3,0,0
SN,AH,nidana,397,0,8,1,9,14,23,20,36,17,27,3,0,0
SN,AH,nidana,398,0,8,1,8,14,25,21,35,15,27,2,0,0
SN,AH,nidana,399,0,8,1,7,15,26,20,36,16,27,2,0,0
SN,AH,nidana,400,0,9,1,7,13,27,21,36,15,25,2,0,0
SN,AH,nidana,401,0,8,1,7,13,27,21,36,14,27,2,0,0
SN,AH,nidana,402,0,8,1,7,12,28,21,34,14,29,2,0,0
SN,AH,nidana,403,0,7,1,7,12,28,21,35,14,29,2,0,0
SN,AH,nidana,404,0,8,1,7,12,30,22,35,10,27,2,0,0
SN,AH,nidana,405,0,8,1,7,14,30,22,33,9,28,2,0,0
SN,AH,nidana,406,0,8,1,6,15,30,22,32,9,29,2,0,0
SN,AH,nidana,407,0,9,1,6,16,29,22,33,8,28,2,0,0
SN,AH,nidana,408,0,9,2,6,16,30,21,33,7,28,2,0,0
SN,AH,nidana,409,0,9,2,7,17,29,20,32,11,27,2,0,0
SN,AH,nidana,410,0,9,2,6,18,28,20,32,12,27,2,0,0
SN,AH,nidana,411,0,10,2,5,19,27,19,32,14,28,2,0,0
SN,AH,nidana,412,0,9,2,5,18,27,20,34,14,27,0,0,0
SN,AH,nidana,413,0,8,2,4,18,27,20,32,15,30,0,0,0
SN,AH,nidana,414,0,9,2,4,18,27,20,30,16,30,0,0,0
SN,AH,nidana,415,0,9,1,4,18,27,20,28,18,33,0,0,0
SN,AH,nidana,416,0,9,1,4,17,27,20,27,19,34,0,0,0
SN,AH,nidana,417,0,9,1,4,18,27,19,27,19,36,0,0,0
SN,AH,nidana,418,0,11,1,4,18,27,19,25,19,36,0,0,0
SN,AH,nidana,419,0,10,1,4,18,27,19,24,20,37,0,0,0
SN,AH,nidana,420,0,10,1,4,16,27,19,26,20,37,0,0,0
SN,AH,nidana,421,0,11,1,2,16,27,19,26,20,38,0,0,0
SN,AH,nidana,422,0,11,1,2,17,27,19,24,21,38,0,0,0
SN,AH,nidana,423,0,11,1,2,17,26,19,23,21,40,0,0,0
SN,AH,nidana,424,0,12,1,2,16,26,20,23,20,38,0,0,0
SN,AH,nidana,425,0,11,1,2,17,25,20,25,20,37,0,0,0
SN,AH,nidana,426,0,12,1,2,17,25,20,25,20,36,0,0,0
SN,AH,nidana,427,0,12,1,2,19,24,20,27,20,33,0,0,0
SN,AH,nidana,428,0,12,1,2,19,24,20,25,22,33,0,0,0
SN,AH,nidana,429,0,11,1,1,19,23,20,25,23,35,0,0,0
SN,AH,nidana,430,0,10,1,1,18,23,20,26,24,35,0,0,0
SN,AH,nidana,431,0,9,1,2,19,24,20,29,25,37,0,0,0
SN,AH,nidana,432,0,8,1,2,20,24,20,28,26,37,0,0,0
SN,AH,nidana,433,0,8,0,3,19,25,21,27,27,36,0,0,0
SN,AH,nidana,434,0,9,0,2,19,26,22,27,24,35,0,0,0
SN,AH,nidana,435,0,9,0,3,19,26,22,27,23,35,0,0,0
SN,AH,nidana,436,0,9,0,3,17,27,23,30,20,33,0,0,0
SN,AH,nidana,437,0,10,0,3,17,27,23,29,20,33,0,0,0
SN,AH,nidana,438,0,10,0,3,18,27,23,30,19,32,0,0,0
SN,AH,nidana,439,0,9,0,4,19,27,23,30,19,31,0,0,0
SN,AH,nidana,440,0,8,0,4,18,28,24,33,16,29,0,0,0
SN,AH,nidana,441,0,8,0,4,17,28,24,35,15,29,0,0,0
SN,AH,nidana,442,0,9,0,5,15,30,25,33,15,26,0,0,0
SN,AH,nidana,443,0,7,0,5,15,30,24,34,16,29,0,0,0
SN,AH,nidana,444,0,7,0,5,15,30,24,32,16,31,0,0,0
SN,AH,nidana,445,0,7,0,5,17,29,23,31,16,34,0,0,0
SN,AH,nidana,446,0,6,0,5,17,28,22,30,15,33,0,1,0
SN,AH,nidana,447,0,6,1,5,19,28,21,30,14,32,0,1,0
SN,AH,nidana,448,0,7,1,5,19,29,21,31,14,29,0,1,0
SN,AH,nidana,449,0,7,1,5,23,29,21,33,14,30,1,1,0
SN,AH,nidana,450,0,7,1,5,23,29,21,31,14,32,1,1,0
SN,AH,nidana,451,0,6,1,5,24,29,21,31,14,32,1,1,0
SN,AH,nidana,452,0,8,1,6,22,29,21,29,14,33,1,1,0
SN,AH,nidana,453,0,8,1,6,25,29,21,28,12,33,1,1,0
SN,AH,nidana,454,0,9,1,6,27,29,21,27,11,32,1,1,0
SN,AH,nidana,455,1,12,1,8,29,30,20,27,12,36,1,1,0
SN,AH,nidana,456,1,13,1,7,28,29,20,25,11,33,1,1,0
SN,AH,nidana,457,1,13,1,7,26,29,19,27,12,35,1,1,0
SN,AH,nidana,458,1,14,1,6,26,27,19,28,12,36,1,1,0
SN,AH,nidana,459,1,13,1,7,26,26,18,29,13,38,1,1,0
SN,AH,nidana,460,1,15,1,6,27,26,18,28,13,37,1,1,0
SN,AH,nidana,461,1,14,1,6,27,26,18,28,13,38,1,1,0
SN,AH,nidana,462,1,13,1,7,27,26,18,28,13,38,1,1,0
SN,AH,nidana,463,1,13,1,7,26,26,18,30,13,37,1,1,0
SN,AH,nidana,464,1,14,1,6,26,26,18,31,12,37,1,1,0
SN,AH,nidana,465,1,15,1,6,26,26,18,30,13,36,1,1,0
SN,AH,nidana,466,1,15,1,6,26,28,18,30,13,34,1,1,0
SN,AH,nidana,467,1,14,1,5,28,27,18,30,13,35,1,1,0
SN,AH,nidana,468,1,14,1,6,27,28,19,30,11,33,1,1,0
SN,AH,nidana,469,1,15,1,6,28,27,19,32,11,30,1,1,0
SN,AH,nidana,470,1,15,1,6,27,28,20,31,11,28,1,1,0
SN,AH,nidana,471,1,15,1,6,28,30,21,31,11,30,1,0,0
SN,AH,nidana,472,1,15,1,6,27,30,21,31,11,31,1,0,0
SN,AH,nidana,473,1,16,1,6,28,28,20,33,11,32,1,0,0
SN,AH,nidana,474,1,15,1,6,26,27,20,31,12,30,0,0,0
SN,AH,nidana,475,1,15,1,6,27,27,20,31,12,29,0,0,0
SN,AH,nidana,476,1,16,1,6,26,27,20,32,12,28,0,0,0
SN,AH,nidana,477,1,15,1,5,28,27,19,33,14,28,0,0,0
SN,AH,nidana,478,1,15,1,5,26,28,19,34,15,27,0,0,0
SN,AH,nidana,479,1,14,1,6,25,27,18,36,16,29,0,0,0
SN,AH,nidana,480,0,11,1,4,23,26,19,37,15,24,0,0,0
SN,AH,nidana,481,0,10,1,4,21,27,19,36,16,26,0,0,0
SN,AH,nidana,482,0,10,1,5,23,27,20,33,15,24,0,0,0
SN,AH,nidana,483,0,9,1,5,23,27,20,34,14,25,0,0,0
SN,AH,nidana,484,0,10,1,4,23,29,21,34,12,22,0,0,0
SN,AH,nidana,485,0,8,1,4,21,29,21,35,12,25,0,0,0
SN,AH,nidana,486,0,8,1,4,21,29,21,34,12,26,0,0,0
SN,AH,nidana,487,0,8,1,5,21,29,20,33,13,28,0,0,0
SN,AH,nidana,488,0,8,1,5,21,30,20,31,14,28,0,0,0
SN,AH,nidana,489,1,9,1,5,23,30,19,31,14,30,0,0,0
SN,AH,nidana,490,1,8,1,5,24,31,19,30,13,31,0,0,0
SN,AH,nidana,491,1,9,1,5,25,28,18,30,14,34,0,0,0
SN,AH,nidana,492,1,9,1,5,24,28,18,31,15,33,0,0,0
SN,AH,nidana,493,1,9,1,4,27,26,17,32,16,33,1,0,0
SN,AH,nidana,494,1,8,1,5,26,27,17,31,16,34,1,0,0
SN,AH,nidana,495,1,8,1,5,26,27,17,32,16,33,1,0,0
SN,AH,nidana,496,1,9,1,6,26,26,17,32,16,32,1,0,0
SN,AH,nidana,497,1,9,1,6,24,28,17,33,16,31,1,0,0
SN,AH,nidana,498,1,7,1,7,24,29,18,31,15,31,1,0,0
SN,AH,nidana,499,1,7,1,8,22,30,18,32,14,31,1,0,0
SN,AH,nidana,500,1,7,1,8,21,30,18,32,14,32,1,0,0
SN,AH,nidana,501,1,7,1,9,21,29,17,29,18,34,1,0,0
SN,AH,nidana,502,1,6,1,9,19,29,18,30,16,35,1,0,0
SN,AH,nidana,503,1,6,1,9,19,27,17,31,17,37,2,0,0
SN,AH,nidana,504,1,6,1,8,19,28,18,29,17,36,2,0,0
SN,AH,nidana,505,1,6,1,8,21,28,17,29,17,39,2,0,1
SN,AH,nidana,506,1,7,1,8,22,27,17,30,16,38,2,0,1
SN,AH,nidana,507,1,8,1,7,20,27,17,32,15,39,2,0,1
SN,AH,nidana,508,1,8,1,7,20,27,17,33,15,38,2,0,1
SN,AH,nidana,509,1,7,1,7,20,25,16,35,15,42,2,0,1
SN,AH,nidana,510,1,8,1,7,20,25,16,35,17,39,2,0,1
SN,AH,nidana,511,1,8,1,7,20,25,16,34,18,39,2,0,1
SN,AH,nidana,512,1,8,1,5,21,25,17,35,17,37,2,0,1
SN,AH,nidana,513,1,8,1,6,21,25,17,35,16,37,2,0,1
SN,AH,nidana,514,0,8,1,6,18,25,18,34,17,35,2,0,1
SN,AH,nidana,515,0,8,1,6,20,24,18,33,17,35,2,0,1
SN,AH,nidana,516,0,7,1,6,20,25,19,32,16,34,2,0,1
SN,AH,nidana,517,0,7,1,8,20,24,18,31,18,35,2,0,1
SN,AH,nidana,518,0,7,1,8,17,25,19,30,18,36,1,0,1
SN,AH,nidana,519,0,8,1,7,19,25,19,30,17,35,1,0,1
SN,AH,nidana,520,0,8,1,9,18,25,19,30,17,34,1,0,1
SN,AH,nidana,521,0,7,1,9,18,25,19,31,18,33,1,0,1
SN,AH,nidana,522,0,7,0,9,19,24,20,32,18,32,1,0,1
SN,AH,nidana,523,0,7,0,10,18,24,19,32,18,34,2,0,1
SN,AH,nidana,524,0,8,0,9,20,23,19,31,18,34,2,0,1
SN,AH,nidana,525,0,8,0,10,20,25,18,30,19,35,2,1,1
SN,AH,nidana,526,0,7,1,10,21,25,18,31,17,33,2,1,1
SN,AH,nidana,527,0,9,2,10,23,25,17,29,17,31,3,1,1
SN,AH,nidana,528,0,11,2,10,22,26,17,27,16,30,4,1,1
SN,AH,nidana,529,0,12,2,10,21,27,17,27,15,30,4,1,1
SN,AH,nidana,530,0,12,2,10,20,28,18,26,14,27,4,1,0
SN,AH,nidana,531,0,11,2,11,19,28,18,26,14,28,4,1,0
SN,AH,nidana,532,0,10,2,11,20,28,18,26,14,28,4,1,0
SN,AH,nidana,533,0,11,2,11,20,28,18,24,14,29,4,1,0
SN,AH,nidana,534,0,12,2,12,19,29,19,23,14,25,4,1,0
SN,AH,nidana,535,0,11,2,12,19,29,19,24,12,27,4,1,0
SN,AH,nidana,536,0,11,2,12,20,29,19,25,11,26,4,1,0
SN,AH,nidana,537,0,12,2,12,22,28,19,24,11,25,4,1,0
SN,AH,nidana,538,0,12,2,11,23,27,19,23,12,26,4,1,0
SN,AH,nidana,539,1,11,2,11,25,27,18,25,13,27,4,1,0
SN,AH,nidana,540,1,11,2,11,23,27,18,25,13,29,4,1,0
SN,AH,nidana,541,1,11,2,11,23,27,17,25,15,30,4,1,0
SN,AH,nidana,542,1,11,2,9,22,28,18,28,13,28,4,1,0
SN,AH,nidana,543,1,13,3,9,22,28,17,27,13,27,4,1,0
SN,AH,nidana,544,1,12,4,9,21,28,16,26,14,29,4,1,0
SN,AH,nidana,545,1,13,4,8,21,28,16,26,13,30,4,1,0
SN,AH,nidana,546,1,13,4,7,21,28,16,28,12,30,4,1,0
SN,AH,nidana,547,1,13,4,7,21,27,16,28,12,31,4,1,0
SN,AH,nidana,548,1,13,4,6,22,28,17,28,12,28,3,1,0
SN,AH,nidana,549,1,12,4,7,20,29,17,27,12,29,4,1,0
SN,AH,nidana,550,1,12,4,6,20,27,18,27,12,28,4,0,0
SN,AH,nidana,551,1,12,3,5,20,28,19,26,12,29,4,0,0
SN,AH,nidana,552,1,11,2,5,18,28,20,26,13,31,3,0,0
SN,AH,nidana,553,1,10,2,5,19,28,21,26,13,31,1,0,0
SN,AH,nidana,554,1,10,2,5,19,27,21,27,13,31,1,0,0
SN,AH,nidana,555,1,10,2,6,17,26,21,26,15,32,1,0,0
SN,AH,nidana,556,1,10,2,5,19,26,21,25,15,32,1,0,0
SN,AH,nidana,557,1,10,3,5,19,26,20,24,16,32,1,0,0
SN,AH,nidana,558,1,9,3,5,19,26,20,24,17,32,1,0,0
SN,AH,nidana,559,2,9,3,5,20,25,19,24,18,36,1,0,0
SN,AH,nidana,560,2,9,3,5,21,25,19,24,18,35,1,0,0
SN,AH,nidana,561,2,10,3,5,20,25,19,24,18,35,1,0,0
SN,AH,nidana,562,2,10,3,5,17,27,19,24,18,36,1,0,0
SN,AH,nidana,563,2,10,3,5,16,27,19,25,19,35,1,0,0
SN,AH,nidana,564,1,9,3,5,14,27,20,25,18,34,1,0,0
SN,AH,nidana,565,1,9,3,5,15,27,19,27,19,33,1,0,0
SN,AH,nidana,566,1,9,3,5,15,27,20,29,17,30,1,0,0
SN,AH,nidana,567,1,10,4,5,15,27,19,27,17,31,1,0,0
SN,AH,nidana,568,1,9,4,6,15,27,19,29,16,30,1,0,0
SN,AH,nidana,569,1,10,3,6,16,27,19,31,15,30,1,0,0
SN,AH,nidana,570,1,10,3,6,16,27,19,31,15,30,1,0,0
SN,AH,nidana,571,1,11,3,7,15,27,19,29,16,30,1,0,0
SN,AH,nidana,572,1,11,3,7,15,27,19,28,17,30,1,0,0
SN,AH,nidana,573,1,11,3,6,14,27,19,29,17,31,1,0,0
SN,AH,nidana,574,1,12,3,5,14,27,19,30,18,30,0,0,0
SN,AH,nidana,575,1,12,3,5,15,27,19,31,17,29,0,0,0
SN,AH,nidana,576,1,13,3,5,14,27,19,32,16,29,0,0,0
SN,AH,nidana,577,1,12,3,6,14,30,19,32,15,27,0,0,0
SN,AH,nidana,578,1,11,3,6,13,31,19,32,14,29,0,0,0
SN,AH,nidana,579,1,10,3,6,14,31,19,32,14,29,0,0,0
SN,AH,nidana,580,1,10,3,5,14,32,19,32,12,31,0,0,0
SN,AH,nidana,581,1,11,3,5,14,32,19,32,13,29,0,0,0
SN,AH,nidana,582,1,11,2,5,13,33,20,34,12,28,0,0,0
SN,AH,nidana,583,1,11,2,5,13,33,20,34,12,28,0,0,0
SN,AH,nidana,584,0,10,2,5,13,35,21,32,12,24,0,0,0
SN,AH,nidana,585,0,10,2,5,13,36,21,31,12,24,0,0,0
SN,AH,nidana,586,0,10,2,5,14,37,21,30,12,23,0,0,0
SN,AH,nidana,587,0,9,2,5,15,36,21,30,12,24,0,0,0
SN,AH,nidana,588,0,9,2,5,16,36,21,31,10,24,0,0,0
SN,AH,nidana,589,0,9,2,5,16,37,21,28,10,26,0,0,0
SN,AH,nidana,590,0,10,2,5,14,37,22,26,10,26,0,0,0
SN,AH,nidana,591,0,10,2,5,14,37,21,24,12,29,0,0,0
SN,AH,nidana,592,0,10,1,5,15,37,22,25,11,28,0,0,0
SN,AH,nidana,593,0,9,0,4,18,38,23,23,11,28,0,0,0
SN,AH,nidana,594,0,9,0,4,16,38,24,22,12,27,0,0,0
SN,AH,nidana,595,0,8,1,3,16,39,23,23,12,27,0,0,0
SN,AH,nidana,596,0,7,1,2,18,39,23,22,13,27,0,0,0
SN,AH,nidana,597,0,7,1,2,18,40,23,22,12,27,0,0,0
SN,AH,nidana,598,0,8,1,3,18,39,23,21,12,27,0,0,0
SN,AH,nidana,599,0,7,1,3,19,38,23,20,11,30,0,0,0
SN,AH,nidana,600,0,8,1,3,17,38,23,20,12,30,0,0,0
SN,AH,nidana,601,0,8,1,3,17,38,23,20,11,31,0,0,0
SN,AH,nidana,602,0,8,1,2,20,35,23,20,11,32,0,0,0
SN,AH,nidana,603,1,10,1,2,21,34,22,24,11,31,0,0,0
SN,AH,nidana,604,1,11,1,2,20,34,22,25,11,30,0,0,0
SN,AH,nidana,605,1,12,1,2,22,34,22,25,11,27,0,0,0
SN,AH,nidana,606,1,11,1,2,20,35,22,25,10,30,0,0,0
SN,AH,nidana,607,1,11,1,2,22,34,22,22,11,31,0,0,0
SN,AH,nidana,608,1,12,1,3,22,35,22,21,10,30,0,0,0
SN,AH,nidana,609,1,12,1,2,23,34,22,22,9,31,0,0,0
SN,AH,nidana,610,1,13,1,3,22,34,22,22,9,30,0,0,0
SN,AH,nidana,611,1,13,1,3,21,33,21,23,11,32,0,0,0
SN,AH,nidana,612,1,13,1,3,22,33,21,23,12,30,0,0,0
SN,AH,nidana,613,1,13,1,4,22,33,21,22,12,30,0,0,0
SN,AH,nidana,614,1,13,1,5,23,33,21,22,12,28,0,0,0
SN,AH,nidana,615,1,12,1,5,23,34,21,24,11,27,0,0,0
SN,AH,nidana,616,1,13,1,5,22,35,22,24,10,24,0,0,0
SN,AH,nidana,617,1,12,1,5,21,36,22,24,10,25,0,0,0
SN,AH,nidana,618,1,13,1,5,20,35,22,24,10,26,0,0,0
SN,AH,nidana,619,1,13,1,7,20,35,22,23,9,26,0,0,0
SN,AH,nidana,620,1,13,0,7,21,34,23,23,9,26,0,0,0
SN,AH,nidana,621,1,14,0,7,20,34,22,25,8,28,0,0,0
SN,AH,nidana,622,1,14,0,7,19,33,22,25,9,29,0,0,0
SN,AH,nidana,623,1,13,0,6,19,33,22,24,10,31,0,0,0
SN,AH,nidana,624,1,14,0,6,19,33,22,26,10,28,0,0,0
SN,AH,nidana,625,1,14,0,7,20,33,22,26,9,27,0,0,0
SN,AH,nidana,626,1,14,0,7,22,33,22,25,9,26,0,0,0
SN,AH,nidana,627,1,15,0,7,19,33,22,26,10,26,0,0,0
SN,AH,nidana,628,0,14,0,8,19,33,23,23,10,24,0,0,0
SN,AH,nidana,629,0,13,0,8,19,34,23,22,11,24,0,0,0
SN,AH,nidana,630,0,12,0,8,19,33,23,23,11,25,0,0,0
SN,AH,nidana,631,0,12,0,8,20,32,23,24,12,23,0,0,0
SN,AH,nidana,632,0,12,0,8,19,33,23,25,11,23,0,0,0
SN,AH,nidana,633,0,12,0,7,19,32,23,25,12,24,0,0,0
SN,AH,nidana,634,0,12,0,7,18,33,23,24,12,25,0,0,0
SN,AH,nidana,635,0,11,1,6,19,32,22,24,12,27,0,0,0
SN,AH,nidana,636,0,10,2,6,20,32,22,22,11,27,0,0,0
SN,AH,nidana,637,0,11,3,6,18,32,21,23,11,27,0,0,0
SN,AH,nidana,638,0,12,3,8,18,31,20,22,11,26,0,0,0
SN,AH,nidana,639,0,13,4,7,18,30,19,24,10,26,0,0,0
SN,AH,nidana,640,0,13,5,7,19,30,18,22,10,27,0,0,0
SN,AH,nidana,641,0,12,5,7,21,29,18,23,9,27,0,0,0
SN,AH,nidana,642,0,12,5,8,22,28,18,21,11,26,0,0,0
SN,AH,nidana,643,0,11,5,9,21,28,18,23,11,25,0,0,0
SN,AH,nidana,644,0,10,5,7,22,28,18,23,12,26,0,0,0
SN,AH,nidana,645,0,11,5,7,21,28,18,22,13,26,0,0,0
SN,AH,nidana,646,0,11,5,7,22,28,19,21,12,24,0,0,0
SN,AH,nidana,647,0,11,5,8,22,28,19,22,11,23,0,0,0
SN,AH,nidana,648,0,11,5,9,22,28,19,22,13,20,0,0,0
SN,AH,nidana,649,0,11,5,10,21,29,19,20,13,21,0,0,0
SN,AH,nidana,650,0,10,5,9,20,29,19,21,13,23,0,0,0
SN,AH,nidana,651,0,9,5,9,18,30,19,21,14,24,0,0,0
SN,AH,nidana,652,0,8,5,9,19,30,19,22,13,24,0,0,0
SN,AH,nidana,653,0,8,5,8,20,30,19,22,13,24,0,0,0
SN,AH,nidana,654,0,8,5,8,20,30,19,21,13,25,0,0,0
SN,AH,nidana,655,0,9,5,8,18,30,19,21,14,25,0,0,0
SN,AH,nidana,656,0,10,5,8,17,30,19,21,14,25,0,0,0
SN,AH,nidana,657,0,10,5,8,18,29,19,21,14,25,0,0,0
SN,AH,nidana,658,0,9,5,8,20,29,19,22,14,23,0,0,0
SN,AH,nidana,659,0,10,5,8,21,28,19,22,15,21,0,0,0
SN,AH,nidana,660,0,10,4,8,20,28,20,22,16,21,0,0,0
SN,AH,nidana,661,0,10,3,9,20,27,20,23,16,23,0,0,0
SN,AH,nidana,662,0,10,2,9,20,27,21,23,16,23,0,0,0
SN,AH,nidana,663,0,9,2,6,20,29,21,25,17,25,0,0,0
SN,AH,nidana,664,0,8,1,6,19,29,22,25,17,27,0,0,0
SN,AH,nidana,665,0,8,0,7,19,28,22,25,18,29,0,0,0
SN,AH,nidana,666,0,9,0,7,17,28,22,26,18,29,0,0,0
SN,AH,nidana,667,0,9,0,6,17,30,22,27,16,29,0,0,0
SN,AH,nidana,668,0,10,0,5,16,31,22,26,16,30,0,0,0
SN,AH,nidana,669,0,11,0,5,16,31,21,27,16,31,0,0,0
SN,AH,nidana,670,0,10,0,5,17,31,21,28,15,31,0,0,0
SN,AH,nidana,671,0,10,0,5,15,31,21,29,15,32,0,0,0
SN,AH,nidana,672,0,10,0,4,17,30,21,28,16,32,0,0,0
SN,AH,nidana,673,0,10,0,4,19,29,20,32,14,32,0,0,0
SN,AH,nidana,674,0,9,0,3,19,28,20,34,15,32,0,0,0
SN,AH,nidana,675,0,10,1,4,19,28,19,34,15,30,0,0,0
SN,AH,nidana,676,0,10,1,4,19,28,19,34,15,30,0,0,0
SN,AH,nidana,677,0,10,1,5,18,28,19,34,15,30,0,0,0
SN,AH,nidana,678,0,9,1,5,17,28,19,36,15,30,0,0,0
SN,AH,nidana,679,0,9,1,6,17,27,19,37,16,28,0,0,0
SN,AH,nidana,680,0,8,1,6,17,27,19,39,15,28,0,0,0
SN,AH,nidana,681,0,7,1,6,19,27,19,38,15,28,0,0,0
SN,AH,nidana,682,0,9,1,6,17,27,19,38,16,27,0,0,0
SN,AH,nidana,683,0,10,1,6,15,27,19,38,16,28,0,0,0
SN,AH,nidana,684,0,9,1,8,14,27,19,39,15,28,0,0,0
SN,AH,nidana,685,0,9,1,8,15,27,19,38,16,27,0,0,0
SN,AH,nidana,686,0,10,1,7,14,28,20,40,15,23,0,0,0
SN,AH,nidana,687,0,9,1,7,14,29,20,40,14,24,0,0,0
SN,AH,nidana,688,0,9,1,7,15,29,21,39,13,22,0,0,0
SN,AH,nidana,689,0,9,1,7,18,29,21,37,14,20,0,0,0
SN,AH,nidana,690,0,9,1,6,19,29,22,38,13,17,0,0,0
SN,AH,nidana,691,0,8,1,6,20,30,22,37,13,17,0,0,0
SN,AH,nidana,692,0,9,1,6,19,28,22,39,13,17,0,0,0
SN,AH,nidana,693,0,8,1,6,19,27,22,39,14,18,0,0,0
SN,AH,nidana,694,0,7,1,6,18,27,23,40,14,16,0,0,0
SN,AH,nidana,695,0,7,1,6,17,28,23,39,15,16,0,0,0
SN,AH,nidana,696,0,6,1,6,19,28,23,38,15,16,0,0,0
SN,AH,nidana,697,1,6,1,6,21,28,22,40,16,16,0,0,0
SN,AH,nidana,698,1,6,1,5,19,29,23,38,15,18,0,0,0
SN,AH,nidana,699,1,6,1,5,20,29,23,36,15,19,0,0,0
SN,AH,nidana,700,1,6,1,4,21,30,23,34,15,20,0,0,0
SN,AH,nidana,701,2,8,1,4,24,29,22,35,14,21,0,0,0
SN,AH,nidana,702,2,8,1,4,24,29,22,34,15,21,0,0,0
SN,AH,nidana,703,2,9,1,4,23,29,22,32,16,22,0,0,0
SN,AH,nidana,704,2,9,1,3,24,29,22,31,16,23,0,0,0
SN,AH,nidana,705,2,10,1,3,25,29,22,30,16,22,0,0,0
SN,AH,nidana,706,2,10,1,3,23,28,22,30,15,21,0,0,0
SN,AH,nidana,707,2,8,1,4,23,28,22,30,14,23,0,0,0
SN,AH,nidana,708,2,7,1,4,23,27,21,29,13,22,0,0,0
SN,AH,nidana,709,2,8,1,2,23,27,21,30,13,22,0,0,0
SN,AH,nidana,710,2,8,1,2,22,26,21,30,11,21,0,0,0
SN,AH,nidana,711,2,8,1,4,22,26,21,27,11,22,0,0,0
SN,AH,nidana,712,2,8,1,5,23,25,21,25,11,23,0,0,0
SN,AH,nidana,713,2,8,1,5,21,26,21,24,11,25,0,0,0
SN,AH,nidana,714,2,8,1,5,19,25,21,26,11,26,0,0,0
SN,AH,nidana,715,2,8,1,5,17,25,21,28,11,26,0,0,0
SN,AH,nidana,716,2,8,1,5,17,24,21,27,11,28,0,0,0
SN,AH,nidana,717,2,8,1,5,17,24,21,25,11,30,0,0,0
SN,AH,nidana,718,2,8,1,5,17,24,21,26,10,30,0,0,0
SN,AH,nidana,719,2,9,1,5,17,25,21,25,9,30,0,0,0
SN,AH,nidana,720,2,10,1,5,17,24,21,25,9,30,0,0,0
SN,AH,nidana,721,2,10,1,6,15,24,21,25,10,30,0,0,0
SN,AH,nidana,722,1,10,1,6,13,26,22,23,8,29,0,0,0
SN,AH,nidana,723,1,10,1,6,15,26,22,22,8,28,0,0,0
SN,AH,nidana,724,1,10,1,6,16,26,22,23,7,27,0,0,0
SN,AH,nidana,725,1,9,0,7,15,25,23,25,7,27,0,0,0
SN,AH,nidana,726,0,7,0,7,13,25,24,25,8,25,0,0,0
SN,AH,nidana,727,0,8,0,7,14,25,23,27,7,25,0,0,0
SN,AH,nidana,728,0,7,0,7,16,26,23,27,6,24,0,0,0
SN,AH,nidana,729,0,8,0,7,16,25,22,28,8,24,0,0,0
SN,AH,nidana,730,0,7,0,7,15,25,22,29,8,25,0,0,0
SN,AH,nidana,731,0,7,0,7,16,26,22,30,8,27,0,0,0
SN,AH,nidana,732,0,7,0,6,17,27,22,30,8,26,0,0,0
