Text_Type,Book,Chapter,Window,LLL,G,GLL,LLG,L,LGG,GGL,LGL,GLG,GGG,LG,LL,GG
SN,AH,sutra,2655,2,16,9,15,1,25,18,22,35,27,2,0,0
SN,AH,sutra,2656,2,17,7,14,1,22,19,22,36,28,2,0,0
SN,AH,sutra,2657,2,16,6,13,1,22,21,22,39,30,3,0,0
SN,AH,sutra,2658,2,17,5,12,1,20,21,23,39,30,3,0,0
SN,AH,sutra,2659,2,17,5,12,1,19,21,23,38,32,3,0,0
SN,AH,sutra,2660,2,17,5,13,1,18,20,22,39,33,3,0,0
SN,AH,sutra,2661,2,17,5,13,1,18,21,22,38,33,3,0,0
SN,AH,sutra,2662,2,17,4,13,2,15,22,23,36,34,3,0,0
SN,AH,sutra,2663,2,17,4,12,2,15,23,23,35,35,3,0,0
SN,AH,sutra,2664,2,18,4,12,2,12,22,24,34,36,3,0,0
SN,AH,sutra,2665,2,17,5,14,2,13,22,24,34,37,4,0,0
SN,AH,sutra,2666,2,17,7,14,2,13,21,24,34,36,4,0,0
SN,AH,sutra,2667,2,18,7,14,1,14,21,24,32,37,4,0,0
SN,AH,sutra,2668,2,18,7,15,1,16,19,25,31,36,4,0,0
SN,AH,sutra,2669,2,18,8,15,1,17,19,26,30,34,4,0,0
SN,AH,sutra,2670,2,19,9,15,1,17,16,28,27,32,3,0,0
SN,AH,sutra,2671,2,18,10,14,1,18,17,27,30,31,3,0,0
SN,AH,sutra,2672,2,19,9,14,1,17,18,28,29,29,3,0,0
SN,AH,sutra,2673,2,19,9,14,1,17,18,27,29,30,3,0,0
SN,AH,sutra,2674,2,20,8,14,1,18,18,26,27,28,2,0,0
SN,AH,sutra,2675,2,19,8,15,1,18,20,26,28,29,3,0,0
SN,AH,sutra,2676,2,19,7,15,1,17,20,26,27,32,3,0,0
SN,AH,sutra,2677,2,19,6,15,1,15,21,28,27,32,3,0,0
SN,AH,sutra,2678,0,20,6,15,1,15,21,28,27,31,3,0,0
SN,AH,sutra,2679,1,19,7,15,1,16,21,27,28,31,3,0,0
SN,AH,sutra,2680,1,19,7,13,1,15,21,28,28,33,3,0,0
SN,AH,sutra,2681,1,18,8,13,1,16,20,29,29,33,3,0,0
SN,AH,sutra,2682,1,19,8,13,1,16,18,30,27,31,2,0,0
SN,AH,sutra,2683,1,18,8,13,1,16,19,29,30,31,2,0,0
SN,AH,sutra,2684,1,17,8,13,2,16,19,29,30,31,2,0,0
SN,AH,sutra,2685,1,16,9,12,2,17,18,29,31,33,2,0,0
SN,AH,sutra,2686,1,16,9,13,2,17,18,30,30,32,2,0,0
SN,AH,sutra,2687,1,17,9,13,1,18,18,30,29,32,2,0,0
SN,AH,sutra,2688,1,17,10,14,1,18,17,31,28,31,2,0,0
SN,AH,sutra,2689,2,16,12,14,1,20,17,33,33,32,3,0,0
SN,AH,sutra,2690,2,17,11,13,1,19,15,34,32,32,2,0,0
SN,AH,sutra,2691,2,17,9,13,1,19,15,35,30,35,2,0,0
SN,AH,sutra,2692,2,16,9,13,2,18,15,35,31,35,2,0,0
SN,AH,sutra,2693,2,16,9,12,2,17,18,34,31,35,2,0,0
SN,AH,sutra,2694,2,16,8,12,2,17,20,33,32,34,2,0,0
SN,AH,sutra,2695,2,16,8,13,2,17,19,33,31,35,2,0,0
SN,AH,sutra,2696,2,17,8,13,2,17,18,34,29,34,2,0,0
SN,AH,sutra,2697,2,17,8,13,2,17,18,34,28,35,2,0,0
SN,AH,sutra,2698,2,17,8,12,2,18,20,34,27,34,2,0,0
SN,AH,sutra,2699,3,16,8,11,2,18,23,33,27,35,2,0,0
SN,AH,sutra,2700,3,17,9,11,2,17,22,33,25,33,1,0,0
SN,AH,sutra,2701,3,16,11,12,2,17,23,32,28,30,1,0,0
SN,AH,sutra,2702,3,16,11,12,2,17,21,30,29,33,1,0,0
SN,AH,sutra,2703,3,15,11,12,2,17,22,31,30,35,2,0,0
SN,AH,sutra,2704,2,16,10,11,2,15,23,31,30,36,2,0,0
SN,AH,sutra,2705,2,16,12,11,2,16,22,31,30,34,2,0,0
SN,AH,sutra,2706,2,17,11,12,2,15,24,31,27,33,2,0,0
SN,AH,sutra,2707,2,16,13,13,2,17,24,29,27,33,2,0,0
SN,AH,sutra,2708,2,17,13,12,2,17,25,30,24,32,2,0,0
SN,AH,sutra,2709,2,17,14,12,1,19,26,29,26,30,2,0,0
SN,AH,sutra,2710,2,17,13,13,2,18,27,29,24,29,2,0,0
SN,AH,sutra,2711,2,17,14,12,2,18,27,28,24,30,2,0,0
SN,AH,sutra,2712,2,17,14,12,2,17,26,29,25,30,2,0,0
SN,AH,sutra,2713,2,17,13,11,2,17,26,29,25,32,2,0,0
SN,AH,sutra,2714,1,17,11,10,2,15,25,26,20,29,1,0,1
SN,AH,sutra,2715,1,16,13,9,2,16,26,25,21,29,2,0,1
SN,AH,sutra,2716,1,16,14,9,2,16,27,25,22,26,2,0,1
SN,AH,sutra,2717,1,17,14,10,1,16,27,25,22,25,2,0,1
SN,AH,sutra,2718,1,17,14,10,1,15,24,27,22,27,2,0,1
SN,AH,sutra,2719,2,16,14,11,1,16,23,26,24,27,2,0,1
SN,AH,sutra,2720,2,16,14,12,1,16,23,26,24,26,2,0,1
SN,AH,sutra,2721,2,16,13,12,1,15,23,26,26,26,2,0,1
SN,AH,sutra,2722,2,16,13,11,1,14,23,26,27,27,2,0,1
SN,AH,sutra,2723,2,16,13,11,1,14,21,26,29,27,2,0,1
SN,AH,sutra,2724,1,17,13,12,1,13,19,27,28,27,2,0,1
SN,AH,sutra,2725,1,17,12,11,1,13,18,28,30,27,2,0,1
SN,AH,sutra,2726,1,18,10,10,1,13,17,29,28,29,2,0,1
SN,AH,sutra,2727,1,17,10,10,1,16,19,28,30,26,2,0,1
SN,AH,sutra,2728,1,18,10,9,1,17,18,27,30,23,1,0,1
SN,AH,sutra,2729,1,17,11,9,2,17,17,28,30,22,1,0,1
SN,AH,sutra,2730,1,17,9,9,2,16,20,26,31,23,1,0,1
SN,AH,sutra,2731,1,16,10,8,2,20,18,24,32,25,1,0,1
SN,AH,sutra,2732,1,17,9,8,2,18,18,25,31,25,1,0,1
SN,AH,sutra,2733,1,17,9,9,2,20,17,26,33,28,1,0,1
SN,AH,sutra,2734,1,18,8,8,2,18,17,27,32,29,1,0,1
SN,AH,sutra,2735,2,18,8,8,1,21,16,27,33,28,1,0,1
SN,AH,sutra,2736,2,18,7,8,1,21,15,28,33,29,1,0,1
SN,AH,sutra,2737,2,17,7,8,1,22,18,26,34,29,1,0,1
SN,AH,sutra,2738,2,17,7,9,1,21,19,25,35,28,1,0,1
SN,AH,sutra,2739,2,17,7,10,1,22,23,26,37,29,2,0,0
SN,AH,sutra,2740,2,17,5,10,1,21,23,27,36,29,2,0,0
SN,AH,sutra,2741,2,17,4,10,1,22,22,27,35,31,2,0,0
SN,AH,sutra,2742,2,17,4,9,1,22,21,28,37,30,2,0,0
SN,AH,sutra,2743,2,17,4,9,1,22,23,26,37,30,2,0,0
SN,AH,sutra,2744,1,18,4,8,1,20,23,27,36,31,2,0,0
SN,AH,sutra,2745,1,18,3,6,1,20,25,26,37,32,2,0,0
SN,AH,sutra,2746,1,18,3,6,1,20,25,26,36,33,2,0,0
SN,AH,sutra,2747,1,17,4,6,1,21,25,25,37,34,2,0,0
SN,AH,sutra,2748,1,17,4,7,1,20,26,25,35,35,2,0,0
SN,AH,sutra,2749,1,17,4,6,1,20,26,25,37,34,2,0,0
SN,AH,sutra,2750,1,17,5,7,1,21,26,24,36,33,2,0,0
SN,AH,sutra,2751,1,17,6,8,1,22,27,23,35,31,2,0,0
SN,AH,sutra,2752,1,18,6,8,1,19,26,24,34,32,2,0,0
SN,AH,sutra,2753,1,18,6,9,1,17,27,24,33,33,2,0,0
SN,AH,sutra,2754,1,19,5,9,0,17,26,24,32,36,2,0,0
SN,AH,sutra,2755,1,18,5,9,0,20,24,24,34,36,2,0,0
SN,AH,sutra,2756,1,19,4,9,0,16,24,25,35,36,2,0,0
SN,AH,sutra,2757,1,18,3,8,0,18,25,24,37,37,2,0,0
SN,AH,sutra,2758,1,18,3,8,0,15,25,23,34,36,2,0,0
SN,AH,sutra,2759,1,17,4,9,0,17,25,22,35,37,3,0,0
SN,AH,sutra,2760,0,18,4,8,0,14,25,22,36,38,3,0,0
SN,AH,sutra,2761,0,17,5,8,0,15,26,21,37,38,3,0,0
SN,AH,sutra,2762,0,18,5,8,0,15,24,22,36,37,3,0,0
SN,AH,sutra,2763,0,17,5,7,1,15,24,22,37,37,3,0,0
SN,AH,sutra,2764,0,18,5,6,1,14,20,23,36,38,2,0,0
SN,AH,sutra,2765,1,18,5,6,1,16,20,22,37,40,2,0,0
SN,AH,sutra,2766,1,18,6,7,1,15,20,21,38,39,2,0,0
SN,AH,sutra,2767,1,18,6,7,1,15,22,20,37,39,2,0,0
SN,AH,sutra,2768,1,18,7,7,1,16,20,21,36,39,2,0,0
SN,AH,sutra,2769,1,18,7,8,1,16,20,21,34,40,2,0,0
SN,AH,sutra,2770,1,18,7,8,1,16,19,21,35,40,2,0,0
SN,AH,sutra,2771,1,17,7,8,1,18,18,21,36,41,2,0,0
SN,AH,sutra,2772,1,18,6,8,1,17,17,22,36,40,2,0,0
SN,AH,sutra,2773,1,18,6,7,1,18,17,22,37,39,2,0,0
SN,AH,sutra,2774,1,18,6,7,1,19,17,22,36,39,2,0,0
SN,AH,sutra,2775,1,17,7,6,1,18,19,21,37,41,2,0,0
SN,AH,sutra,2776,1,17,6,5,1,18,18,21,38,43,2,0,0
SN,AH,sutra,2777,1,17,6,5,1,18,18,21,37,44,2,0,0
SN,AH,sutra,2778,1,17,6,4,1,18,17,21,39,44,2,0,0
SN,AH,sutra,2779,1,17,6,4,1,18,17,21,40,43,2,0,0
SN,AH,sutra,2780,2,18,6,4,1,16,17,22,37,43,2,0,0
SN,AH,sutra,2781,2,18,6,4,1,17,18,24,39,45,2,0,0
SN,AH,sutra,2782,2,19,6,4,1,14,17,25,39,45,2,0,0
SN,AH,sutra,2783,2,19,6,4,1,15,18,26,41,48,2,0,0
SN,AH,sutra,2784,2,20,5,3,1,14,17,27,41,46,1,0,0
SN,AH,sutra,2785,2,20,5,3,1,14,19,27,40,45,1,0,0
SN,AH,sutra,2786,2,21,4,4,1,14,20,27,38,43,1,0,0
SN,AH,sutra,2787,2,21,5,5,1,13,20,27,37,43,1,0,0
SN,AH,sutra,2788,2,21,6,5,1,13,20,27,36,43,1,0,0
SN,AH,sutra,2789,2,20,8,6,1,15,21,25,37,41,1,0,0
SN,AH,sutra,2790,1,21,8,6,1,13,21,26,36,39,0,0,0
SN,AH,sutra,2791,1,21,7,5,1,13,22,27,36,39,0,0,0
SN,AH,sutra,2792,1,21,8,5,1,14,20,28,35,39,0,0,0
SN,AH,sutra,2793,1,21,7,5,1,13,20,28,36,40,0,0,0
SN,AH,sutra,2794,1,21,7,4,1,13,19,28,37,41,0,0,0
SN,AH,sutra,2795,2,20,7,4,1,16,18,27,37,42,0,0,0
SN,AH,sutra,2796,2,21,8,4,1,14,18,27,37,40,0,0,0
SN,AH,sutra,2797,2,21,9,4,1,14,18,27,37,39,0,0,0
SN,AH,sutra,2798,2,21,9,4,1,13,17,26,36,38,0,0,0
SN,AH,sutra,2799,2,21,9,4,1,14,16,26,37,37,0,0,0
SN,AH,sutra,2800,2,22,7,4,1,14,17,27,35,36,0,0,0
SN,AH,sutra,2801,2,22,7,5,1,14,17,27,34,36,0,0,0
SN,AH,sutra,2802,2,22,7,5,1,15,16,28,34,35,0,0,0
SN,AH,sutra,2803,2,21,7,6,1,17,18,28,32,35,0,0,0
SN,AH,sutra,2804,2,21,7,6,1,18,19,29,31,33,0,0,0
SN,AH,sutra,2805,1,21,7,6,1,18,19,29,31,34,0,0,0
SN,AH,sutra,2806,1,21,7,6,1,18,19,27,28,31,0,0,0
SN,AH,sutra,2807,1,20,8,6,1,21,20,26,28,30,0,0,0
SN,AH,sutra,2808,1,20,8,5,1,21,19,25,26,27,0,0,0
SN,AH,sutra,2809,1,20,8,5,1,21,22,24,25,26,0,0,0
SN,AH,sutra,2810,1,20,8,5,1,22,22,24,25,25,0,0,0
SN,AH,sutra,2811,1,20,8,4,1,21,23,24,26,25,0,0,0
SN,AH,sutra,2812,1,20,7,3,1,21,22,24,26,28,0,0,0
SN,AH,sutra,2813,1,21,6,3,0,22,22,24,26,28,0,0,0
SN,AH,sutra,2814,1,22,4,2,0,21,22,25,26,28,0,0,0
SN,AH,sutra,2815,1,22,5,2,0,21,22,24,27,27,0,0,0
SN,AH,sutra,2816,1,22,6,2,0,22,21,25,26,26,0,0,0
SN,AH,sutra,2817,1,22,5,2,0,21,24,23,26,27,0,0,0
SN,AH,sutra,2818,1,22,5,2,0,21,26,25,25,24,0,0,0
SN,AH,sutra,2819,1,21,6,3,0,23,27,25,26,23,0,0,0
SN,AH,sutra,2820,0,22,7,3,0,20,29,26,26,22,0,0,0
SN,AH,sutra,2821,0,22,6,3,0,20,31,26,26,23,0,0,0
SN,AH,sutra,2822,0,22,6,3,0,20,31,27,26,24,0,0,0
SN,AH,sutra,2823,0,22,8,4,0,22,33,30,29,29,0,0,0
SN,AH,sutra,2824,0,21,9,4,1,20,35,31,29,29,0,0,0
SN,AH,sutra,2825,0,21,9,4,1,20,33,31,31,29,0,0,0
SN,AH,sutra,2826,0,21,9,4,1,19,33,31,32,29,0,0,0
SN,AH,sutra,2827,0,21,10,4,1,18,35,30,33,29,0,0,0
SN,AH,sutra,2828,0,21,11,3,2,16,36,30,34,28,0,0,0
SN,AH,sutra,2829,0,21,11,3,2,15,36,29,33,31,0,0,0
SN,AH,sutra,2830,0,21,11,4,2,14,36,29,33,31,0,0,0
SN,AH,sutra,2831,0,21,11,4,2,13,37,31,32,30,0,0,0
SN,AH,sutra,2832,0,22,10,5,2,10,36,32,31,31,0,0,0
SN,AH,sutra,2833,0,21,10,6,2,12,38,32,32,30,1,0,0
SN,AH,sutra,2834,0,21,10,7,2,11,36,33,31,32,1,0,0
SN,AH,sutra,2835,0,20,10,8,3,11,34,33,31,33,1,0,0
SN,AH,sutra,2836,0,20,10,9,3,11,32,34,30,34,1,0,0
SN,AH,sutra,2837,0,19,10,10,3,11,34,35,32,33,2,0,0
SN,AH,sutra,2838,0,19,10,10,3,10,34,35,33,33,2,0,0
SN,AH,sutra,2839,0,18,11,10,3,10,36,34,34,33,2,0,0
SN,AH,sutra,2840,0,18,10,11,3,11,35,35,33,33,2,0,0
SN,AH,sutra,2841,0,17,9,11,3,13,36,32,37,33,2,0,0
SN,AH,sutra,2842,0,17,9,12,3,13,33,33,37,34,2,0,0
SN,AH,sutra,2843,0,16,9,13,3,15,32,30,39,36,2,0,0
SN,AH,sutra,2844,0,17,8,12,3,14,33,30,37,35,2,0,0
SN,AH,sutra,2845,0,17,7,13,3,15,31,30,36,35,2,0,0
SN,AH,sutra,2846,0,17,7,14,3,16,29,30,33,36,2,0,0
SN,AH,sutra,2847,0,17,7,15,3,17,29,29,31,35,2,0,0
SN,AH,sutra,2848,0,17,5,14,3,16,28,27,30,30,2,0,0
SN,AH,sutra,2849,0,17,4,14,2,18,27,26,30,32,2,0,0
SN,AH,sutra,2850,0,17,4,14,2,18,26,26,29,34,2,0,0
SN,AH,sutra,2851,0,17,4,13,2,19,26,26,30,33,2,0,0
SN,AH,sutra,2852,0,17,3,14,2,19,24,26,29,34,2,0,0
SN,AH,sutra,2853,0,17,2,15,1,22,21,25,31,36,3,0,0
SN,AH,sutra,2854,0,16,2,15,2,23,21,24,32,35,3,0,0
SN,AH,sutra,2855,0,15,3,15,2,26,20,23,35,33,3,0,0
SN,AH,sutra,2856,0,15,3,15,2,26,18,22,37,34,3,0,0
SN,AH,sutra,2857,0,15,3,14,2,28,19,23,36,32,3,0,0
SN,AH,sutra,2858,0,15,3,14,3,25,17,24,35,32,2,0,0
SN,AH,sutra,2859,0,15,3,13,3,25,16,24,38,31,2,0,0
SN,AH,sutra,2860,0,16,3,12,2,24,18,23,39,31,2,0,0
SN,AH,sutra,2861,0,16,3,11,2,24,17,22,41,32,2,0,0
SN,AH,sutra,2862,0,17,3,11,2,24,16,21,39,31,1,0,0
SN,AH,sutra,2863,0,17,3,12,2,24,17,22,37,30,1,0,0
SN,AH,sutra,2864,0,18,2,12,2,23,15,24,35,31,1,0,0
SN,AH,sutra,2865,0,18,2,12,2,23,16,24,34,31,1,0,0
SN,AH,sutra,2866,0,19,2,13,2,21,15,25,30,33,1,0,0
SN,AH,sutra,2867,0,18,2,13,2,23,17,24,31,32,1,0,0
SN,AH,sutra,2868,0,19,2,12,2,22,18,25,29,31,1,0,0
SN,AH,sutra,2869,0,19,3,13,2,21,16,25,29,32,1,0,0
SN,AH,sutra,2870,0,19,3,12,2,20,17,25,29,33,1,0,0
SN,AH,sutra,2871,0,19,3,11,2,19,18,26,30,32,1,0,0
SN,AH,sutra,2872,0,19,3,11,2,18,18,27,30,32,1,0,0
SN,AH,sutra,2873,0,19,3,12,2,18,18,27,28,33,1,0,0
SN,AH,sutra,2874,1,20,4,12,2,16,17,27,28,31,1,0,0
SN,AH,sutra,2875,1,20,4,12,2,16,18,27,27,31,1,0,0
SN,AH,sutra,2876,1,20,5,13,2,16,18,27,25,31,1,0,0
SN,AH,sutra,2877,1,20,5,12,2,16,20,27,25,30,1,0,0
SN,AH,sutra,2878,1,21,5,11,2,13,23,27,23,28,0,0,0
SN,AH,sutra,2879,1,21,5,11,1,14,24,29,23,27,0,0,0
SN,AH,sutra,2880,1,22,4,11,1,11,24,31,21,28,0,0,0
SN,AH,sutra,2881,1,21,5,13,1,13,26,29,21,28,1,0,0
SN,AH,sutra,2882,1,21,5,13,1,13,26,27,21,30,1,0,0
SN,AH,sutra,2883,1,22,5,12,0,14,25,26,23,30,1,0,0
SN,AH,sutra,2884,1,22,6,12,0,15,25,27,21,29,1,0,0
SN,AH,sutra,2885,1,21,7,13,0,17,26,27,23,33,1,0,0
SN,AH,sutra,2886,1,21,8,13,0,19,27,27,21,31,1,0,0
SN,AH,sutra,2887,1,21,8,12,0,19,26,29,22,30,1,0,0
SN,AH,sutra,2888,1,21,8,12,0,19,25,28,23,31,1,0,0
SN,AH,sutra,2889,1,20,8,13,0,21,25,26,23,33,1,0,0
SN,AH,sutra,2890,1,20,8,13,0,20,26,25,23,34,1,0,0
SN,AH,sutra,2891,1,20,8,13,0,19,26,25,24,34,1,0,0
SN,AH,sutra,2892,1,21,8,13,0,17,24,26,23,35,1,0,0
SN,AH,sutra,2893,1,21,8,13,0,16,24,26,24,35,1,0,0
SN,AH,sutra,2894,1,21,7,12,0,17,25,26,25,34,1,0,0
SN,AH,sutra,2895,1,20,7,13,0,17,27,26,27,34,2,0,0
SN,AH,sutra,2896,1,20,7,14,0,17,29,25,26,33,2,0,0
SN,AH,sutra,2897,1,20,6,14,0,18,29,24,28,32,2,0,0
SN,AH,sutra,2898,1,20,6,13,0,17,28,24,29,34,2,0,0
SN,AH,sutra,2899,0,20,5,13,0,18,29,24,28,35,2,0,0
SN,AH,sutra,2900,0,20,5,13,0,18,30,24,29,33,2,0,0
SN,AH,sutra,2901,0,19,5,13,0,20,31,23,31,32,2,0,0
SN,AH,sutra,2902,0,19,5,13,0,20,33,22,31,31,2,0,0
SN,AH,sutra,2903,1,18,6,14,0,25,33,23,33,31,2,0,0
SN,AH,sutra,2904,1,19,6,15,0,24,32,22,32,31,2,0,0
SN,AH,sutra,2905,1,19,6,14,0,25,32,21,32,32,2,0,0
SN,AH,sutra,2906,1,20,5,13,0,23,30,23,30,33,1,0,0
SN,AH,sutra,2907,1,20,7,13,0,22,30,24,30,31,1,0,0
SN,AH,sutra,2908,1,20,7,13,0,21,31,24,31,30,1,0,0
SN,AH,sutra,2909,1,20,7,13,0,22,34,24,33,32,1,0,0
SN,AH,sutra,2910,1,21,6,12,0,20,31,26,30,29,1,0,0
SN,AH,sutra,2911,1,20,5,13,0,20,31,26,32,32,2,0,0
SN,AH,sutra,2912,1,20,6,13,0,20,33,24,32,31,2,0,0
SN,AH,sutra,2913,1,20,6,12,0,20,32,25,34,30,2,0,0
SN,AH,sutra,2914,1,21,6,11,0,18,31,27,35,28,2,0,0
SN,AH,sutra,2915,1,20,6,10,1,19,30,28,37,26,2,0,0
SN,AH,sutra,2916,1,19,6,9,2,20,30,29,38,24,2,0,0
SN,AH,sutra,2917,1,18,7,9,2,22,30,28,40,23,2,0,0
SN,AH,sutra,2918,1,18,7,9,2,22,30,28,40,23,2,0,0
SN,AH,sutra,2919,1,17,9,9,2,22,29,28,41,24,2,0,0
SN,AH,sutra,2920,1,18,10,8,2,22,27,29,39,22,1,0,0
SN,AH,sutra,2921,1,17,11,8,2,25,25,28,41,22,1,0,0
SN,AH,sutra,2922,1,17,12,7,2,24,27,28,40,22,1,0,0
SN,AH,sutra,2923,1,17,12,7,2,25,29,28,39,20,1,0,0
SN,AH,sutra,2924,1,16,12,7,2,24,28,27,38,19,1,0,1
SN,AH,sutra,2925,1,16,13,7,2,25,27,27,39,20,1,0,1
SN,AH,sutra,2926,1,17,12,7,2,22,26,28,37,23,1,0,1
SN,AH,sutra,2927,1,17,12,7,2,23,22,30,38,23,1,0,1
SN,AH,sutra,2928,0,18,11,6,2,18,21,30,35,24,1,0,1
SN,AH,sutra,2929,0,17,11,5,2,18,23,30,37,26,2,0,1
SN,AH,sutra,2930,0,17,11,7,2,17,23,31,36,25,2,0,1
SN,AH,sutra,2931,0,17,11,7,2,18,23,30,36,25,2,0,1
SN,AH,sutra,2932,0,17,9,7,2,18,23,30,37,26,2,0,1
SN,AH,sutra,2933,0,17,9,7,2,18,23,31,35,27,2,0,1
SN,AH,sutra,2934,0,17,8,7,2,16,20,30,33,28,2,0,1
SN,AH,sutra,2935,0,16,8,7,2,18,22,29,37,32,2,0,1
SN,AH,sutra,2936,0,17,8,6,2,16,21,29,36,32,1,0,1
SN,AH,sutra,2937,0,17,7,6,2,16,20,29,36,34,1,0,1
SN,AH,sutra,2938,0,17,7,6,2,16,22,29,33,35,1,0,1
SN,AH,sutra,2939,0,17,7,6,2,17,22,29,32,35,1,0,1
SN,AH,sutra,2940,0,18,7,8,1,16,22,28,31,36,1,0,1
SN,AH,sutra,2941,0,18,7,8,0,18,23,26,31,38,1,0,1
SN,AH,sutra,2942,0,19,6,7,0,16,25,26,29,39,1,0,1
SN,AH,sutra,2943,0,19,6,7,0,16,23,26,30,40,1,0,1
SN,AH,sutra,2944,0,20,4,7,0,15,24,25,30,40,1,0,1
SN,AH,sutra,2945,0,19,3,7,0,17,26,23,30,44,2,0,1
SN,AH,sutra,2946,0,20,2,6,0,15,25,24,29,46,2,0,1
SN,AH,sutra,2947,0,20,1,6,0,15,24,26,28,47,2,0,1
SN,AH,sutra,2948,0,20,1,6,0,14,25,25,29,47,2,0,1
SN,AH,sutra,2949,0,21,1,7,0,15,26,26,30,47,2,0,0
SN,AH,sutra,2950,0,21,0,7,0,15,25,26,29,47,2,0,0
SN,AH,sutra,2951,0,21,0,8,0,15,25,31,33,45,2,0,0
SN,AH,sutra,2952,0,21,0,8,0,15,27,29,32,46,2,0,0
SN,AH,sutra,2953,0,21,0,10,0,15,25,32,33,50,2,0,0
SN,AH,sutra,2954,0,22,0,10,0,15,22,32,32,49,1,0,0
SN,AH,sutra,2955,0,22,1,8,0,16,23,31,33,48,1,0,0
SN,AH,sutra,2956,0,22,2,7,0,16,25,31,33,46,1,0,0
SN,AH,sutra,2957,0,21,3,7,0,18,25,31,33,46,1,0,0
SN,AH,sutra,2958,0,21,4,8,0,19,24,30,32,46,1,0,0
SN,AH,sutra,2959,1,20,6,8,0,21,24,29,33,44,1,0,0
SN,AH,sutra,2960,1,21,6,8,0,20,22,29,30,39,1,0,0
SN,AH,sutra,2961,1,21,6,8,0,20,23,30,29,38,1,0,0
SN,AH,sutra,2962,1,21,6,8,0,20,23,30,30,37,1,0,0
SN,AH,sutra,2963,1,20,6,8,1,20,21,30,31,38,1,0,0
SN,AH,sutra,2964,1,20,6,8,1,20,23,28,32,37,1,0,0
SN,AH,sutra,2965,1,19,7,8,1,21,23,29,32,37,1,0,0
SN,AH,sutra,2966,1,20,7,8,1,18,22,30,31,38,1,0,0
SN,AH,sutra,2967,1,19,7,9,1,18,22,31,34,38,2,0,0
SN,AH,sutra,2968,1,18,7,9,2,18,22,32,33,38,2,0,0
SN,AH,sutra,2969,1,18,9,9,2,18,21,33,33,36,2,0,0
SN,AH,sutra,2970,1,19,9,9,2,16,20,34,33,33,1,0,0
SN,AH,sutra,2971,1,19,9,9,2,15,21,34,33,33,1,0,0
SN,AH,sutra,2972,1,19,9,10,2,16,22,32,33,32,1,0,0
SN,AH,sutra,2973,1,18,9,10,3,16,19,33,34,33,1,0,0
SN,AH,sutra,2974,1,18,9,10,3,15,19,34,34,33,1,0,0
SN,AH,sutra,2975,1,18,9,11,3,15,19,34,34,32,1,0,0
SN,AH,sutra,2976,1,17,10,10,4,15,19,30,30,32,1,0,0
SN,AH,sutra,2977,1,17,10,10,4,14,17,31,30,34,1,0,0
SN,AH,sutra,2978,1,17,11,8,4,15,18,28,29,29,1,0,0
SN,AH,sutra,2979,2,16,11,8,4,14,18,28,31,30,1,0,0
SN,AH,sutra,2980,2,15,10,8,5,13,17,28,31,33,1,0,0
SN,AH,sutra,2981,2,14,10,9,5,13,16,29,33,33,1,0,0
SN,AH,sutra,2982,2,15,9,10,5,11,15,29,33,33,1,0,0
SN,AH,sutra,2983,2,14,8,10,5,14,16,28,34,33,1,0,0
SN,AH,sutra,2984,1,15,6,11,5,13,17,29,32,33,1,0,0
SN,AH,sutra,2985,2,14,7,11,5,14,19,29,35,36,1,0,0
SN,AH,sutra,2986,2,13,7,11,6,15,18,28,36,36,1,0,0
SN,AH,sutra,2987,2,13,7,12,6,16,17,28,34,37,1,0,0
SN,AH,sutra,2988,2,14,7,12,5,18,17,27,34,36,1,0,0
SN,AH,sutra,2989,2,13,8,13,5,19,16,28,33,37,1,0,0
SN,AH,sutra,2990,2,14,7,11,5,18,17,28,33,37,1,0,0
SN,AH,sutra,2991,2,14,7,11,5,20,18,29,32,34,1,0,0
SN,AH,sutra,2992,2,15,7,11,5,21,16,29,29,33,0,0,0
SN,AH,sutra,2993,2,16,7,12,4,22,17,28,29,31,0,0,0
SN,AH,sutra,2994,2,16,6,12,4,23,18,29,27,31,0,0,0
SN,AH,sutra,2995,2,15,7,13,4,24,16,30,28,31,0,0,0
SN,AH,sutra,2996,2,15,9,14,4,24,15,30,28,29,0,0,0
SN,AH,sutra,2997,2,15,9,13,4,23,15,30,30,29,0,0,0
SN,AH,sutra,2998,2,16,9,13,3,23,15,30,30,29,0,0,0
SN,AH,sutra,2999,2,15,10,12,3,25,14,29,30,32,0,0,0
SN,AH,sutra,3000,2,15,10,12,3,24,15,29,30,32,0,0,0
SN,AH,sutra,3001,2,16,9,12,2,25,15,29,30,32,0,0,0
SN,AH,sutra,3002,2,16,9,13,2,26,15,29,30,30,0,0,0
SN,AH,sutra,3003,2,15,8,14,2,27,16,28,30,32,0,0,0
SN,AH,sutra,3004,1,16,8,15,2,27,18,29,27,29,0,0,0
SN,AH,sutra,3005,2,16,8,16,1,29,19,28,28,27,0,0,0
SN,AH,sutra,3006,2,17,7,16,1,29,19,27,26,28,0,0,0
SN,AH,sutra,3007,2,16,7,16,1,30,20,26,27,29,0,0,0
SN,AH,sutra,3008,2,17,8,15,1,26,20,27,27,29,0,0,0
SN,AH,sutra,3009,2,16,9,14,1,26,21,27,29,29,0,0,0
SN,AH,sutra,3010,1,17,8,14,1,24,20,27,26,26,0,0,0
SN,AH,sutra,3011,1,17,8,15,0,27,22,26,26,26,0,1,0
